Inspection_ID,Licence_ID,Inspection_Date,Inspection_Type,Outcome,Breach_Category,Follow_Up_Required
INSP_000334,SPSV_02350,2025-09-26,ROUTINE,PASS,NAN,NO
INSP_000335,SPSV_02962,2024-04-27,TARGETED,FAIL,SAFETY,YES
INSP_000336,SPSV_04767,2025-01-08,ROUTINE,PASS,NAN,NO
INSP_000337,SPSV_04105,2024-09-04,FOLLOW-UP,PASS,NAN,NO
INSP_000338,SPSV_01502,2025-02-23,FOLLOW-UP,PASS,NAN,NO
INSP_000339,SPSV_02824,2023-05-24,ROUTINE,FAIL,SAFETY,NO
INSP_000340,SPSV_00068,2022-03-19,ROUTINE,PASS,NAN,NO
INSP_000341,SPSV_01332,2022-01-22,ROUTINE,PASS,NAN,NO
INSP_000342,SPSV_04398,2024-02-12,COMPLAINT-LED,PASS,NAN,NO
INSP_000343,SPSV_02321,2022-08-13,ROUTINE,PASS,NAN,NO
INSP_000344,SPSV_02608,2023-04-29,ROUTINE,PASS,NAN,NO
INSP_000345,SPSV_00764,2024-01-13,FOLLOW-UP,PASS,NAN,NO
INSP_000346,SPSV_04613,2023-08-08,ROUTINE,PASS,NAN,NO
INSP_000347,SPSV_00478,2022-02-06,FOLLOW-UP,PASS,NAN,NO
INSP_000348,SPSV_04614,2022-02-07,ROUTINE,PASS,NAN,NO
INSP_000349,SPSV_02790,2022-05-28,ROUTINE,PASS,NAN,NO
INSP_000350,SPSV_04142,2024-12-08,ROUTINE,PASS,NAN,NO
INSP_000351,SPSV_01024,2023-07-16,ROUTINE,PASS,NAN,NO
INSP_000352,SPSV_01893,2024-06-17,ROUTINE,FAIL,OTHER,YES
INSP_000353,SPSV_04543,2023-04-14,TARGETED,PASS,NAN,NO
INSP_000354,SPSV_04739,2022-12-03,ROUTINE,PASS,NAN,NO
INSP_000355,SPSV_02427,2022-11-14,COMPLAINT-LED,PASS,NAN,NO
INSP_000356,SPSV_04743,2022-03-30,ROUTINE,PASS,NAN,NO
INSP_000357,SPSV_04112,2024-01-09,ROUTINE,PASS,NAN,NO
INSP_000358,SPSV_01532,2025-04-27,ROUTINE,FAIL,SAFETY,YES
INSP_000359,SPSV_04700,2023-10-26,ROUTINE,PASS,NAN,NO
INSP_000360,SPSV_01402,2025-05-13,ROUTINE,PASS,NAN,NO
INSP_000361,SPSV_00655,2022-03-11,TARGETED,PASS,NONE,NO
INSP_000362,SPSV_00775,2022-09-10,FOLLOW-UP,FAIL,INSURANCE,YES
INSP_000363,SPSV_03696,2023-06-12,ROUTINE,PASS,NAN,NO
INSP_000364,SPSV_03824,2025-03-23,TARGETED,PASS,NAN,NO
INSP_000365,SPSV_03256,2024-07-04,TARGETED,PASS,NAN,NO
INSP_000366,SPSV_04070,2024-02-21,COMPLAINT-LED,PASS,NAN,NO
INSP_000367,SPSV_00610,2022-08-15,TARGETED,PASS,NAN,NO
INSP_000368,SPSV_00385,2023-02-14,ROUTINE,PASS,NAN,NO
INSP_000369,SPSV_00718,2022-07-10,TARGETED,FAIL,DOCUMENTATION,NO
INSP_000370,SPSV_03159,2022-08-28,ROUTINE,PASS,NAN,NO
INSP_000371,SPSV_00192,2025-11-18,ROUTINE,PASS,NAN,NO
INSP_000372,SPSV_03276,2023-11-24,TARGETED,FAIL,INSURANCE,YES
INSP_000373,SPSV_02071,2022-01-14,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_000374,SPSV_02744,2023-01-15,COMPLAINT-LED,PASS,NAN,NO
INSP_000375,SPSV_01643,2024-11-12,ROUTINE,PASS,NAN,NO
INSP_000376,SPSV_03573,2022-12-03,ROUTINE,PASS,NAN,NO
INSP_000377,SPSV_04019,2023-03-02,ROUTINE,PASS,NAN,NO
INSP_000378,SPSV_04945,2025-05-23,ROUTINE,PASS,NAN,NO
INSP_000379,SPSV_00159,2023-06-30,ROUTINE,PASS,NAN,NO
INSP_000380,SPSV_03386,2024-07-25,ROUTINE,PASS,NAN,NO
INSP_000381,SPSV_02010,2024-09-08,ROUTINE,PASS,NAN,NO
INSP_000382,SPSV_04729,2023-08-13,ROUTINE,PASS,NAN,NO
INSP_000383,SPSV_02723,2024-06-02,ROUTINE,PASS,NAN,NO
INSP_000384,SPSV_03873,2022-11-07,TARGETED,PASS,NAN,NO
INSP_000385,SPSV_03999,2025-12-19,ROUTINE,PASS,NAN,NO
INSP_000386,SPSV_01230,2024-08-19,COMPLAINT-LED,PASS,NAN,NO
INSP_000387,SPSV_03850,2023-06-18,FOLLOW-UP,PASS,NAN,NO
INSP_000388,SPSV_03225,2024-07-31,TARGETED,PASS,NAN,NO
INSP_000389,SPSV_01449,2025-09-30,ROUTINE,FAIL,ACCESSIBILITY,YES
INSP_000390,SPSV_01005,2022-01-19,ROUTINE,PASS,NAN,NO
INSP_000391,SPSV_01779,2023-04-08,COMPLAINT-LED,PASS,NAN,NO
INSP_000392,SPSV_00212,2023-03-06,TARGETED,PASS,NAN,NO
INSP_000393,SPSV_03361,2023-03-06,ROUTINE,FAIL,DOCUMENTATION,NO
INSP_000394,SPSV_00178,2023-05-06,ROUTINE,PASS,NAN,NO
INSP_000395,SPSV_03743,2022-12-13,ROUTINE,PASS,NAN,NO
INSP_000396,SPSV_04270,2024-07-26,ROUTINE,PASS,NAN,NO
INSP_000397,SPSV_04851,2025-06-13,FOLLOW-UP,FAIL,SAFETY,YES
INSP_000398,SPSV_00623,2024-09-09,ROUTINE,FAIL,INSURANCE,YES
INSP_000399,SPSV_00644,2024-04-14,ROUTINE,PASS,NAN,NO
INSP_000400,SPSV_00031,2024-08-31,COMPLAINT-LED,PASS,NAN,NO
INSP_000401,SPSV_00004,2025-11-20,TARGETED,PASS,NAN,NO
INSP_000402,SPSV_04987,2023-03-02,FOLLOW-UP,PASS,NAN,NO
INSP_000403,SPSV_00018,2022-08-30,ROUTINE,PASS,NAN,NO
INSP_000404,SPSV_01362,2024-11-21,ROUTINE,FAIL,DOCUMENTATION,NO
INSP_000405,SPSV_04328,2022-11-22,TARGETED,PASS,NAN,NO
INSP_000406,SPSV_01826,2022-08-25,FOLLOW-UP,PASS,NAN,NO
INSP_000407,SPSV_00048,2024-11-18,FOLLOW-UP,PASS,NAN,NO
INSP_000408,SPSV_03162,2023-03-05,ROUTINE,PASS,NAN,NO
INSP_000409,SPSV_02048,2023-12-27,TARGETED,PASS,NAN,NO
INSP_000410,SPSV_00289,2025-09-09,ROUTINE,PASS,NAN,NO
INSP_000411,SPSV_00170,2025-02-28,ROUTINE,PASS,NAN,NO
INSP_000412,SPSV_02944,2025-05-28,ROUTINE,FAIL,SAFETY,YES
INSP_000413,SPSV_04195,2023-07-18,ROUTINE,PASS,NAN,NO
INSP_000414,SPSV_04779,2025-06-12,FOLLOW-UP,PASS,NAN,NO
INSP_000415,SPSV_04793,2024-12-17,TARGETED,PASS,NAN,NO
INSP_000416,SPSV_02191,2024-06-18,ROUTINE,PASS,NAN,NO
INSP_000417,SPSV_00306,2023-10-03,ROUTINE,PASS,NAN,NO
INSP_000418,SPSV_03827,2022-11-14,ROUTINE,FAIL,OTHER,YES
INSP_000419,SPSV_00575,2025-09-17,ROUTINE,FAIL,SAFETY,YES
INSP_000420,SPSV_01170,2025-06-14,ROUTINE,PASS,NAN,NO
INSP_000421,SPSV_03747,2023-06-23,ROUTINE,PASS,NAN,NO
INSP_000422,SPSV_00001,2025-01-04,FOLLOW-UP,PASS,NAN,NO
INSP_000423,SPSV_04466,2024-12-30,FOLLOW-UP,PASS,NAN,NO
INSP_000424,SPSV_00242,2025-07-05,TARGETED,PASS,NAN,NO
INSP_000425,SPSV_03839,2022-08-08,COMPLAINT-LED,PASS,NAN,NO
INSP_000426,SPSV_03011,2024-06-21,TARGETED,PASS,NAN,NO
INSP_000427,SPSV_02538,2023-12-20,TARGETED,PASS,NAN,NO
INSP_000428,SPSV_04861,2022-08-04,ROUTINE,PASS,NAN,NO
INSP_000429,SPSV_02170,2025-09-03,ROUTINE,PASS,NAN,NO
INSP_000430,SPSV_02642,2025-04-27,ROUTINE,PASS,NAN,NO
INSP_000431,SPSV_04094,2025-12-09,FOLLOW-UP,PASS,NAN,NO
INSP_000432,SPSV_03045,2023-11-15,COMPLAINT-LED,PASS,NAN,NO
INSP_000433,SPSV_01836,2024-05-31,ROUTINE,PASS,NAN,NO
INSP_000434,SPSV_01885,2025-01-27,ROUTINE,PASS,NAN,NO
INSP_000435,SPSV_00333,2023-08-05,FOLLOW-UP,PASS,NAN,NO
INSP_000436,SPSV_03918,2022-05-01,ROUTINE,FAIL,SAFETY,YES
INSP_000437,SPSV_03763,2024-12-11,COMPLAINT-LED,FAIL,DOCUMENTATION,NO
INSP_000438,SPSV_04182,2022-04-10,COMPLAINT-LED,PASS,NAN,NO
INSP_000439,SPSV_00777,2024-06-10,ROUTINE,PASS,NAN,NO
INSP_000440,SPSV_01496,2025-11-20,TARGETED,FAIL,DOCUMENTATION,YES
INSP_000441,SPSV_00370,2024-04-23,TARGETED,PASS,NAN,NO
INSP_000442,SPSV_00581,2023-08-02,TARGETED,PASS,NAN,NO
INSP_000443,SPSV_01642,2022-02-12,COMPLAINT-LED,PASS,NAN,NO
INSP_000444,SPSV_01563,2024-10-18,ROUTINE,FAIL,DOCUMENTATION,NO
INSP_000445,SPSV_04488,2023-02-28,TARGETED,PASS,NAN,NO
INSP_000446,SPSV_02054,2024-04-17,TARGETED,PASS,NAN,NO
INSP_000447,SPSV_01845,2023-03-18,ROUTINE,PASS,NAN,NO
INSP_000448,SPSV_00438,2025-02-28,ROUTINE,PASS,NAN,NO
INSP_000449,SPSV_03189,2023-03-08,FOLLOW-UP,PASS,NAN,NO
INSP_000450,SPSV_01991,2024-07-18,ROUTINE,PASS,NAN,NO
INSP_000451,SPSV_03748,2022-08-10,ROUTINE,PASS,NAN,NO
INSP_000452,SPSV_03063,2023-04-11,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_000453,SPSV_03968,2024-11-05,ROUTINE,PASS,NAN,NO
INSP_000454,SPSV_03382,2022-08-24,TARGETED,FAIL,DOCUMENTATION,NO
INSP_000455,SPSV_04659,2023-11-16,TARGETED,PASS,NAN,NO
INSP_000456,SPSV_01667,2022-06-13,ROUTINE,PASS,NAN,NO
INSP_000457,SPSV_04616,2024-07-28,ROUTINE,PASS,NAN,NO
INSP_000458,SPSV_03500,2025-02-08,COMPLAINT-LED,PASS,NAN,NO
INSP_000459,SPSV_02462,2022-04-20,ROUTINE,PASS,NAN,NO
INSP_000460,SPSV_00826,2024-09-01,FOLLOW-UP,PASS,NAN,NO
INSP_000461,SPSV_00892,2023-03-20,ROUTINE,PASS,NAN,NO
INSP_000462,SPSV_03419,2025-02-16,ROUTINE,PASS,NAN,NO
INSP_000463,SPSV_03431,2023-03-13,FOLLOW-UP,FAIL,DOCUMENTATION,YES
INSP_000464,SPSV_00317,2022-12-04,COMPLAINT-LED,PASS,NAN,NO
INSP_000465,SPSV_01784,2025-12-01,ROUTINE,PASS,NAN,NO
INSP_000466,SPSV_01022,2022-08-28,TARGETED,PASS,NAN,NO
INSP_000467,SPSV_04295,2023-05-09,ROUTINE,FAIL,SAFETY,YES
INSP_000468,SPSV_01100,2024-10-01,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_000469,SPSV_03954,2025-02-24,ROUTINE,PASS,NAN,NO
INSP_000470,SPSV_02468,2023-09-08,FOLLOW-UP,FAIL,INSURANCE,YES
INSP_000471,SPSV_04966,2022-02-25,ROUTINE,PASS,NAN,NO
INSP_000472,SPSV_03678,2023-09-24,ROUTINE,PASS,NAN,NO
INSP_000473,SPSV_03518,2022-07-20,TARGETED,FAIL,OTHER,NO
INSP_000474,SPSV_02451,2024-10-21,COMPLAINT-LED,PASS,NAN,NO
INSP_000475,SPSV_01708,2023-04-30,ROUTINE,PASS,NAN,NO
INSP_000476,SPSV_02417,2023-01-07,ROUTINE,PASS,NAN,NO
INSP_000477,SPSV_02708,2025-05-20,ROUTINE,PASS,NAN,NO
INSP_000478,SPSV_02562,2022-08-27,ROUTINE,PASS,NAN,NO
INSP_000479,SPSV_00030,2025-03-17,FOLLOW-UP,PASS,NAN,NO
INSP_000480,SPSV_00435,2025-04-17,FOLLOW-UP,PASS,NAN,NO
INSP_000481,SPSV_01196,2022-08-08,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_000482,SPSV_03322,2023-09-16,ROUTINE,FAIL,SAFETY,YES
INSP_000483,SPSV_00047,2025-05-31,FOLLOW-UP,PASS,NAN,NO
INSP_000484,SPSV_00299,2023-07-04,ROUTINE,PASS,NAN,NO
INSP_000485,SPSV_01547,2023-11-20,ROUTINE,PASS,NAN,NO
INSP_000486,SPSV_03542,2025-08-12,ROUTINE,PASS,NAN,NO
INSP_000487,SPSV_01450,2023-01-18,ROUTINE,FAIL,OTHER,YES
INSP_000488,SPSV_04483,2025-11-30,ROUTINE,PASS,NAN,NO
INSP_000489,SPSV_03555,2025-09-05,ROUTINE,PASS,NAN,NO
INSP_000490,SPSV_02761,2025-11-08,ROUTINE,PASS,NAN,NO
INSP_000491,SPSV_02504,2024-04-25,ROUTINE,PASS,NAN,NO
INSP_000492,SPSV_04258,2023-09-01,ROUTINE,PASS,NAN,NO
INSP_000493,SPSV_03379,2025-11-12,ROUTINE,PASS,NAN,NO
INSP_000494,SPSV_02799,2024-08-09,ROUTINE,PASS,NAN,NO
INSP_000495,SPSV_01439,2022-06-22,FOLLOW-UP,PASS,NAN,NO
INSP_000496,SPSV_04712,2023-11-17,COMPLAINT-LED,FAIL,ACCESSIBILITY,YES
INSP_000497,SPSV_00339,2022-01-29,FOLLOW-UP,NAN,NAN,NO
INSP_000498,SPSV_03296,2022-10-28,ROUTINE,PASS,NAN,NO
INSP_000499,SPSV_01964,2022-02-17,FOLLOW-UP,PASS,NAN,NO
INSP_000500,SPSV_02924,2024-04-24,FOLLOW-UP,PASS,NAN,NO
INSP_000501,SPSV_02409,2023-04-18,COMPLAINT-LED,PASS,NAN,NO
INSP_000502,SPSV_02834,2025-07-27,ROUTINE,PASS,NAN,NO
INSP_000503,SPSV_01930,2023-04-24,ROUTINE,PASS,NAN,NO
INSP_000504,SPSV_02501,2025-08-30,ROUTINE,PASS,NAN,NO
INSP_000505,SPSV_02073,2023-08-29,ROUTINE,PASS,NAN,NO
INSP_000506,SPSV_01108,2022-01-28,ROUTINE,PASS,NAN,NO
INSP_000507,SPSV_02296,2024-10-10,COMPLAINT-LED,PASS,NAN,NO
INSP_000508,SPSV_01546,2025-10-12,COMPLAINT-LED,PASS,NAN,NO
INSP_000509,SPSV_02225,2023-05-16,TARGETED,PASS,NAN,NO
INSP_000510,SPSV_00166,2025-04-28,ROUTINE,PASS,NAN,NO
INSP_000511,SPSV_03420,2024-10-29,ROUTINE,PASS,NAN,NO
INSP_000512,SPSV_00126,2025-07-08,TARGETED,PASS,NAN,NO
INSP_000513,SPSV_03441,2024-11-08,ROUTINE,PASS,NAN,NO
INSP_000514,SPSV_00882,2025-06-01,ROUTINE,PASS,NAN,NO
INSP_000515,SPSV_04166,2024-03-12,ROUTINE,PASS,NAN,NO
INSP_000516,SPSV_00523,2024-07-21,TARGETED,PASS,NAN,NO
INSP_000517,SPSV_01424,2022-12-03,ROUTINE,FAIL,SAFETY,YES
INSP_000518,SPSV_02720,2023-03-03,ROUTINE,PASS,NAN,NO
INSP_000519,SPSV_01410,2024-10-07,COMPLAINT-LED,PASS,NAN,NO
INSP_000520,SPSV_03130,2025-04-14,FOLLOW-UP,FAIL,INSURANCE,YES
INSP_000521,SPSV_03546,2022-02-25,COMPLAINT-LED,PASS,NONE,NO
INSP_000522,SPSV_02982,2024-03-08,ROUTINE,PASS,NAN,NO
INSP_000523,SPSV_03151,2023-07-20,COMPLAINT-LED,PASS,NAN,NO
INSP_000524,SPSV_01095,2025-06-04,ROUTINE,PASS,NAN,NO
INSP_000525,SPSV_01140,2025-03-15,TARGETED,PASS,NAN,NO
INSP_000526,SPSV_04027,2024-02-01,ROUTINE,PASS,NAN,NO
INSP_000527,SPSV_03257,2022-09-16,COMPLAINT-LED,PASS,NAN,NO
INSP_000528,SPSV_00015,2024-09-29,ROUTINE,FAIL,DOCUMENTATION,YES
INSP_000529,SPSV_01539,2024-12-16,ROUTINE,PASS,NAN,NO
INSP_000530,SPSV_04796,2022-05-25,TARGETED,FAIL,INSURANCE,YES
INSP_000531,SPSV_04867,2023-03-31,ROUTINE,PASS,NAN,NO
INSP_000532,SPSV_01711,2023-06-14,ROUTINE,PASS,NAN,NO
INSP_000533,SPSV_02625,2025-03-09,ROUTINE,PASS,NAN,NO
INSP_000534,SPSV_01461,2022-11-05,ROUTINE,FAIL,DOCUMENTATION,NO
INSP_000535,SPSV_01817,2025-02-18,ROUTINE,PASS,NAN,NO
INSP_000536,SPSV_02239,2023-01-17,ROUTINE,PASS,NAN,NO
INSP_000537,SPSV_03638,2023-09-07,ROUTINE,PASS,NAN,NO
INSP_000538,SPSV_04252,2025-02-17,COMPLAINT-LED,FAIL,SAFETY,YES
INSP_000539,SPSV_03210,2023-04-02,TARGETED,PASS,NAN,NO
INSP_000540,SPSV_01700,2025-08-08,ROUTINE,PASS,NAN,NO
INSP_000541,SPSV_02977,2024-02-07,COMPLAINT-LED,PASS,NAN,NO
INSP_000542,SPSV_00315,2023-04-11,TARGETED,PASS,NAN,NO
INSP_000543,SPSV_01709,2024-03-17,ROUTINE,PASS,NAN,NO
INSP_000544,SPSV_03469,2025-11-08,ROUTINE,PASS,NAN,NO
INSP_000545,SPSV_04864,2024-06-11,ROUTINE,PASS,NAN,NO
INSP_000546,SPSV_03754,2024-07-29,COMPLAINT-LED,PASS,NAN,NO
INSP_000547,SPSV_02459,2025-10-01,FOLLOW-UP,PASS,NAN,NO
INSP_000548,SPSV_00136,2022-10-20,ROUTINE,PASS,NAN,NO
INSP_000549,SPSV_04713,2024-11-04,TARGETED,FAIL,OTHER,YES
INSP_000550,SPSV_00814,2025-05-27,ROUTINE,PASS,NAN,NO
INSP_000551,SPSV_02952,2023-02-21,FOLLOW-UP,PASS,NAN,NO
INSP_000552,SPSV_02009,2024-04-16,TARGETED,PASS,NAN,NO
INSP_000553,SPSV_02074,2022-05-30,ROUTINE,PASS,NAN,NO
INSP_000554,SPSV_00766,2022-08-15,ROUTINE,PASS,NAN,NO
INSP_000555,SPSV_03795,2022-05-21,TARGETED,PASS,NAN,NO
INSP_000556,SPSV_04564,2022-05-10,TARGETED,FAIL,SAFETY,NO
INSP_000557,SPSV_02770,2022-08-19,TARGETED,PASS,NAN,NO
INSP_000558,SPSV_03674,2022-11-30,FOLLOW-UP,PASS,NAN,NO
INSP_000559,SPSV_02953,2022-11-08,FOLLOW-UP,PASS,NAN,NO
INSP_000560,SPSV_04123,2022-08-14,ROUTINE,PASS,NAN,NO
INSP_000561,SPSV_00198,2025-09-16,FOLLOW-UP,PASS,NAN,NO
INSP_000562,SPSV_00998,2023-11-22,ROUTINE,FAIL,ACCESSIBILITY,YES
INSP_000563,SPSV_04033,2024-07-04,COMPLAINT-LED,PASS,NAN,NO
INSP_000564,SPSV_01347,2024-02-22,FOLLOW-UP,PASS,NAN,NO
INSP_000565,SPSV_01720,2024-05-30,COMPLAINT-LED,FAIL,DOCUMENTATION,NO
INSP_000566,SPSV_03960,2024-08-17,TARGETED,PASS,NAN,NO
INSP_000567,SPSV_00441,2022-08-14,TARGETED,PASS,NAN,NO
INSP_000568,SPSV_01974,2025-06-22,ROUTINE,PASS,NAN,NO
INSP_000569,SPSV_00392,2025-05-29,TARGETED,PASS,NAN,NO
INSP_000570,SPSV_01671,2023-01-16,ROUTINE,PASS,NAN,NO
INSP_000571,SPSV_01356,2023-03-14,ROUTINE,PASS,NAN,NO
INSP_000572,SPSV_04097,2024-09-08,ROUTINE,PASS,NAN,NO
INSP_000573,SPSV_02256,2022-02-28,TARGETED,PASS,NAN,NO
INSP_000574,SPSV_04110,2025-05-18,FOLLOW-UP,PASS,NAN,NO
INSP_000575,SPSV_02027,2023-03-19,ROUTINE,PASS,NAN,NO
INSP_000576,SPSV_04340,2023-12-15,ROUTINE,PASS,NAN,NO
INSP_000577,SPSV_03731,2024-01-30,ROUTINE,PASS,NAN,NO
INSP_000578,SPSV_01299,2023-01-23,ROUTINE,FAIL,SAFETY,NO
INSP_000579,SPSV_01613,2024-10-22,ROUTINE,PASS,NAN,NO
INSP_000580,SPSV_00108,2022-07-05,ROUTINE,PASS,NAN,NO
INSP_000581,SPSV_01354,2025-01-06,ROUTINE,PASS,NAN,NO
INSP_000582,SPSV_01647,2025-06-14,TARGETED,PASS,NAN,NO
INSP_000583,SPSV_04221,2023-01-18,ROUTINE,PASS,NAN,NO
INSP_000584,SPSV_01117,2024-01-03,TARGETED,PASS,NAN,NO
INSP_000585,SPSV_00412,2022-05-07,ROUTINE,FAIL,ACCESSIBILITY,YES
INSP_000586,SPSV_03021,2025-07-02,ROUTINE,PASS,NAN,NO
INSP_000587,SPSV_00237,2023-12-19,ROUTINE,PASS,NAN,NO
INSP_000588,SPSV_02703,2023-04-14,COMPLAINT-LED,FAIL,SAFETY,YES
INSP_000589,SPSV_00209,2024-04-28,ROUTINE,PASS,NAN,NO
INSP_000590,SPSV_04106,2024-10-11,ROUTINE,PASS,NAN,NO
INSP_000591,SPSV_03249,2024-01-27,ROUTINE,PASS,NAN,NO
INSP_000592,SPSV_02814,2022-11-21,ROUTINE,PASS,NAN,NO
INSP_000593,SPSV_02338,2025-01-26,TARGETED,PASS,NAN,NO
INSP_000594,SPSV_01831,2022-10-19,ROUTINE,PASS,NAN,NO
INSP_000595,SPSV_01952,2023-07-31,TARGETED,FAIL,SAFETY,YES
INSP_000596,SPSV_02128,2022-07-02,TARGETED,PASS,NAN,NO
INSP_000597,SPSV_03802,2025-08-19,FOLLOW-UP,PASS,NAN,NO
INSP_000598,SPSV_02454,2025-05-21,COMPLAINT-LED,FAIL,SAFETY,YES
INSP_000599,SPSV_03172,2023-07-26,TARGETED,FAIL,DOCUMENTATION,YES
INSP_000600,SPSV_02071,2023-04-08,TARGETED,PASS,NAN,NO
INSP_000601,SPSV_02757,2025-11-11,TARGETED,FAIL,OTHER,YES
INSP_000602,SPSV_01414,2024-07-01,ROUTINE,PASS,NAN,NO
INSP_000603,SPSV_00247,2024-01-03,FOLLOW-UP,PASS,NAN,NO
INSP_000604,SPSV_04861,2024-09-06,ROUTINE,PASS,NAN,NO
INSP_000605,SPSV_02534,2025-01-06,TARGETED,PASS,NAN,NO
INSP_000606,SPSV_03563,2025-10-28,ROUTINE,PASS,NAN,NO
INSP_000607,SPSV_00787,2025-08-05,COMPLAINT-LED,PASS,NAN,NO
INSP_000608,SPSV_02444,2025-07-27,ROUTINE,PASS,NAN,NO
INSP_000609,SPSV_00342,2023-08-18,TARGETED,FAIL,DOCUMENTATION,NO
INSP_000610,SPSV_04018,2023-11-28,ROUTINE,PASS,NAN,NO
INSP_000611,SPSV_04803,2024-02-23,TARGETED,PASS,NAN,NO
INSP_000612,SPSV_01183,2023-01-18,ROUTINE,FAIL,ACCESSIBILITY,YES
INSP_000613,SPSV_01047,2025-06-22,FOLLOW-UP,PASS,NAN,NO
INSP_000614,SPSV_01021,2022-08-25,ROUTINE,PASS,NAN,NO
INSP_000615,SPSV_03312,2023-10-02,ROUTINE,PASS,NAN,NO
INSP_000616,SPSV_02243,2023-07-04,TARGETED,PASS,NAN,NO
INSP_000617,SPSV_00711,2025-02-07,ROUTINE,PASS,NAN,NO
INSP_000618,SPSV_03061,2025-08-15,ROUTINE,FAIL,SAFETY,YES
INSP_000619,SPSV_01162,2022-11-21,COMPLAINT-LED,FAIL,INSURANCE,YES
INSP_000620,SPSV_02558,2024-04-20,FOLLOW-UP,PASS,NAN,NO
INSP_000621,SPSV_04932,2024-12-22,ROUTINE,PASS,NAN,NO
INSP_000622,SPSV_00727,2024-03-14,ROUTINE,FAIL,INSURANCE,YES
INSP_000623,SPSV_04380,2023-10-26,TARGETED,PASS,NAN,NO
INSP_000624,SPSV_01517,2024-06-16,ROUTINE,PASS,NAN,NO
INSP_000625,SPSV_04535,2022-07-31,ROUTINE,FAIL,SAFETY,NO
INSP_000626,SPSV_03698,2023-10-25,COMPLAINT-LED,PASS,NAN,NO
INSP_000627,SPSV_04853,2022-05-21,ROUTINE,PASS,NAN,NO
INSP_000628,SPSV_02265,2025-03-18,COMPLAINT-LED,PASS,NAN,NO
INSP_000629,SPSV_02981,2025-08-27,ROUTINE,PASS,NAN,NO
INSP_000630,SPSV_03342,2024-12-01,ROUTINE,PASS,NAN,NO
INSP_000631,SPSV_04051,2023-12-19,ROUTINE,PASS,NAN,NO
INSP_000632,SPSV_04773,2025-11-03,ROUTINE,PASS,NAN,NO
INSP_000633,SPSV_02930,2022-05-30,ROUTINE,PASS,NAN,NO
INSP_000634,SPSV_01643,2022-04-10,ROUTINE,PASS,NAN,NO
INSP_000635,SPSV_01784,2024-10-03,FOLLOW-UP,PASS,NAN,NO
INSP_000636,SPSV_01875,2023-07-27,ROUTINE,PASS,NAN,NO
INSP_000637,SPSV_00853,2022-07-01,FOLLOW-UP,FAIL,SAFETY,YES
INSP_000638,SPSV_03101,2025-02-07,COMPLAINT-LED,PASS,NAN,NO
INSP_000639,SPSV_01745,2022-03-04,ROUTINE,PASS,NAN,NO
INSP_000640,SPSV_02041,2025-04-19,TARGETED,PASS,NAN,NO
INSP_000641,SPSV_00710,2025-08-24,ROUTINE,PASS,NAN,NO
INSP_000642,SPSV_02649,2023-09-08,FOLLOW-UP,PASS,NAN,NO
INSP_000643,SPSV_00070,2024-07-18,ROUTINE,PASS,NAN,NO
INSP_000644,SPSV_04801,2023-08-11,FOLLOW-UP,PASS,NAN,NO
INSP_000645,SPSV_00046,2023-12-09,ROUTINE,PASS,NAN,NO
INSP_000646,SPSV_03135,2025-06-21,TARGETED,PASS,NAN,NO
INSP_000647,SPSV_01655,2023-02-02,TARGETED,PASS,NAN,NO
INSP_000648,SPSV_00917,2023-07-30,ROUTINE,PASS,NAN,NO
INSP_000649,SPSV_02545,2025-06-03,TARGETED,PASS,NAN,NO
INSP_000650,SPSV_01051,2024-03-10,FOLLOW-UP,PASS,NAN,NO
INSP_000651,SPSV_01215,2024-09-09,ROUTINE,PASS,NAN,NO
INSP_000652,SPSV_01815,2025-01-16,ROUTINE,PASS,NAN,NO
INSP_000653,SPSV_03300,2025-10-30,ROUTINE,FAIL,SAFETY,NO
INSP_000654,SPSV_04964,2023-09-17,ROUTINE,PASS,NAN,NO
INSP_000655,SPSV_04320,2022-05-22,ROUTINE,PASS,NAN,NO
INSP_000656,SPSV_03367,2025-05-26,FOLLOW-UP,FAIL,ACCESSIBILITY,YES
INSP_000657,SPSV_01082,2024-05-17,ROUTINE,PASS,NAN,NO
INSP_000658,SPSV_00813,2023-01-30,TARGETED,PASS,NAN,NO
INSP_000659,SPSV_04817,2022-07-19,COMPLAINT-LED,PASS,NAN,NO
INSP_000660,SPSV_00925,2024-02-02,TARGETED,FAIL,INSURANCE,YES
INSP_000661,SPSV_04592,2022-03-09,ROUTINE,FAIL,SAFETY,NO
INSP_000662,SPSV_03170,2022-03-02,ROUTINE,FAIL,OTHER,NO
INSP_000663,SPSV_02106,2024-04-13,ROUTINE,PASS,NAN,NO
INSP_000664,SPSV_01371,2024-11-12,ROUTINE,FAIL,SAFETY,YES
INSP_000665,SPSV_00529,2022-11-19,TARGETED,PASS,NAN,NO
INSP_000666,SPSV_00632,2023-03-31,TARGETED,NAN,DOCUMENTATION,YES
INSP_000667,SPSV_00535,2025-10-18,FOLLOW-UP,FAIL,SAFETY,YES
INSP_000668,SPSV_04578,2025-04-04,ROUTINE,PASS,NAN,NO
