Complaint_ID,Licence_ID,Complaint_Type,Date_Received,Resolved,Days_To_Resolution,Escalated
CMP_000339,SPSV_02343,VEHICLE SAFETY,2025-01-20,YES,14.0,NO
CMP_000340,SPSV_00078,VEHICLE SAFETY,2024-08-18,YES,17.0,NO
CMP_000341,SPSV_02221,ACCESSIBILITY,2024-07-11,YES,14.0,NO
CMP_000342,SPSV_04580,REFUSAL OF HIRE,2025-02-17,NO,14.0,NO
CMP_000343,SPSV_02211,VEHICLE SAFETY,2024-08-14,YES,12.0,NO
CMP_000344,SPSV_04714,REFUSAL OF HIRE,2023-07-10,YES,1.0,NO
CMP_000345,SPSV_00695,NO SHOW,2023-09-28,NO,14.0,NO
CMP_000346,SPSV_01168,ACCESSIBILITY,2022-06-19,YES,16.0,NO
CMP_000347,SPSV_04566,OVERCHARGING,2024-06-16,NO,14.0,YES
CMP_000348,SPSV_04925,NO SHOW,2025-07-01,NO,14.0,YES
CMP_000349,SPSV_01785,CONDUCT,2022-02-27,YES,10.0,NO
CMP_000350,SPSV_04285,CONDUCT,2023-01-22,YES,18.0,NO
CMP_000351,SPSV_03891,ACCESSIBILITY,2023-01-19,YES,16.0,NO
CMP_000352,SPSV_03658,REFUSAL OF HIRE,2022-10-28,YES,24.0,NO
CMP_000353,SPSV_01144,CONDUCT,2023-11-20,YES,10.0,NO
CMP_000354,SPSV_02345,ACCESSIBILITY,2025-12-24,YES,3.0,NO
CMP_000355,SPSV_00184,VEHICLE SAFETY,2024-11-19,YES,5.0,NO
CMP_000356,SPSV_01586,REFUSAL OF HIRE,2024-11-11,YES,23.0,NO
CMP_000357,SPSV_03929,VEHICLE SAFETY,2024-05-18,YES,12.0,NO
CMP_000358,SPSV_00468,OVERCHARGING,2022-09-26,YES,12.0,YES
CMP_000359,SPSV_03218,OVERCHARGING,2023-07-18,YES,17.0,NO
CMP_000360,SPSV_02765,VEHICLE SAFETY,2024-11-03,YES,16.0,NO
CMP_000361,SPSV_02365,OVERCHARGING,2022-07-19,YES,50.0,NO
CMP_000362,SPSV_01763,OVERCHARGING,2023-08-27,YES,16.0,NO
CMP_000363,SPSV_01648,ACCESSIBILITY,2023-11-16,NO,14.0,YES
CMP_000364,SPSV_04635,NO SHOW,2024-03-05,YES,12.0,NO
CMP_000365,SPSV_03249,REFUSAL OF HIRE,2023-06-11,YES,8.0,NO
CMP_000366,SPSV_04360,ACCESSIBILITY,2023-07-03,YES,8.0,NO
CMP_000367,SPSV_02055,NO SHOW,2023-02-09,YES,6.0,NO
CMP_000368,SPSV_02507,REFUSAL OF HIRE,2025-06-17,NO,14.0,NO
CMP_000369,SPSV_00283,VEHICLE SAFETY,2024-10-07,YES,8.0,NO
CMP_000370,SPSV_04560,NO SHOW,2022-07-26,YES,7.0,NO
CMP_000371,SPSV_00445,CONDUCT,2022-07-06,NO,14.0,NO
CMP_000372,SPSV_01444,CONDUCT,2023-09-20,YES,32.0,NO
CMP_000373,SPSV_01378,NO SHOW,2024-04-16,NO,14.0,NO
CMP_000374,SPSV_00982,OVERCHARGING,2023-06-14,YES,12.0,NO
CMP_000375,SPSV_03126,CONDUCT,2024-03-30,YES,14.0,NO
CMP_000376,SPSV_00605,CONDUCT,2025-01-22,YES,49.0,NO
CMP_000377,SPSV_02642,CONDUCT,2023-05-24,YES,22.0,NO
CMP_000378,SPSV_04132,CONDUCT,2024-09-12,YES,10.0,NO
CMP_000379,SPSV_01596,CONDUCT,2024-01-01,NO,14.0,NO
CMP_000380,SPSV_04848,VEHICLE SAFETY,2024-09-08,YES,10.0,NO
CMP_000381,SPSV_02303,CONDUCT,2025-01-06,YES,7.0,NO
CMP_000382,SPSV_01187,ACCESSIBILITY,2023-01-21,YES,9.0,NO
CMP_000383,SPSV_02587,VEHICLE SAFETY,2023-04-03,YES,24.0,NO
CMP_000384,SPSV_02715,CONDUCT,2022-03-23,YES,45.0,NO
CMP_000385,SPSV_00906,CONDUCT,2024-11-25,NO,14.0,NO
CMP_000386,SPSV_00850,VEHICLE SAFETY,2024-11-07,YES,8.0,NO
CMP_000387,SPSV_02241,REFUSAL OF HIRE,2024-07-30,NO,14.0,YES
CMP_000388,SPSV_00900,REFUSAL OF HIRE,2025-08-05,NO,14.0,NO
CMP_000389,SPSV_00658,VEHICLE SAFETY,2023-03-06,YES,16.0,NO
CMP_000390,SPSV_02162,NO SHOW,2025-03-12,YES,35.0,NO
CMP_000391,SPSV_03506,NO SHOW,2024-06-25,YES,14.0,NO
CMP_000392,SPSV_00195,OTHER,2025-04-14,NO,14.0,NO
CMP_000393,SPSV_01134,ACCESSIBILITY,2023-01-12,NO,14.0,NO
CMP_000394,SPSV_04242,REFUSAL OF HIRE,2024-06-03,YES,16.0,NO
CMP_000395,SPSV_04009,VEHICLE SAFETY,2024-02-22,YES,24.0,YES
CMP_000396,SPSV_04995,REFUSAL OF HIRE,2023-07-08,NO,14.0,NO
CMP_000397,SPSV_02900,OTHER,2024-10-15,YES,22.0,NO
CMP_000398,SPSV_04970,OTHER,2025-08-05,YES,15.0,NO
CMP_000399,SPSV_00993,VEHICLE SAFETY,2023-02-04,YES,33.0,NO
CMP_000400,SPSV_02828,NO SHOW,2023-04-22,YES,42.0,NO
CMP_000401,SPSV_03818,OVERCHARGING,2025-07-12,NO,14.0,YES
CMP_000402,SPSV_00941,OVERCHARGING,2025-01-30,YES,5.0,NO
CMP_000403,SPSV_03870,OTHER,2025-05-08,NO,14.0,YES
CMP_000404,SPSV_01812,CONDUCT,2022-05-30,YES,15.0,NO
CMP_000405,SPSV_04955,VEHICLE SAFETY,2024-12-30,YES,20.0,NO
CMP_000406,SPSV_01554,OVERCHARGING,2024-04-29,YES,24.0,NO
CMP_000407,SPSV_04398,VEHICLE SAFETY,2025-11-08,YES,30.0,NO
CMP_000408,SPSV_01195,NO SHOW,2023-02-05,NO,14.0,NO
CMP_000409,SPSV_04190,VEHICLE SAFETY,2025-03-25,YES,14.0,YES
CMP_000410,SPSV_00330,OVERCHARGING,2023-05-16,YES,8.0,YES
CMP_000411,SPSV_01696,OTHER,2025-04-12,NO,14.0,NO
CMP_000412,SPSV_03514,NO SHOW,2023-10-06,NO,14.0,NO
CMP_000413,SPSV_01224,CONDUCT,2024-08-07,YES,8.0,NO
CMP_000414,SPSV_03941,VEHICLE SAFETY,2024-12-27,YES,10.0,NO
CMP_000415,SPSV_03481,REFUSAL OF HIRE,2025-05-30,YES,28.0,NO
CMP_000416,SPSV_03911,NO SHOW,2024-02-23,YES,21.0,NO
CMP_000417,SPSV_02502,OTHER,2023-08-22,YES,21.0,NO
CMP_000418,SPSV_03684,REFUSAL OF HIRE,2022-02-02,YES,17.0,NO
CMP_000419,SPSV_01490,OVERCHARGING,2022-11-07,NO,14.0,NO
CMP_000420,SPSV_03147,CONDUCT,2023-11-12,YES,28.0,NO
CMP_000421,SPSV_03702,VEHICLE SAFETY,2022-08-22,YES,19.0,NO
CMP_000422,SPSV_02069,CONDUCT,2025-05-05,YES,12.0,NO
CMP_000423,SPSV_00715,VEHICLE SAFETY,2025-10-18,NO,14.0,NO
CMP_000424,SPSV_04959,NO SHOW,2022-12-09,NO,14.0,YES
CMP_000425,SPSV_04260,VEHICLE SAFETY,2025-11-09,YES,32.0,NO
CMP_000426,SPSV_02778,OTHER,2022-12-04,YES,6.0,NO
CMP_000427,SPSV_03609,OTHER,2025-08-21,NO,14.0,NO
CMP_000428,SPSV_01137,ACCESSIBILITY,2025-02-04,YES,11.0,NO
CMP_000429,SPSV_03792,REFUSAL OF HIRE,2023-03-21,NO,14.0,NO
CMP_000430,SPSV_01387,CONDUCT,2024-02-01,YES,14.0,NO
CMP_000431,SPSV_00339,VEHICLE SAFETY,2022-10-06,YES,18.0,NO
CMP_000432,SPSV_02568,OVERCHARGING,2022-11-19,NO,14.0,NO
CMP_000433,SPSV_04589,NO SHOW,2024-01-13,YES,10.0,NO
CMP_000434,SPSV_01612,OTHER,2024-09-09,NO,14.0,YES
CMP_000435,SPSV_01978,CONDUCT,2024-08-30,YES,18.0,NO
CMP_000436,SPSV_03552,OVERCHARGING,2025-08-06,YES,15.0,NO
CMP_000437,SPSV_00857,VEHICLE SAFETY,2025-05-25,YES,58.0,NO
CMP_000438,SPSV_04005,VEHICLE SAFETY,2023-10-01,YES,7.0,NO
CMP_000439,SPSV_02658,OVERCHARGING,2023-09-16,YES,5.0,NO
CMP_000440,SPSV_04310,REFUSAL OF HIRE,2024-12-23,YES,24.0,NO
CMP_000441,SPSV_02441,REFUSAL OF HIRE,2024-07-03,NO,14.0,NO
CMP_000442,SPSV_01732,CONDUCT,2024-04-02,YES,20.0,NO
CMP_000443,SPSV_02675,NO SHOW,2023-11-29,YES,3.0,NO
CMP_000444,SPSV_01731,VEHICLE SAFETY,2024-09-02,YES,22.0,NO
CMP_000445,SPSV_03472,CONDUCT,2025-06-04,YES,18.0,NO
CMP_000446,SPSV_01649,OVERCHARGING,2024-01-10,YES,15.0,NO
CMP_000447,SPSV_04804,CONDUCT,2024-02-22,YES,21.0,NO
CMP_000448,SPSV_02115,OTHER,2025-02-19,NO,14.0,NO
CMP_000449,SPSV_03791,VEHICLE SAFETY,2025-09-06,YES,8.0,NO
CMP_000450,SPSV_00127,OTHER,2024-06-13,YES,14.0,NO
CMP_000451,SPSV_00272,ACCESSIBILITY,2022-07-17,YES,35.0,NO
CMP_000452,SPSV_01489,OVERCHARGING,2022-11-18,YES,22.0,NO
CMP_000453,SPSV_02546,ACCESSIBILITY,2024-08-08,YES,20.0,NO
CMP_000454,SPSV_01506,OVERCHARGING,2024-10-23,NO,14.0,NO
CMP_000455,SPSV_03588,NO SHOW,2024-12-18,NO,14.0,YES
CMP_000456,SPSV_01299,NO SHOW,2025-04-15,YES,16.0,NO
CMP_000457,SPSV_04559,CONDUCT,2025-03-09,NO,14.0,NO
CMP_000458,SPSV_00037,REFUSAL OF HIRE,2023-11-28,YES,13.0,NO
CMP_000459,SPSV_03572,REFUSAL OF HIRE,2023-08-21,NO,14.0,NO
CMP_000460,SPSV_01002,CONDUCT,2024-03-19,YES,8.0,NO
CMP_000461,SPSV_00010,ACCESSIBILITY,2022-03-29,YES,11.0,NO
CMP_000462,SPSV_03993,OVERCHARGING,2022-06-23,NO,14.0,NO
CMP_000463,SPSV_02550,CONDUCT,2023-06-17,NO,14.0,YES
CMP_000464,SPSV_04603,OVERCHARGING,2025-08-16,NO,14.0,NO
CMP_000465,SPSV_02273,OVERCHARGING,2024-02-20,YES,21.0,NO
CMP_000466,SPSV_04357,REFUSAL OF HIRE,2025-01-27,YES,22.0,NO
CMP_000467,SPSV_03051,OVERCHARGING,2023-03-04,YES,16.0,NO
CMP_000468,SPSV_03140,OVERCHARGING,2025-11-30,NO,14.0,YES
CMP_000469,SPSV_01853,VEHICLE SAFETY,2023-10-29,YES,11.0,NO
CMP_000470,SPSV_03098,OTHER,2023-04-20,NO,14.0,NO
CMP_000471,SPSV_03087,ACCESSIBILITY,2022-02-03,NO,14.0,NO
CMP_000472,SPSV_00196,CONDUCT,2024-05-28,YES,4.0,NO
CMP_000473,SPSV_02458,NO SHOW,2023-07-11,NO,14.0,NO
CMP_000474,SPSV_02336,VEHICLE SAFETY,2022-10-04,YES,22.0,NO
CMP_000475,SPSV_02830,OVERCHARGING,2023-07-25,NO,14.0,NO
CMP_000476,SPSV_04579,OTHER,2022-02-14,YES,21.0,NO
CMP_000477,SPSV_02721,CONDUCT,2023-12-20,YES,10.0,NO
CMP_000478,SPSV_01345,NO SHOW,2024-05-09,YES,15.0,NO
CMP_000479,SPSV_00490,REFUSAL OF HIRE,2024-06-28,NO,14.0,NO
CMP_000480,SPSV_03813,ACCESSIBILITY,2022-01-23,YES,17.0,NO
CMP_000481,SPSV_00830,CONDUCT,2022-10-05,NO,14.0,NO
CMP_000482,SPSV_03579,REFUSAL OF HIRE,2023-04-03,YES,8.0,NO
CMP_000483,SPSV_03300,OTHER,2023-05-26,YES,23.0,NO
CMP_000484,SPSV_00867,OTHER,2023-06-15,NO,14.0,NO
CMP_000485,SPSV_01962,CONDUCT,2022-08-19,NO,14.0,NO
CMP_000486,SPSV_04656,ACCESSIBILITY,2023-06-07,YES,13.0,NO
CMP_000487,SPSV_02190,NO SHOW,2023-03-30,YES,17.0,NO
CMP_000488,SPSV_04865,OTHER,2023-05-24,NO,14.0,YES
CMP_000489,SPSV_03039,VEHICLE SAFETY,2022-07-24,YES,16.0,NO
CMP_000490,SPSV_02921,CONDUCT,2022-01-26,YES,9.0,NO
CMP_000491,SPSV_04700,OTHER,2022-10-04,NO,14.0,NO
CMP_000492,SPSV_03271,NO SHOW,2023-10-31,NO,14.0,NO
CMP_000493,SPSV_04059,OTHER,2025-03-02,YES,36.0,NO
CMP_000494,SPSV_01391,OVERCHARGING,2023-10-23,NO,14.0,NO
CMP_000495,SPSV_00205,CONDUCT,2025-09-23,NO,14.0,YES
CMP_000496,SPSV_02598,CONDUCT,2024-06-24,NO,14.0,YES
CMP_000497,SPSV_03345,ACCESSIBILITY,2022-03-22,YES,24.0,NO
CMP_000498,SPSV_04754,NO SHOW,2024-02-03,YES,19.0,NO
CMP_000499,SPSV_01512,NO SHOW,2024-04-19,YES,16.0,NO
CMP_000500,SPSV_02216,CONDUCT,2025-08-17,NO,14.0,NO
CMP_000501,SPSV_03167,REFUSAL OF HIRE,2025-11-27,YES,4.0,NO
CMP_000502,SPSV_03259,ACCESSIBILITY,2024-11-01,YES,8.0,NO
CMP_000503,SPSV_02443,CONDUCT,2022-09-23,NO,14.0,NO
CMP_000504,SPSV_02800,OVERCHARGING,2023-09-19,YES,20.0,NO
CMP_000505,SPSV_03716,ACCESSIBILITY,2022-02-25,YES,8.0,NO
CMP_000506,SPSV_00859,ACCESSIBILITY,2022-09-10,YES,15.0,NO
CMP_000507,SPSV_01405,OVERCHARGING,2023-03-31,YES,16.0,NO
CMP_000508,SPSV_01920,OTHER,2025-11-22,NO,14.0,YES
CMP_000509,SPSV_01484,OVERCHARGING,2022-10-16,YES,18.0,NO
CMP_000510,SPSV_02666,REFUSAL OF HIRE,2024-06-04,YES,19.0,NO
CMP_000511,SPSV_04740,OTHER,2024-07-17,NO,14.0,YES
CMP_000512,SPSV_03816,REFUSAL OF HIRE,2023-10-18,NO,14.0,NO
CMP_000513,SPSV_01663,REFUSAL OF HIRE,2022-01-14,YES,16.0,NO
CMP_000514,SPSV_01914,OVERCHARGING,2023-05-18,NO,14.0,YES
CMP_000515,SPSV_00260,NO SHOW,2025-04-02,YES,18.0,NO
CMP_000516,SPSV_00641,OVERCHARGING,2023-06-18,NO,14.0,NO
CMP_000517,SPSV_04128,OVERCHARGING,2024-03-30,YES,24.0,NO
CMP_000518,SPSV_03141,CONDUCT,2023-10-08,YES,5.0,NO
CMP_000519,SPSV_01761,VEHICLE SAFETY,2024-11-11,YES,20.0,YES
CMP_000520,SPSV_00666,CONDUCT,2025-02-20,YES,23.0,NO
CMP_000521,SPSV_02557,CONDUCT,2022-05-05,NO,14.0,NO
CMP_000522,SPSV_02676,CONDUCT,2025-02-13,YES,19.0,NO
CMP_000523,SPSV_03629,REFUSAL OF HIRE,2023-11-27,YES,10.0,NO
CMP_000524,SPSV_00248,OTHER,2022-10-16,YES,15.0,NO
CMP_000525,SPSV_01650,ACCESSIBILITY,2022-10-05,YES,5.0,NO
CMP_000526,SPSV_01593,OTHER,2022-04-20,NO,14.0,YES
CMP_000527,SPSV_02922,OVERCHARGING,2024-06-21,YES,8.0,NO
CMP_000528,SPSV_04445,REFUSAL OF HIRE,2022-10-03,YES,8.0,NO
CMP_000529,SPSV_03393,VEHICLE SAFETY,2024-12-30,YES,14.0,NO
CMP_000530,SPSV_03186,OVERCHARGING,2023-07-28,YES,13.0,NO
CMP_000531,SPSV_02244,OTHER,2025-10-20,NO,14.0,YES
CMP_000532,SPSV_04143,CONDUCT,2023-04-23,YES,22.0,NO
CMP_000533,SPSV_03430,ACCESSIBILITY,2022-06-21,NO,14.0,NO
CMP_000534,SPSV_00171,VEHICLE SAFETY,2024-06-20,YES,13.0,NO
CMP_000535,SPSV_02632,OVERCHARGING,2023-02-02,NO,14.0,YES
CMP_000536,SPSV_04687,ACCESSIBILITY,2024-05-09,NO,14.0,NO
CMP_000537,SPSV_03408,CONDUCT,2025-04-27,YES,7.0,NO
CMP_000538,SPSV_02743,REFUSAL OF HIRE,2024-11-04,YES,35.0,NO
CMP_000539,SPSV_02705,OTHER,2023-08-23,YES,22.0,NO
CMP_000540,SPSV_00427,CONDUCT,2025-09-23,YES,19.0,NO
CMP_000541,SPSV_00635,CONDUCT,2025-10-23,NO,14.0,YES
CMP_000542,SPSV_00352,CONDUCT,2025-12-14,YES,12.0,NO
CMP_000543,SPSV_04900,ACCESSIBILITY,2022-03-29,NO,14.0,NO
CMP_000544,SPSV_00147,CONDUCT,2025-10-08,NO,14.0,NO
CMP_000545,SPSV_04652,VEHICLE SAFETY,2024-03-25,YES,14.0,NO
CMP_000546,SPSV_04247,VEHICLE SAFETY,2022-02-20,YES,8.0,YES
CMP_000547,SPSV_00535,VEHICLE SAFETY,2022-07-20,YES,5.0,NO
CMP_000548,SPSV_01035,VEHICLE SAFETY,2024-05-09,YES,7.0,NO
CMP_000549,SPSV_01872,OVERCHARGING,2024-05-24,YES,72.0,NO
CMP_000550,SPSV_01222,OVERCHARGING,2023-10-16,YES,10.0,NO
CMP_000551,SPSV_04988,OTHER,2024-01-15,YES,14.0,NO
CMP_000552,SPSV_02676,OVERCHARGING,2025-11-18,YES,12.0,NO
CMP_000553,SPSV_00201,NO SHOW,2022-05-19,YES,7.0,NO
CMP_000554,SPSV_04569,REFUSAL OF HIRE,2022-03-27,NO,14.0,NO
CMP_000555,SPSV_00572,REFUSAL OF HIRE,2023-06-28,YES,28.0,NO
CMP_000556,SPSV_04801,OTHER,2024-08-19,YES,5.0,NO
CMP_000557,SPSV_03693,OVERCHARGING,2024-01-09,NO,14.0,NO
CMP_000558,SPSV_02134,OVERCHARGING,2025-03-15,YES,5.0,YES
CMP_000559,SPSV_04655,REFUSAL OF HIRE,2025-06-09,YES,10.0,NO
CMP_000560,SPSV_01290,OVERCHARGING,2025-01-31,YES,11.0,NO
CMP_000561,SPSV_04302,ACCESSIBILITY,2025-10-12,YES,13.0,NO
CMP_000562,SPSV_00040,VEHICLE SAFETY,2024-03-02,YES,20.0,NO
CMP_000563,SPSV_04475,NO SHOW,2024-03-23,NO,14.0,YES
CMP_000564,SPSV_00347,NO SHOW,2022-12-04,YES,9.0,NO
CMP_000565,SPSV_00394,VEHICLE SAFETY,2023-12-18,YES,34.0,NO
CMP_000566,SPSV_02544,VEHICLE SAFETY,2024-07-24,NO,14.0,YES
CMP_000567,SPSV_03311,VEHICLE SAFETY,2022-03-25,YES,4.0,NO
CMP_000568,SPSV_03573,ACCESSIBILITY,2023-10-10,YES,25.0,NO
CMP_000569,SPSV_03797,VEHICLE SAFETY,2024-09-30,NO,14.0,YES
CMP_000570,SPSV_03335,VEHICLE SAFETY,2024-12-18,YES,7.0,NO
CMP_000571,SPSV_00827,NO SHOW,2024-02-28,YES,23.0,NO
CMP_000572,SPSV_00426,ACCESSIBILITY,2023-06-26,YES,44.0,NO
CMP_000573,SPSV_02429,OTHER,2025-01-02,YES,12.0,NO
CMP_000574,SPSV_04444,ACCESSIBILITY,2025-06-16,YES,13.0,NO
CMP_000575,SPSV_04692,OTHER,2023-08-13,YES,7.0,NO
CMP_000576,SPSV_04104,OTHER,2022-05-17,NO,14.0,NO
CMP_000577,SPSV_03909,CONDUCT,2025-01-03,YES,16.0,NO
CMP_000578,SPSV_03395,OTHER,2024-09-14,YES,11.0,NO
CMP_000579,SPSV_03891,VEHICLE SAFETY,2025-06-27,YES,15.0,NO
CMP_000580,SPSV_04314,OVERCHARGING,2023-03-04,YES,19.0,NO
CMP_000581,SPSV_04374,CONDUCT,2022-07-13,YES,18.0,NO
CMP_000582,SPSV_04061,CONDUCT,2022-04-16,YES,14.0,NO
CMP_000583,SPSV_04000,CONDUCT,2022-02-18,YES,26.0,NO
CMP_000584,SPSV_01296,REFUSAL OF HIRE,2022-05-31,YES,6.0,NO
CMP_000585,SPSV_00312,OTHER,2025-04-30,YES,22.0,NO
CMP_000586,SPSV_03729,VEHICLE SAFETY,2022-10-09,YES,24.0,NO
CMP_000587,SPSV_01233,VEHICLE SAFETY,2023-06-16,YES,12.0,NO
CMP_000588,SPSV_01906,OVERCHARGING,2024-11-09,NO,14.0,NO
CMP_000589,SPSV_03964,ACCESSIBILITY,2025-12-27,YES,10.0,NO
CMP_000590,SPSV_02877,CONDUCT,2022-03-24,YES,11.0,NO
CMP_000591,SPSV_00838,OVERCHARGING,2025-08-14,YES,13.0,NO
CMP_000592,SPSV_04180,OTHER,2025-06-19,YES,7.0,NO
CMP_000593,SPSV_01530,OVERCHARGING,2024-06-24,YES,37.0,NO
CMP_000594,SPSV_03943,CONDUCT,2022-05-17,YES,9.0,NO
CMP_000595,SPSV_01077,OVERCHARGING,2022-12-12,YES,7.0,NO
CMP_000596,SPSV_02379,CONDUCT,2025-05-23,YES,11.0,NO
CMP_000597,SPSV_02164,NO SHOW,2025-05-19,YES,30.0,NO
CMP_000598,SPSV_02592,VEHICLE SAFETY,2022-04-16,YES,36.0,NO
CMP_000599,SPSV_03118,CONDUCT,2024-11-05,YES,26.0,NO
CMP_000600,SPSV_03690,NO SHOW,2024-01-31,YES,24.0,NO
CMP_000601,SPSV_01909,ACCESSIBILITY,2024-06-11,YES,20.0,NO
CMP_000602,SPSV_04485,CONDUCT,2024-09-06,YES,17.0,NO
CMP_000603,SPSV_01771,ACCESSIBILITY,2023-06-17,YES,23.0,YES
CMP_000604,SPSV_03894,VEHICLE SAFETY,2022-04-02,NO,14.0,NO
CMP_000605,SPSV_03892,REFUSAL OF HIRE,2025-08-27,NO,14.0,NO
CMP_000606,SPSV_01677,VEHICLE SAFETY,2025-05-27,YES,5.0,NO
CMP_000607,SPSV_04570,OTHER,2022-09-16,YES,12.0,NO
CMP_000608,SPSV_02751,CONDUCT,2024-10-17,YES,10.0,NO
CMP_000609,SPSV_04527,ACCESSIBILITY,2025-05-30,NO,14.0,YES
CMP_000610,SPSV_04199,CONDUCT,2022-09-25,YES,21.0,YES
CMP_000611,SPSV_01563,REFUSAL OF HIRE,2023-01-16,YES,6.0,NO
CMP_000612,SPSV_00655,OTHER,2025-03-20,NO,14.0,NO
CMP_000613,SPSV_04210,VEHICLE SAFETY,2023-02-16,YES,19.0,NO
CMP_000614,SPSV_03194,OVERCHARGING,2025-05-11,YES,8.0,NO
CMP_000615,SPSV_03091,CONDUCT,2023-02-09,YES,16.0,NO
CMP_000616,SPSV_02227,OVERCHARGING,2024-03-26,NO,14.0,YES
CMP_000617,SPSV_02934,CONDUCT,2024-09-07,YES,11.0,NO
CMP_000618,SPSV_04457,OTHER,2025-12-12,YES,8.0,NO
CMP_000619,SPSV_01029,NO SHOW,2024-12-24,NO,14.0,YES
CMP_000620,SPSV_04572,NO SHOW,2024-09-05,YES,16.0,NO
CMP_000621,SPSV_01578,NO SHOW,2022-02-23,YES,6.0,NO
CMP_000622,SPSV_00639,CONDUCT,2024-08-12,YES,9.0,NO
CMP_000623,SPSV_01338,REFUSAL OF HIRE,2024-12-28,YES,22.0,NO
CMP_000624,SPSV_01887,OVERCHARGING,2022-07-18,YES,9.0,NO
CMP_000625,SPSV_03033,CONDUCT,2025-01-15,NO,14.0,NO
CMP_000626,SPSV_01145,REFUSAL OF HIRE,2022-04-22,NO,14.0,YES
CMP_000627,SPSV_04474,CONDUCT,2023-11-01,YES,7.0,NO
CMP_000628,SPSV_01726,CONDUCT,2024-12-30,YES,10.0,NO
CMP_000629,SPSV_04551,REFUSAL OF HIRE,2024-04-26,YES,26.0,NO
CMP_000630,SPSV_00493,VEHICLE SAFETY,2022-12-21,YES,22.0,NO
CMP_000631,SPSV_03299,ACCESSIBILITY,2024-09-10,YES,25.0,NO
CMP_000632,SPSV_00387,ACCESSIBILITY,2024-12-03,YES,15.0,NO
CMP_000633,SPSV_04292,OTHER,2023-05-01,NO,14.0,NO
CMP_000634,SPSV_01727,OTHER,2022-02-03,NO,14.0,YES
CMP_000635,SPSV_04095,CONDUCT,2025-05-16,YES,22.0,NO
CMP_000636,SPSV_03782,ACCESSIBILITY,2023-10-16,YES,8.0,NO
CMP_000637,SPSV_03637,ACCESSIBILITY,2023-11-14,YES,34.0,YES
CMP_000638,SPSV_04846,OVERCHARGING,2022-06-16,NO,14.0,NO
CMP_000639,SPSV_01557,OVERCHARGING,2022-09-12,NO,14.0,NO
CMP_000640,SPSV_01995,CONDUCT,2024-12-29,YES,9.0,NO
CMP_000641,SPSV_01850,CONDUCT,2023-01-20,NO,14.0,NO
CMP_000642,SPSV_04337,CONDUCT,2025-06-10,YES,9.0,NO
CMP_000643,SPSV_00117,CONDUCT,2022-01-25,YES,11.0,NO
CMP_000644,SPSV_03069,OTHER,2023-09-01,NO,14.0,NO
CMP_000645,SPSV_03466,NO SHOW,2022-11-07,YES,14.0,NO
CMP_000646,SPSV_00377,OVERCHARGING,2022-01-22,YES,17.0,NO
CMP_000647,SPSV_02066,OTHER,2023-10-10,YES,34.0,NO
CMP_000648,SPSV_03852,OVERCHARGING,2025-01-17,YES,14.0,NO
CMP_000649,SPSV_04346,OVERCHARGING,2024-01-13,YES,7.0,NO
CMP_000650,SPSV_04474,ACCESSIBILITY,2024-01-13,NO,14.0,YES
CMP_000651,SPSV_03821,OVERCHARGING,2022-04-02,YES,18.0,NO
CMP_000652,SPSV_03637,OVERCHARGING,2025-11-16,NO,14.0,NO
CMP_000653,SPSV_04335,OVERCHARGING,2023-01-13,YES,14.0,NO
CMP_000654,SPSV_02772,OTHER,2022-06-27,NO,14.0,YES
CMP_000655,SPSV_03191,VEHICLE SAFETY,2023-06-23,YES,12.0,NO
CMP_000656,SPSV_02703,VEHICLE SAFETY,2022-11-13,YES,10.0,NO
CMP_000657,SPSV_00260,ACCESSIBILITY,2022-02-15,YES,16.0,NO
CMP_000658,SPSV_03449,NO SHOW,2022-08-08,YES,7.0,NO
CMP_000659,SPSV_01576,VEHICLE SAFETY,2022-11-18,YES,15.0,NO
CMP_000660,SPSV_04287,CONDUCT,2023-01-13,YES,6.0,NO
CMP_000661,SPSV_00847,OVERCHARGING,2024-12-09,NO,14.0,YES
CMP_000662,SPSV_04104,OVERCHARGING,2025-07-10,YES,22.0,YES
CMP_000663,SPSV_04835,VEHICLE SAFETY,2023-07-01,NO,14.0,YES
CMP_000664,SPSV_04244,OTHER,2022-05-01,NO,14.0,NO
CMP_000665,SPSV_03514,VEHICLE SAFETY,2025-01-21,YES,11.0,NO
CMP_000666,SPSV_01248,OTHER,2023-05-28,YES,28.0,NO
CMP_000667,SPSV_02784,OTHER,2024-04-26,YES,6.0,NO
CMP_000668,SPSV_03485,OVERCHARGING,2023-01-17,YES,14.0,NO
CMP_000669,SPSV_04826,REFUSAL OF HIRE,2025-03-16,NO,14.0,NO
CMP_000670,SPSV_02196,CONDUCT,2025-04-07,YES,26.0,NO
CMP_000671,SPSV_02709,OTHER,2023-05-30,NO,14.0,YES
CMP_000672,SPSV_04557,OTHER,2025-09-10,YES,22.0,NO
CMP_000673,SPSV_04461,OVERCHARGING,2022-08-11,YES,8.0,NO
CMP_000674,SPSV_00549,OVERCHARGING,2024-05-30,YES,19.0,NO
CMP_000675,SPSV_01412,OVERCHARGING,2025-10-15,YES,11.0,NO
CMP_000676,SPSV_01217,VEHICLE SAFETY,2025-03-29,YES,13.0,NO
CMP_000677,SPSV_04376,OVERCHARGING,2023-03-03,YES,29.0,NO
CMP_000678,SPSV_00588,OVERCHARGING,2022-08-17,YES,10.0,NO
