Licence_ID,Licence_Type,Issue_Date,Expiry_Date,Status,County,Wheelchair_Accessible,Vehicle_Age,Vehicle_Plate_Year,Driver_Experience_Years,Fleet_Segment
SPSV_00272,Hackney,2022-07-04,2025-07-03,Lapsed,Kildare,No,2,2022,14,Regional
SPSV_00273,Hackney,2025-05-01,2027-12-31,Active,Dún Laoghaire-Rathdown,No,4,2020,4,Urban
SPSV_00274,Hackney,2024-09-10,2027-12-31,Active,Kerry,No,1,2025,7,Regional
SPSV_00275,Taxi,2022-02-12,2024-02-12,Lapsed,Waterford,No,4,2021,6,Urban
SPSV_00276,Taxi,2017-07-03,2021-07-02,Lapsed,Louth,Yes,2,2023,5,Regional
SPSV_00277,Hackney,2016-12-10,2019-12-10,Lapsed,Tipperary,No,2,2023,9,Regional
SPSV_00278,Taxi,2024-09-22,2027-09-22,Active,Westmeath,Yes,2,2023,8,Regional
SPSV_00279,Hackney,2023-01-21,2027-01-20,Active,Dublin City,No,1,2024,7,Urban
SPSV_00280,Hackney,2025-05-10,2027-12-31,Active,Cavan,No,4,2021,8,Regional
SPSV_00281,Hackney,2022-10-07,2027-12-31,Active,Waterford,No,4,2020,12,Urban
SPSV_00282,Taxi,2020-02-20,2024-02-19,Lapsed,Dún Laoghaire-Rathdown,No,1,2025,11,Urban
SPSV_00283,Taxi,2021-09-26,2027-12-31,Active,Dublin City,Yes,10,2014,0,Urban
SPSV_00284,Taxi,2016-05-16,2023-05-15,Lapsed,Louth,No,2,2022,3,Regional
SPSV_00285,Taxi,2020-07-20,2026-07-19,Active,Monaghan,No,9,2015,10,Regional
SPSV_00286,Taxi,2023-11-07,2027-11-06,Active,Mayo,No,5,2021,20,Regional
SPSV_00287,Taxi,2024-06-19,2026-06-19,Expiring,Wexford,No,0,2025,4,Regional
SPSV_00288,Taxi,2023-06-07,2026-06-06,Expiring,Sligo,No,10,2016,0,Regional
SPSV_00289,Taxi,2024-05-09,2027-12-31,Active,Mayo,No,5,2019,19,Regional
SPSV_00290,Taxi,2017-09-19,2021-09-18,Lapsed,Offaly,No,2,2022,14,Regional
SPSV_00291,Taxi,2019-08-20,2021-08-19,Lapsed,Galway,No,5,2019,14,Urban
SPSV_00292,Taxi,2021-07-24,2025-07-23,Lapsed,Offaly,Yes,1,2023,8,Regional
SPSV_00293,Hackney,2016-05-16,2017-05-16,Lapsed,Limerick,Yes,1,2024,7,Urban
SPSV_00294,Taxi,2019-07-08,2024-07-06,Lapsed,Cavan,Yes,2,2022,7,Regional
SPSV_00295,Taxi,2023-06-22,2025-06-21,Lapsed,Mayo,Yes,3,2021,11,Regional
SPSV_00296,Taxi,2025-03-18,2027-12-31,Active,Waterford,No,1,2024,14,Urban
SPSV_00297,Hackney,2022-11-23,2027-12-31,Active,Wicklow,Yes,5,2019,8,Regional
SPSV_00298,Taxi,2016-07-21,2018-07-21,Lapsed,Clare,Yes,0,2025,11,Regional
SPSV_00299,Taxi,2017-10-17,2021-10-16,Lapsed,Kildare,No,4,2022,14,Regional
SPSV_00300,Taxi,2022-07-07,2027-12-31,Active,Fingal,No,5,2020,12,Urban
SPSV_00301,Taxi,2020-02-02,2023-02-01,Lapsed,Meath,No,14,2010,10,Regional
SPSV_00302,Taxi,2017-04-19,2019-04-19,Lapsed,Louth,No,4,2021,4,Regional
SPSV_00303,Taxi,2021-08-09,2024-08-08,Lapsed,Louth,Yes,1,2023,4,Regional
SPSV_00304,Taxi,2016-02-12,2021-02-10,Lapsed,Donegal,Yes,2,2022,0,Regional
SPSV_00305,Hackney,2024-11-01,2027-12-31,Active,Kerry,No,2,2024,9,Regional
SPSV_00306,Limousine,2016-12-21,2018-12-21,Lapsed,Meath,No,8,2016,8,Regional
SPSV_00307,Taxi,2023-05-16,2027-05-15,Active,Donegal,No,6,2018,14,Regional
SPSV_00308,Taxi,2023-02-21,2026-02-20,Expiring,Waterford,No,11,2013,10,Urban
SPSV_00309,Hackney,2018-03-13,2024-03-11,Lapsed,Mayo,Yes,5,2020,6,Regional
SPSV_00310,Taxi,2016-08-24,2019-08-24,Lapsed,Dún Laoghaire-Rathdown,No,7,2017,5,Urban
SPSV_00311,Taxi,2022-10-30,2027-12-31,Active,Donegal,Yes,0,2024,9,Regional
SPSV_00312,Taxi,2018-12-07,2022-12-06,Lapsed,Meath,No,3,2021,9,Regional
SPSV_00313,Taxi,2020-05-01,2025-04-30,Lapsed,Kilkenny,No,9,2017,17,Regional
SPSV_00314,Limousine,2017-06-26,2021-06-25,Lapsed,Fingal,No,4,2022,7,Urban
SPSV_00315,Hackney,2024-01-26,2027-12-31,Active,Dublin City,No,6,2019,10,Urban
SPSV_00316,Hackney,2018-02-27,2022-02-26,Lapsed,Waterford,No,1,2025,16,Urban
SPSV_00317,Taxi,2021-05-10,2027-05-09,Active,Wexford,No,5,2021,7,Regional
SPSV_00318,Taxi,2018-12-22,2022-12-21,Lapsed,Monaghan,No,4,2021,6,Regional
SPSV_00319,Taxi,2022-05-28,2026-05-27,Expiring,Waterford,No,1,2025,1,Urban
SPSV_00320,Taxi,2019-05-02,2023-05-01,Lapsed,Westmeath,No,3,2021,6,Regional
SPSV_00321,Taxi,2018-08-24,2024-08-22,Lapsed,Sligo,No,7,2017,9,Regional
SPSV_00322,Hackney,2017-04-13,2022-04-12,Lapsed,Wexford,No,1,2023,14,Regional
SPSV_00323,Taxi,2024-09-06,2027-09-06,Active,Galway,Yes,4,2022,1,Urban
SPSV_00324,Taxi,2021-05-13,2026-05-12,Expiring,Kerry,No,8,2017,3,Regional
SPSV_00325,Limousine,2024-04-11,2027-12-31,Active,Offaly,No,4,2022,0,Regional
SPSV_00326,Hackney,2023-04-06,2027-12-31,Active,Cavan,No,5,2020,17,Regional
SPSV_00327,Taxi,2019-09-09,2025-09-07,Lapsed,Donegal,No,5,2019,8,Regional
SPSV_00328,Taxi,2021-06-24,2026-06-23,Expiring,Westmeath,Yes,0,2025,5,Regional
SPSV_00329,Taxi,2020-07-23,2023-07-23,Lapsed,Laois,Yes,4,2020,0,Regional
SPSV_00330,Taxi,2024-06-05,2027-12-31,Active,Meath,No,10,2016,7,Regional
SPSV_00331,Taxi,2017-06-06,2022-06-05,Lapsed,Donegal,Yes,5,2021,5,Regional
SPSV_00332,Hackney,2017-08-14,2024-08-12,Lapsed,Limerick,No,2,2023,0,Urban
SPSV_00333,Taxi,2018-06-28,2021-06-27,Lapsed,Offaly,Y,1,2025,6,Regional
SPSV_00334,Taxi,2025-04-24,2027-04-24,Active,Tipperary,Yes,3,2022,14,Regional
SPSV_00335,Taxi,2023-11-15,2025-11-14,Lapsed,Clare,No,4,2022,6,Regional
SPSV_00336,Taxi,2021-09-18,2026-09-17,Active,Kildare,No,0,2025,13,Regional
SPSV_00337,Hackney,2020-11-01,2027-10-31,Active,Clare,No,2,2024,15,Regional
SPSV_00338,Hackney,2016-02-13,2017-02-12,Lapsed,Sligo,No,6,2019,6,Regional
SPSV_00339,Taxi,2017-12-07,2022-12-06,Lapsed,Cavan,Yes,12,2013,7,Regional
SPSV_00340,Taxi,2017-04-25,2022-04-24,Lapsed,Westmeath,Yes,4,2021,10,Regional
SPSV_00341,Taxi,2017-09-09,2022-09-08,Lapsed,Fingal,No,7,2019,13,Urban
SPSV_00342,Taxi,2020-08-10,2024-08-09,Lapsed,Kilkenny,No,1,2023,15,Regional
SPSV_00343,Taxi,2018-07-30,2024-07-28,Lapsed,Mayo,Yes,3,2022,15,Regional
SPSV_00344,Taxi,2020-10-15,2021-10-15,Lapsed,Laois,No,1,2023,4,Regional
SPSV_00345,Taxi,2023-01-24,2027-12-31,Active,Wicklow,No,2,2023,15,Regional
SPSV_00346,Taxi,2023-10-16,2026-10-15,Active,Laois,No,2,2023,10,Regional
SPSV_00347,Taxi,2023-08-15,2027-08-14,Active,Waterford,Yes,1,2023,5,Urban
SPSV_00348,Taxi,2017-03-21,2023-03-20,Lapsed,Westmeath,No,4,2020,2,Regional
SPSV_00349,Taxi,2022-11-15,2025-11-14,Lapsed,Cork,Yes,2,2024,4,Urban
SPSV_00350,Taxi,2022-06-09,2025-06-08,Lapsed,Limerick,No,10,2014,9,Urban
SPSV_00351,Taxi,2019-11-27,2024-11-25,Lapsed,Donegal,No,3,2022,5,Regional
SPSV_00352,Hackney,2018-02-06,2022-02-05,Lapsed,Mayo,No,5,2019,9,Regional
SPSV_00353,Taxi,2017-09-24,2021-09-23,Lapsed,Cork,Yes,4,2020,2,Urban
SPSV_00354,Taxi,2018-06-04,2021-06-03,Lapsed,Mayo,Yes,1,2023,4,Regional
SPSV_00355,Taxi,2020-06-06,2021-06-06,Lapsed,Kerry,No,0,2024,7,Regional
SPSV_00356,Taxi,2019-12-13,2023-12-12,Lapsed,Wexford,No,6,2020,7,Regional
SPSV_00357,Taxi,2020-01-29,2022-01-28,Lapsed,Laois,No,9,2016,1,Regional
SPSV_00358,Taxi,2023-06-25,2027-12-31,Active,Offaly,No,2,2023,4,Regional
SPSV_00359,Hackney,2018-05-08,2019-05-08,Lapsed,Meath,Yes,3,2022,0,Regional
SPSV_00360,Taxi,2020-01-07,2024-01-06,Lapsed,Waterford,No,4,2022,8,Urban
SPSV_00361,Taxi,2024-10-14,2026-10-14,Active,Donegal,Yes,2,2022,15,Regional
SPSV_00362,Taxi,2017-06-03,2019-06-03,Lapsed,Cork,Yes,10,2015,4,Urban
SPSV_00363,Taxi,2024-09-11,2027-12-31,Active,Clare,No,3,2022,3,Regional
SPSV_00364,Taxi,2017-03-13,2022-03-12,Lapsed,,No,4,2020,12,Regional
SPSV_00365,Hackney,2025-01-16,2026-01-16,Expiring,Kildare,No,2,2023,2,Regional
SPSV_00366,Taxi,2023-03-30,2024-03-29,Lapsed,Louth,No,8,2016,13,Regional
SPSV_00367,Limousine,2025-06-27,2027-06-27,Active,Meath,No,1,2025,1,Regional
SPSV_00368,Hackney,2018-06-09,2024-06-07,Lapsed,Kerry,Yes,0,2025,6,Regional
SPSV_00369,Taxi,2017-03-09,2022-03-08,Lapsed,Cavan,No,1,2024,6,Regional
SPSV_00370,Taxi,2020-09-15,2021-09-15,Lapsed,Meath,No,10,2014,11,Regional
SPSV_00371,Taxi,2022-01-05,2026-01-04,Lapsed,Wexford,No,3,2023,17,Regional
SPSV_00372,Taxi,2016-11-03,2021-11-02,Lapsed,Dublin City,No,2,2023,6,Urban
SPSV_00373,Taxi,2016-01-11,2022-01-09,Lapsed,Dún Laoghaire-Rathdown,No,9,2015,7,Urban
SPSV_00374,Hackney,2024-04-04,2027-12-31,Active,Meath,No,5,2021,0,Regional
SPSV_00375,Taxi,2024-07-10,2027-07-10,Active,Louth,No,4,2020,7,Regional
SPSV_00376,Taxi,2023-06-12,2025-06-11,Lapsed,Donegal,No,2,2023,13,Regional
SPSV_00377,Hackney,2020-12-16,2023-12-16,Lapsed,Offaly,Yes,0,2025,19,Regional
SPSV_00378,Taxi,2025-03-03,2027-12-31,Active,Galway,No,1,2024,6,Urban
SPSV_00379,Hackney,2021-02-09,2027-12-31,Active,Wicklow,Yes,0,2024,11,Regional
SPSV_00380,Taxi,2021-03-13,2025-03-12,Lapsed,Wicklow,Yes,10,2016,13,Regional
SPSV_00381,Taxi,2017-12-06,2020-12-05,Lapsed,Mayo,Yes,1,2024,0,Regional
SPSV_00382,Hackney,2019-04-10,2023-04-09,Lapsed,Dublin City,Yes,2,2023,15,Urban
SPSV_00383,Taxi,2017-01-14,2020-01-14,Lapsed,Mayo,No,2,2022,3,Regional
SPSV_00384,Hackney,2020-08-24,2023-08-24,Lapsed,South Dublin,No,3,2022,9,Urban
SPSV_00385,Hackney,2024-08-14,2027-12-31,Active,Galway,Yes,6,2018,1,Urban
SPSV_00386,Hackney,2025-03-29,2026-03-29,Expiring,Kilkenny,No,5,2020,6,Regional
SPSV_00387,Taxi,2021-02-07,2024-02-07,Lapsed,Fingal,No,2,2024,0,Urban
SPSV_00388,Taxi,2021-03-14,2026-03-13,Expiring,Tipperary,Yes,8,2017,9,Regional
SPSV_00389,Hackney,2020-07-14,2021-07-14,Lapsed,Wicklow,No,5,2019,15,Regional
SPSV_00390,Hackney,2017-01-13,2019-01-13,Lapsed,South Dublin,Yes,4,2021,8,Urban
SPSV_00391,Limousine,2020-03-03,2023-03-03,Lapsed,Dublin City,Yes,2,2022,0,Urban
SPSV_00392,Taxi,2022-01-04,2027-12-31,Active,Kerry,No,9,2015,6,Regional
SPSV_00393,Taxi,2023-08-01,2027-12-31,Active,Wicklow,No,3,2021,9,Regional
SPSV_00394,Hackney,2016-07-28,2017-07-28,Lapsed,Tipperary,No,2,2024,7,Regional
SPSV_00395,Taxi,2023-11-10,2027-11-09,Active,Mayo,Yes,6,2020,11,Regional
SPSV_00396,Hackney,2024-01-14,2027-01-13,Active,Donegal,No,2,2023,18,Regional
SPSV_00397,Hackney,2018-12-12,2023-12-11,Lapsed,Kerry,No,14,2010,7,Regional
SPSV_00398,Taxi,2021-12-16,2026-12-15,Active,Fingal,Yes,4,2022,7,Urban
SPSV_00399,Hackney,2022-03-07,2027-12-31,Active,Louth,Yes,2,2022,4,Regional
SPSV_00400,Hackney,2018-01-23,2022-01-22,Lapsed,South Dublin,Yes,9,2016,13,Urban
SPSV_00401,Taxi,2021-11-07,2027-12-31,Active,Dublin City,No,2,2022,17,Urban
SPSV_00402,Hackney,2017-02-17,2024-02-16,Lapsed,Limerick,Yes,6,2020,7,Urban
SPSV_00403,Taxi,2019-01-06,2025-01-04,Lapsed,Offaly,No,1,2025,9,Regional
SPSV_00404,Hackney,2025-02-22,2027-12-31,Active,Kildare,Yes,9,2015,8,Regional
SPSV_00405,Taxi,2022-03-09,2026-03-08,Expiring,Wicklow,Yes,1,2023,4,Regional
SPSV_00406,Hackney,2017-11-10,2021-11-09,Lapsed,Dublin City,Yes,5,2019,11,Urban
SPSV_00407,Taxi,2017-04-18,2018-04-18,Lapsed,Kildare,No,13,2011,7,Regional
SPSV_00408,Taxi,2018-10-27,2021-10-26,Lapsed,Cavan,Yes,4,2020,9,Regional
SPSV_00409,Hackney,2019-12-09,2024-12-07,Lapsed,Wicklow,No,3,2021,12,Regional
SPSV_00410,Taxi,2023-09-24,2027-12-31,Active,Clare,No,5,2020,6,Regional
SPSV_00411,Taxi,2020-04-28,2027-04-27,Active,Clare,No,13,2012,8,Regional
SPSV_00412,Limousine,2020-05-29,2022-05-29,Lapsed,Limerick,No,5,2021,4,Urban
SPSV_00413,Limousine,2021-12-27,2023-12-27,Lapsed,Offaly,No,3,2021,2,Regional
SPSV_00414,Taxi,2017-11-20,2023-11-19,Lapsed,Kildare,No,12,2013,8,Regional
SPSV_00415,Taxi,2022-05-07,2026-05-06,Expiring,Laois,No,2,2022,9,Regional
SPSV_00416,Taxi,2024-02-29,2026-02-28,Expiring,South Dublin,Yes,4,2022,12,Urban
SPSV_00417,Taxi,2024-07-04,2027-12-31,Active,Cavan,Yes,1,2024,4,Regional
SPSV_00418,Taxi,2016-01-30,2022-01-28,Lapsed,Fingal,No,8,2016,2,Urban
SPSV_00419,Taxi,2016-08-11,2020-08-10,Lapsed,Limerick,No,5,2019,16,Urban
SPSV_00420,Hackney,2017-06-23,2023-06-22,Lapsed,Kilkenny,No,2,2022,8,Regional
SPSV_00421,Hackney,2018-07-10,2023-07-09,Lapsed,Clare,Yes,1,2023,1,Regional
SPSV_00422,Hackney,2017-03-27,2023-03-26,Lapsed,Kilkenny,No,8,2016,7,Regional
SPSV_00423,Taxi,2024-03-21,2027-12-31,Active,Limerick,No,2,2022,4,Urban
SPSV_00424,Taxi,2019-03-04,2021-03-03,Lapsed,Meath,No,0,2025,9,Regional
SPSV_00425,Taxi,2023-10-07,2027-12-31,Active,Dún Laoghaire-Rathdown,No,5,2019,5,Urban
SPSV_00426,Taxi,2017-07-05,2018-07-05,Lapsed,Kerry,No,5,2019,14,Regional
SPSV_00427,Taxi,2017-10-01,2018-10-01,Lapsed,Cork,Yes,4,2021,1,Urban
SPSV_00428,Hackney,2019-12-29,2026-12-27,Active,Waterford,No,7,2017,14,Urban
SPSV_00429,Taxi,2017-12-19,2021-12-18,Lapsed,Clare,No,5,2019,11,Regional
SPSV_00430,Taxi,2025-06-02,2027-12-31,Active,South Dublin,No,7,2018,9,Urban
SPSV_00431,Taxi,2022-12-01,2027-12-31,Active,Limerick,No,4,2021,13,Urban
SPSV_00432,Hackney,2020-10-05,2027-10-04,Active,Limerick,No,1,2023,14,Urban
SPSV_00433,Taxi,2017-11-15,2023-11-14,Lapsed,Tipperary,Yes,1,2025,8,Regional
SPSV_00434,Taxi,2016-11-14,2020-11-13,Lapsed,Clare,Yes,3,2022,16,Regional
SPSV_00435,Taxi,2017-09-12,2020-09-11,Lapsed,Waterford,No,3,2022,11,Urban
SPSV_00436,Hackney,2018-08-26,2020-08-25,Lapsed,Meath,No,2,2022,5,Regional
SPSV_00437,Taxi,2022-11-07,2026-11-06,Active,Wicklow,Yes,1,2024,1,Regional
SPSV_00438,Hackney,2017-11-24,2021-11-23,Lapsed,Clare,No,0,2024,13,Regional
SPSV_00439,Hackney,2024-11-11,2027-12-31,Active,Wexford,No,4,2022,7,Regional
SPSV_00440,Taxi,2018-10-18,2023-10-17,Lapsed,Galway,Yes,4,2022,0,Urban
SPSV_00441,Taxi,2025-04-25,2027-12-31,Active,Cork,Yes,1,2023,9,Urban
SPSV_00442,Limousine,2017-11-27,2022-11-26,Lapsed,Dublin City,No,2,2024,6,Urban
SPSV_00443,Taxi,2020-11-06,2025-11-05,Lapsed,Dublin City,No,10,2014,4,Urban
SPSV_00444,Taxi,2019-07-21,2022-07-20,Lapsed,Monaghan,No,2,2023,13,Regional
SPSV_00445,Hackney,2022-07-15,2023-07-15,Lapsed,Louth,No,2,2023,4,Regional
SPSV_00446,Hackney,2024-07-17,2027-07-17,Active,Sligo,No,11,2013,5,Regional
SPSV_00447,Limousine,2018-04-13,2024-04-11,Lapsed,Kildare,No,3,2021,6,Regional
SPSV_00448,Hackney,2019-03-12,2022-03-11,Lapsed,Meath,No,4,2021,13,Regional
SPSV_00449,Taxi,2023-01-11,2027-12-31,Active,Dún Laoghaire-Rathdown,No,2,2022,2,Urban
SPSV_00450,Taxi,2022-09-16,2027-09-15,Active,Galway,Y,5,2020,4,Urban
SPSV_00451,Hackney,2017-07-15,2020-07-14,Lapsed,Kildare,No,3,2021,10,Regional
SPSV_00452,Taxi,2017-11-25,2020-11-24,Lapsed,Donegal,No,14,2011,10,Regional
SPSV_00453,Taxi,2024-12-06,2027-12-31,Active,Kildare,No,8,2018,2,Regional
SPSV_00454,Hackney,2022-07-09,2026-07-08,Expiring,Waterford,Yes,4,2022,6,Urban
SPSV_00455,Taxi,2025-02-25,2027-12-31,Active,Wicklow,No,2,2023,7,Regional
SPSV_00456,Taxi,2016-12-03,2021-12-02,Lapsed,Fingal,No,2,2023,9,Urban
SPSV_00457,Taxi,2024-02-04,2027-12-31,Active,Cavan,No,3,2022,6,Regional
SPSV_00458,Taxi,2017-11-19,2023-11-18,Lapsed,Clare,No,7,2018,15,Regional
SPSV_00459,Taxi,2017-12-01,2022-11-30,Lapsed,Mayo,Yes,4,2021,7,Regional
SPSV_00460,Taxi,2020-11-30,2027-11-29,Active,Sligo,No,2,2024,15,Regional
SPSV_00461,Taxi,2019-12-30,2022-12-29,Lapsed,Kildare,No,4,2021,5,Regional
SPSV_00462,Taxi,2025-06-27,2027-12-31,Active,Fingal,No,4,2020,0,Urban
SPSV_00463,Hackney,2019-01-23,2023-01-22,Lapsed,Cavan,No,2,2024,20,Regional
SPSV_00464,Taxi,2018-03-07,2021-03-06,Lapsed,Offaly,No,5,2020,7,Regional
SPSV_00465,Limousine,2020-12-11,2023-12-11,Lapsed,Cork,Yes,4,2020,9,Urban
SPSV_00466,Taxi,2020-02-05,2025-02-03,Lapsed,Mayo,No,11,2015,0,Regional
SPSV_00467,Taxi,2023-08-29,2026-08-28,Active,Mayo,No,1,2023,9,Regional
SPSV_00468,Hackney,2016-05-14,2019-05-14,Lapsed,Fingal,No,6,2019,12,Urban
SPSV_00469,Taxi,2016-10-19,2023-10-18,Lapsed,Mayo,No,3,2021,2,Regional
SPSV_00470,Limousine,2023-01-22,2027-12-31,Active,Monaghan,No,5,2019,7,Regional
SPSV_00471,Taxi,2017-01-21,2022-01-20,Lapsed,Cork,No,4,2022,7,Urban
SPSV_00472,Limousine,2024-09-21,2027-12-31,Active,Waterford,Yes,8,2016,1,Urban
SPSV_00473,Taxi,2019-11-06,2026-11-04,Active,Louth,No,2,2022,16,Regional
SPSV_00474,Hackney,2018-10-11,2023-10-10,Lapsed,Clare,No,6,2020,0,Regional
SPSV_00475,Taxi,2024-06-18,2027-06-18,Active,Monaghan,Yes,8,2017,0,Regional
SPSV_00476,Limousine,2020-02-17,2026-02-15,Expiring,Wicklow,No,10,2014,8,Regional
SPSV_00477,Taxi,2024-10-25,2027-12-31,Active,Offaly,No,12,2013,3,Regional
SPSV_00478,Taxi,2021-10-08,2025-10-07,Lapsed,Fingal,No,6,2020,11,Urban
SPSV_00479,Limousine,2024-02-14,2027-12-31,Active,Dún Laoghaire-Rathdown,Yes,6,2019,6,Urban
SPSV_00480,Taxi,2024-07-20,2027-12-31,Active,Tipperary,Yes,0,2024,9,Regional
SPSV_00481,Taxi,2017-03-12,2024-03-10,Lapsed,Westmeath,Yes,0,2024,1,Regional
SPSV_00482,Hackney,2023-02-05,2026-02-04,Expiring,Fingal,Yes,8,2017,6,Urban
SPSV_00483,Taxi,2025-05-19,2027-12-31,Active,Westmeath,No,0,2025,5,Regional
SPSV_00484,Taxi,2016-07-17,2023-07-16,Lapsed,Wexford,N,15,2009,19,Regional
SPSV_00485,Taxi,2022-02-05,2027-02-04,Active,,No,5,2021,5,Urban
SPSV_00486,Hackney,2016-05-13,2021-05-12,Lapsed,Monaghan,No,1,2023,0,Regional
SPSV_00487,Taxi,2016-02-01,2020-01-31,Lapsed,Limerick,No,3,2021,13,Urban
SPSV_00488,Taxi,2021-05-28,2022-05-28,Lapsed,Limerick,No,3,2022,6,Urban
SPSV_00489,Limousine,2018-11-16,2020-11-15,Lapsed,Clare,No,5,2019,9,Regional
SPSV_00490,Hackney,2017-05-28,2023-05-27,Lapsed,Cork,No,6,2019,6,Urban
SPSV_00491,Taxi,2020-12-01,2024-11-30,Lapsed,Waterford,No,9,2017,1,Urban
SPSV_00492,Taxi,2017-01-02,2019-01-02,Lapsed,Offaly,No,1,2023,14,Regional
SPSV_00493,Taxi,2017-03-30,2020-03-29,Lapsed,Laois,No,3,2023,3,Regional
SPSV_00494,Taxi,2017-12-12,2024-12-10,Lapsed,Tipperary,Yes,1,2025,0,Regional
SPSV_00495,Taxi,2018-03-02,2022-03-01,Lapsed,Galway,Yes,3,2021,10,Urban
SPSV_00496,Taxi,2021-11-24,2027-12-31,Active,Clare,No,2,2023,8,Regional
SPSV_00497,Taxi,2022-10-28,2025-10-27,Lapsed,Tipperary,No,1,2024,13,Regional
SPSV_00498,Taxi,2025-06-11,2027-12-31,Active,Sligo,No,0,2024,9,Regional
SPSV_00499,Limousine,2023-04-02,2024-04-01,Lapsed,Wexford,No,15,2010,7,Regional
SPSV_00500,Limousine,2025-04-05,2027-12-31,Active,Donegal,No,4,2021,12,Regional
SPSV_00501,Hackney,2025-02-07,2027-12-31,Active,Mayo,No,2,2024,0,Regional
SPSV_00502,Taxi,2018-04-14,2021-04-13,Lapsed,Westmeath,No,1,2024,7,Regional
SPSV_00503,Taxi,2018-06-03,2023-06-02,Lapsed,Wicklow,Yes,11,2014,3,Regional
SPSV_00504,Hackney,2016-10-21,2021-10-20,Lapsed,Wicklow,No,2,2022,9,Regional
SPSV_00505,Hackney,2023-10-15,2027-12-31,Active,South Dublin,No,7,2019,12,Urban
SPSV_00506,Taxi,2019-10-10,2025-10-08,Lapsed,Meath,No,5,2020,9,Regional
SPSV_00507,Hackney,2017-09-18,2020-09-17,Lapsed,Waterford,No,3,2021,11,Urban
SPSV_00508,Hackney,2018-08-26,2023-08-25,Lapsed,Kerry,No,1,2024,14,Regional
SPSV_00509,Hackney,2024-06-20,2027-12-31,Active,Westmeath,No,1,2025,10,Regional
SPSV_00510,Hackney,2023-11-16,2027-12-31,Active,Offaly,No,14,2012,11,Regional
SPSV_00511,Taxi,2024-07-20,2027-12-31,Active,Kilkenny,No,3,2023,17,Regional
SPSV_00512,Taxi,2024-04-15,2027-12-31,Active,Kerry,No,6,2020,21,Regional
SPSV_00513,Hackney,2017-06-12,2023-06-11,Lapsed,Waterford,No,4,2022,7,Urban
SPSV_00514,Hackney,2017-05-03,2022-05-02,Lapsed,Waterford,No,9,2017,3,Urban
SPSV_00515,Taxi,2019-10-09,2021-10-08,Lapsed,Kilkenny,No,2,2022,0,Regional
SPSV_00516,Taxi,2020-08-26,2026-08-25,Active,Wexford,No,3,2023,17,Regional
SPSV_00517,Taxi,2022-12-11,2027-12-10,Active,Cavan,No,3,2022,5,Regional
SPSV_00518,Hackney,2025-04-22,2027-12-31,Active,Sligo,No,5,2020,10,Regional
SPSV_00519,Limousine,2018-03-18,2020-03-17,Lapsed,Waterford,No,11,2014,11,Urban
SPSV_00520,Taxi,2025-06-01,2027-12-31,Active,Meath,Yes,1,2024,12,Regional
SPSV_00521,Taxi,2023-05-13,2025-05-12,Lapsed,Kerry,No,4,2022,6,Regional
SPSV_00522,Taxi,2017-08-22,2019-08-22,Lapsed,South Dublin,No,8,2018,11,Urban
SPSV_00523,Limousine,2024-05-21,2027-12-31,Active,Galway,No,1,2023,10,Urban
SPSV_00524,Hackney,2021-12-23,2023-12-23,Lapsed,Mayo,No,8,2018,4,Regional
SPSV_00525,Hackney,2024-12-29,2027-12-31,Active,Monaghan,No,6,2019,16,Regional
SPSV_00526,Taxi,2020-09-23,2024-09-22,Lapsed,Cork,No,1,2023,11,Urban
SPSV_00527,Taxi,2025-03-30,2027-12-31,Active,Offaly,No,3,2021,1,Regional
SPSV_00528,Taxi,2023-02-26,2027-12-31,Active,Donegal,Yes,2,2022,6,Regional
SPSV_00529,Taxi,2021-01-29,2025-01-28,Lapsed,Kerry,Yes,3,2021,6,Regional
SPSV_00530,Hackney,2025-05-22,2027-12-31,Active,Sligo,No,0,2025,5,Regional
SPSV_00531,Hackney,2020-04-13,2026-04-12,Expiring,Monaghan,Yes,2,2022,11,Regional
SPSV_00532,Limousine,2021-06-16,2025-06-15,Lapsed,Laois,No,4,2022,14,Regional
SPSV_00533,Limousine,2020-04-08,2023-04-08,Lapsed,Louth,No,15,2009,2,Regional
SPSV_00534,Taxi,2018-12-19,2023-12-18,Lapsed,Laois,No,5,2021,6,Regional
SPSV_00535,Hackney,2016-03-30,2022-03-29,Lapsed,Cork,No,10,2016,13,Urban
SPSV_00536,Hackney,2023-08-26,2027-12-31,Active,Kilkenny,No,4,2021,3,Regional
SPSV_00537,Hackney,2025-04-16,2027-12-31,Active,Limerick,No,2,2024,4,Urban
SPSV_00538,Taxi,2025-06-06,2027-12-31,Active,Dún Laoghaire-Rathdown,No,7,2017,0,Urban
SPSV_00539,Taxi,2019-05-11,2025-05-09,Lapsed,Donegal,Yes,5,2019,11,Regional
SPSV_00540,Taxi,2016-04-13,2022-04-12,Lapsed,Clare,No,9,2017,9,Regional
SPSV_00541,Limousine,2017-06-16,2018-06-16,Lapsed,Mayo,No,2,2024,6,Regional
SPSV_00542,Taxi,2018-06-27,2022-06-26,Lapsed,Donegal,Yes,1,2025,0,Regional
SPSV_00543,Taxi,2017-11-26,2022-11-25,Lapsed,Fingal,No,4,2022,6,Urban
SPSV_00544,Taxi,2022-09-09,2027-09-08,Active,Clare,No,6,2019,0,Regional
SPSV_00545,Taxi,2025-06-07,2027-12-31,Active,Louth,No,1,2024,7,Regional
