Enforcement_ID,Licence_ID,Action_Type,Action_Date,Outcome
ENF_000453,SPSV_02181,Fine,2022-03-25,Complied
ENF_000454,SPSV_01444,Warning,2025-05-12,Pending
ENF_000455,SPSV_01084,Fine,2022-06-10,Complied
ENF_000456,SPSV_04086,Warning,2023-02-22,Complied
ENF_000457,SPSV_00864,Fine,2023-02-27,Complied
ENF_000458,SPSV_04963,Fine,2023-10-13,Complied
ENF_000459,SPSV_03662,Education/Advisory,2023-02-05,Complied
ENF_000460,SPSV_02883,Warning,2022-02-28,Complied
ENF_000461,SPSV_02724,Revocation,2025-06-27,Complied
ENF_000462,SPSV_03263,Suspension,2025-01-11,Complied
ENF_000463,SPSV_01944,Warning,2023-04-06,Complied
ENF_000464,SPSV_00581,Education/Advisory,2025-09-18,Appealed
ENF_000465,SPSV_01694,Fine,2023-03-30,Complied
ENF_000466,SPSV_02637,Fine,2025-04-26,Complied
ENF_000467,SPSV_04324,Fine,2023-03-16,Not Upheld
ENF_000468,SPSV_03260,Warning,2022-07-08,Complied
ENF_000469,SPSV_02697,Revocation,2023-05-19,Pending
ENF_000470,SPSV_01729,Warning,2025-10-06,Pending
ENF_000471,SPSV_03629,Fine,2023-10-24,Complied
ENF_000472,SPSV_03933,Fine,2022-03-12,Appealed
ENF_000473,SPSV_04295,Fine,2022-09-29,Complied
ENF_000474,SPSV_04575,Warning,2025-03-08,Appealed
ENF_000475,SPSV_04062,Fine,2024-08-30,Appealed
ENF_000476,SPSV_00772,Warning,2022-01-17,Complied
ENF_000477,SPSV_01215,Warning,2022-07-09,Complied
ENF_000478,SPSV_01227,Warning,2022-07-14,Pending
ENF_000479,SPSV_03805,Warning,2024-02-13,Not Upheld
ENF_000480,SPSV_00947,Suspension,2024-05-06,Complied
ENF_000481,SPSV_03768,Warning,2022-02-15,Complied
ENF_000482,SPSV_03271,Fine,2023-06-06,Complied
ENF_000483,SPSV_01891,Suspension,2022-09-09,Pending
ENF_000484,SPSV_04902,Fine,2023-12-21,Not Upheld
ENF_000485,SPSV_03613,Warning,2023-07-18,Complied
ENF_000486,SPSV_01897,Fine,2025-03-17,Pending
ENF_000487,SPSV_02738,Education/Advisory,2022-05-04,Complied
ENF_000488,SPSV_01727,Warning,2024-11-28,Appealed
ENF_000489,SPSV_04469,Education/Advisory,2025-01-08,Appealed
ENF_000490,SPSV_01522,Warning,2022-05-15,Complied
ENF_000491,SPSV_02785,Warning,2022-06-13,Appealed
ENF_000492,SPSV_02497,Warning,2022-03-04,Pending
ENF_000493,SPSV_01627,Suspension,2025-08-29,Complied
ENF_000494,SPSV_03802,Warning,2024-07-28,Pending
ENF_000495,SPSV_03138,Warning,2022-05-07,Complied
ENF_000496,SPSV_04482,Fine,2024-10-30,Complied
ENF_000497,SPSV_03956,Suspension,2023-04-05,Pending
ENF_000498,SPSV_03686,Warning,2024-02-08,Complied
ENF_000499,SPSV_03665,Fine,2025-09-22,Appealed
ENF_000500,SPSV_02189,Warning,2023-11-09,Complied
ENF_000501,SPSV_02512,Suspension,2025-10-23,Pending
ENF_000502,SPSV_02499,Suspension,2022-02-28,Not Upheld
ENF_000503,SPSV_01889,Warning,2025-04-12,Not Upheld
ENF_000504,SPSV_03395,Fine,2023-06-12,Pending
ENF_000505,SPSV_02700,Warning,2025-12-21,Appealed
ENF_000506,SPSV_00339,Warning,2023-04-26,Complied
ENF_000507,SPSV_02398,Warning,2025-12-08,Complied
ENF_000508,SPSV_01818,Warning,2023-01-28,Complied
ENF_000509,SPSV_03430,Fine,2024-06-14,Complied
ENF_000510,SPSV_04761,Warning,2022-02-01,Pending
ENF_000511,SPSV_04513,Fine,2024-10-14,Pending
ENF_000512,SPSV_01912,Education/Advisory,2024-08-12,Pending
ENF_000513,SPSV_02271,Warning,2022-11-05,Pending
ENF_000514,SPSV_04617,Warning,2023-06-09,Complied
ENF_000515,SPSV_00410,Warning,2024-08-19,Appealed
ENF_000516,SPSV_04220,Fine,2023-07-05,Complied
ENF_000517,SPSV_04182,Warning,2024-05-01,Pending
ENF_000518,SPSV_02695,Suspension,2023-06-14,Complied
ENF_000519,SPSV_04862,Suspension,2023-03-03,Pending
ENF_000520,SPSV_03109,Warning,2025-03-14,Complied
ENF_000521,SPSV_01981,Warning,2025-12-08,Complied
ENF_000522,SPSV_01832,Fine,2024-11-05,Appealed
ENF_000523,SPSV_02249,Warning,2022-04-15,Complied
ENF_000524,SPSV_04231,Warning,2025-06-20,Complied
ENF_000525,SPSV_02323,Suspension,2025-08-29,Complied
ENF_000526,SPSV_00601,Warning,2023-12-03,Appealed
ENF_000527,SPSV_00134,Fine,2022-10-03,Pending
ENF_000528,SPSV_01270,Warning,2025-07-16,Complied
ENF_000529,SPSV_00046,Warning,2025-11-03,Appealed
ENF_000530,SPSV_02069,Suspension,2023-01-12,Complied
ENF_000531,SPSV_04325,Fine,2023-08-23,Complied
ENF_000532,SPSV_00416,Warning,2022-08-26,Complied
ENF_000533,SPSV_00805,Revocation,2024-01-24,Complied
ENF_000534,SPSV_04256,Warning,2024-03-15,Complied
ENF_000535,SPSV_00349,Fine,2025-10-19,Not Upheld
ENF_000536,SPSV_04403,Warning,2024-07-25,Complied
ENF_000537,SPSV_01590,Fine,2025-07-25,Appealed
ENF_000538,SPSV_00421,Warning,2023-10-13,Complied
ENF_000539,SPSV_02387,Fine,2023-02-07,Complied
ENF_000540,SPSV_04264,Fine,2025-10-18,Complied
ENF_000541,SPSV_02365,Fine,2025-06-28,Complied
ENF_000542,SPSV_01306,Fine,2022-05-05,Appealed
ENF_000543,SPSV_01623,Fine,2024-10-31,Complied
ENF_000544,SPSV_04116,Fine,2024-12-11,Complied
ENF_000545,SPSV_00874,Warning,2023-06-18,Appealed
ENF_000546,SPSV_01842,Revocation,2023-09-22,Complied
ENF_000547,SPSV_03447,Warning,2024-06-06,Complied
ENF_000548,SPSV_00669,Warning,2025-06-03,Complied
ENF_000549,SPSV_03516,Fine,2024-08-11,Pending
ENF_000550,SPSV_03169,Fine,2022-04-13,Appealed
ENF_000551,SPSV_02807,Suspension,2025-10-12,Complied
ENF_000552,SPSV_01318,Warning,2023-02-25,Complied
ENF_000553,SPSV_00605,Warning,2024-10-24,Complied
ENF_000554,SPSV_01626,Warning,2023-09-19,Complied
ENF_000555,SPSV_03661,Warning,2025-01-28,Complied
ENF_000556,SPSV_00623,Fine,2022-11-22,Pending
ENF_000557,SPSV_04054,Warning,2022-02-17,Complied
ENF_000558,SPSV_04440,Fine,2024-11-11,Appealed
ENF_000559,SPSV_04973,Warning,2022-02-13,Appealed
ENF_000560,SPSV_01739,Education/Advisory,2022-08-12,Appealed
ENF_000561,SPSV_01415,Suspension,2025-09-27,Complied
ENF_000562,SPSV_01432,Warning,2025-06-30,Appealed
ENF_000563,SPSV_01148,Suspension,2022-02-25,Appealed
ENF_000564,SPSV_02163,Warning,2022-02-01,Pending
ENF_000565,SPSV_04600,Fine,2022-02-21,Appealed
ENF_000566,SPSV_02327,Suspension,2022-09-26,Complied
ENF_000567,SPSV_01219,Warning,2025-01-20,Complied
ENF_000568,SPSV_00433,Fine,2025-07-08,Pending
ENF_000569,SPSV_02787,Fine,2023-04-19,Complied
ENF_000570,SPSV_01158,Warning,2025-12-15,Complied
ENF_000571,SPSV_03866,Suspension,2024-12-19,Complied
ENF_000572,SPSV_03893,Education/Advisory,2023-04-14,Appealed
ENF_000573,SPSV_04262,Fine,2025-07-12,Appealed
ENF_000574,SPSV_04250,Suspension,2025-06-30,Pending
ENF_000575,SPSV_02507,Warning,2022-04-11,Complied
ENF_000576,SPSV_03116,Warning,2022-12-07,Complied
ENF_000577,SPSV_03337,Suspension,2022-06-30,Complied
ENF_000578,SPSV_02800,Education/Advisory,2022-12-14,Appealed
ENF_000579,SPSV_01027,Warning,2023-06-12,Complied
ENF_000580,SPSV_04271,Warning,2024-06-24,Appealed
ENF_000581,SPSV_04523,Warning,2022-05-04,Complied
ENF_000582,SPSV_04635,Fine,2022-04-07,Complied
ENF_000583,SPSV_02565,Fine,2023-07-21,Appealed
ENF_000584,SPSV_04853,Suspension,2024-08-11,Complied
ENF_000585,SPSV_04952,Education/Advisory,2024-03-14,Complied
ENF_000586,SPSV_00447,Warning,2022-08-13,Complied
ENF_000587,SPSV_01847,Suspension,2024-06-04,Complied
ENF_000588,SPSV_03974,Fine,2024-06-16,Pending
ENF_000589,SPSV_03838,Fine,2022-08-17,Complied
ENF_000590,SPSV_04730,Fine,2025-04-18,Complied
ENF_000591,SPSV_04579,Fine,2023-11-12,Complied
ENF_000592,SPSV_02344,Fine,2022-08-05,Not Upheld
ENF_000593,SPSV_00801,Warning,2023-12-18,Appealed
ENF_000594,SPSV_01605,Suspension,2023-09-03,Complied
ENF_000595,SPSV_03495,Revocation,2023-07-06,Appealed
ENF_000596,SPSV_02948,Fine,2024-11-22,Complied
ENF_000597,SPSV_03447,Suspension,2022-02-02,Complied
ENF_000598,SPSV_04692,Fine,2024-07-20,Complied
ENF_000599,SPSV_00471,Warning,2022-02-06,Complied
ENF_000600,SPSV_01627,Fine,2022-01-27,Appealed
ENF_000601,SPSV_01286,Warning,2022-02-06,Complied
ENF_000602,SPSV_04508,Fine,2024-02-25,Pending
ENF_000603,SPSV_01969,Fine,2025-02-14,Not Upheld
ENF_000604,SPSV_04484,Warning,2025-03-07,Complied
ENF_000605,SPSV_00922,Warning,2024-04-23,Complied
ENF_000606,SPSV_01064,Fine,2023-03-10,Complied
ENF_000607,SPSV_00793,Suspension,2025-01-08,Not Upheld
ENF_000608,SPSV_04297,Education/Advisory,2025-07-19,Complied
ENF_000609,SPSV_03855,Warning,2023-07-12,Complied
ENF_000610,SPSV_03744,Warning,2023-04-12,Complied
ENF_000611,SPSV_00452,Warning,2022-07-14,Complied
ENF_000612,SPSV_04873,Suspension,2025-02-16,Complied
ENF_000613,SPSV_02019,Warning,2024-06-07,Complied
ENF_000614,SPSV_04026,Warning,2022-10-27,Appealed
ENF_000615,SPSV_02817,Warning,2023-04-20,Complied
ENF_000616,SPSV_01000,Warning,2024-06-16,Pending
ENF_000617,SPSV_04305,Fine,2023-05-19,Pending
ENF_000618,SPSV_02104,Fine,2023-03-11,Appealed
ENF_000619,SPSV_03964,Warning,2025-06-01,Complied
ENF_000620,SPSV_00846,Suspension,2022-11-13,Pending
ENF_000621,SPSV_02226,Fine,2024-09-15,Pending
ENF_000622,SPSV_00995,Suspension,2023-03-26,Complied
ENF_000623,SPSV_04581,Education/Advisory,2024-06-27,Complied
ENF_000624,SPSV_04326,Warning,2022-07-06,Complied
ENF_000625,SPSV_00418,Warning,2023-01-25,Appealed
ENF_000626,SPSV_01966,Fine,2024-12-01,Complied
ENF_000627,SPSV_03553,Warning,2024-06-24,Complied
ENF_000628,SPSV_03580,Warning,2025-09-18,Complied
ENF_000629,SPSV_00958,Suspension,2025-01-03,Complied
ENF_000630,SPSV_00658,Fine,2025-08-24,Complied
ENF_000631,SPSV_00359,Fine,2025-01-17,Pending
ENF_000632,SPSV_01234,Warning,2025-09-24,Appealed
ENF_000633,SPSV_03737,Education/Advisory,2023-06-26,Complied
ENF_000634,SPSV_04543,Fine,2023-12-30,Complied
ENF_000635,SPSV_01032,Fine,2022-08-31,Complied
ENF_000636,SPSV_03846,Warning,2024-12-10,Complied
ENF_000637,SPSV_00783,Fine,2023-08-06,Complied
ENF_000638,SPSV_02719,Revocation,2022-01-08,Appealed
ENF_000639,SPSV_00229,Warning,2024-06-10,Pending
ENF_000640,SPSV_00405,Education/Advisory,2023-12-02,Complied
ENF_000641,SPSV_01879,Fine,2024-07-17,Complied
ENF_000642,SPSV_02356,Suspension,2025-03-21,Pending
ENF_000643,SPSV_02735,Suspension,2023-01-13,Complied
ENF_000644,SPSV_03963,Fine,2024-08-11,Appealed
ENF_000645,SPSV_02034,Warning,2023-06-03,Complied
ENF_000646,SPSV_02108,Warning,2025-07-12,Not Upheld
ENF_000647,SPSV_02580,Fine,2023-12-15,Appealed
ENF_000648,SPSV_01342,Fine,2023-05-31,Complied
ENF_000649,SPSV_00718,Warning,2025-06-02,Complied
ENF_000650,SPSV_00492,Fine,2023-10-04,Complied
ENF_000651,SPSV_03033,Revocation,2025-02-07,Complied
ENF_000652,SPSV_03285,Warning,2022-10-21,Complied
ENF_000653,SPSV_01195,Fine,2022-12-01,Complied
ENF_000654,SPSV_01790,Fine,2024-04-01,Complied
ENF_000655,SPSV_00245,Fine,2024-10-27,Appealed
ENF_000656,SPSV_02058,Warning,2022-06-28,Complied
ENF_000657,SPSV_04051,Warning,2025-05-17,Pending
ENF_000658,SPSV_02911,Warning,2024-06-28,Complied
ENF_000659,SPSV_00370,Suspension,2024-02-11,Appealed
ENF_000660,SPSV_00598,Warning,2022-08-26,Pending
ENF_000661,SPSV_03524,Revocation,2022-12-12,Appealed
ENF_000662,SPSV_02716,Warning,2024-05-04,Complied
ENF_000663,SPSV_02065,Fine,2025-08-09,Complied
ENF_000664,SPSV_02977,Fine,2025-12-26,Complied
ENF_000665,SPSV_01673,Warning,2022-12-03,Complied
ENF_000666,SPSV_00072,Warning,2022-11-01,Complied
ENF_000667,SPSV_03229,Warning,2024-05-19,Pending
ENF_000668,SPSV_01656,Suspension,2023-09-01,Complied
ENF_000669,SPSV_01701,Fine,2024-07-06,Complied
ENF_000670,SPSV_01737,Warning,2025-09-30,Appealed
ENF_000671,SPSV_03006,Warning,2025-08-17,Complied
ENF_000672,SPSV_04810,Warning,2023-09-26,Complied
ENF_000673,SPSV_01520,Fine,2025-08-10,Pending
ENF_000674,SPSV_00715,Suspension,2025-11-05,Complied
ENF_000675,SPSV_03219,Suspension,2025-07-18,Complied
ENF_000676,SPSV_04953,Fine,2023-10-29,Complied
ENF_000677,SPSV_01467,Suspension,2022-05-13,Not Upheld
ENF_000678,SPSV_00416,Suspension,2024-06-11,Complied
ENF_000679,SPSV_03217,Warning,2024-05-25,Complied
ENF_000680,SPSV_04024,Fine,2024-02-19,Complied
ENF_000681,SPSV_03028,Suspension,2025-06-01,Pending
ENF_000682,SPSV_01221,Warning,2025-05-17,Complied
ENF_000683,SPSV_02220,Warning,2025-09-03,Complied
ENF_000684,SPSV_03554,Fine,2023-11-04,Complied
ENF_000685,SPSV_01500,Warning,2024-01-30,Complied
ENF_000686,SPSV_00734,Warning,2024-01-12,Appealed
ENF_000687,SPSV_00083,Fine,2024-12-31,Appealed
ENF_000688,SPSV_00522,Education/Advisory,2024-02-02,Appealed
ENF_000689,SPSV_03496,Warning,2024-12-04,Appealed
ENF_000690,SPSV_03062,Fine,2023-07-09,Pending
ENF_000691,SPSV_00353,Warning,2022-12-20,Complied
ENF_000692,SPSV_01791,Fine,2023-12-24,Pending
ENF_000693,SPSV_03790,Warning,2022-05-02,Complied
ENF_000694,SPSV_01910,Fine,2025-01-29,Not Upheld
ENF_000695,SPSV_04604,Warning,2023-07-29,Appealed
ENF_000696,SPSV_00867,Suspension,2023-01-23,Pending
ENF_000697,SPSV_00725,Warning,2025-11-04,Complied
ENF_000698,SPSV_01453,Warning,2023-10-08,Pending
ENF_000699,SPSV_02948,Warning,2023-08-13,Complied
ENF_000700,SPSV_03610,Suspension,2022-06-23,Complied
ENF_000701,SPSV_01388,Fine,2024-11-21,Appealed
ENF_000702,SPSV_00493,Warning,2023-10-25,Complied
ENF_000703,SPSV_03505,Warning,2022-11-26,Complied
ENF_000704,SPSV_04376,Warning,2022-11-12,Complied
ENF_000705,SPSV_03839,Fine,2023-04-14,Complied
ENF_000706,SPSV_02555,Fine,2023-01-09,Appealed
ENF_000707,SPSV_04323,Education/Advisory,2023-10-13,Complied
ENF_000708,SPSV_03401,Suspension,2023-05-13,Appealed
ENF_000709,SPSV_03357,Revocation,2025-09-30,Complied
ENF_000710,SPSV_00757,Revocation,2024-12-06,Complied
ENF_000711,SPSV_03551,Warning,2024-12-11,Appealed
ENF_000712,SPSV_04347,Suspension,2023-12-15,Not Upheld
ENF_000713,SPSV_01033,Revocation,2023-05-01,Complied
ENF_000714,SPSV_01693,Warning,2023-02-07,Not Upheld
ENF_000715,SPSV_04465,Education/Advisory,2023-10-26,Complied
ENF_000716,SPSV_04912,Fine,2024-03-03,Complied
ENF_000717,SPSV_04883,Warning,2023-10-24,Pending
ENF_000718,SPSV_01981,Education/Advisory,2022-08-02,Not Upheld
ENF_000719,SPSV_04860,Revocation,2025-01-03,Complied
ENF_000720,SPSV_03222,Fine,2024-08-12,Appealed
ENF_000721,SPSV_04941,Fine,2024-06-16,Complied
ENF_000722,SPSV_01252,Warning,2025-03-10,Complied
ENF_000723,SPSV_01756,Warning,2025-10-31,Complied
ENF_000724,SPSV_04157,Warning,2025-01-17,Complied
ENF_000725,SPSV_00455,Fine,2022-10-07,Appealed
ENF_000726,SPSV_02673,Fine,2024-07-13,Complied
ENF_000727,SPSV_01986,Suspension,2024-02-05,Complied
ENF_000728,SPSV_03318,Warning,2025-08-16,Complied
ENF_000729,SPSV_02249,Warning,2024-08-26,Complied
ENF_000730,SPSV_04049,Fine,2025-07-18,Complied
ENF_000731,SPSV_01300,Warning,2024-04-01,Complied
ENF_000732,SPSV_01369,Warning,2024-07-24,Complied
ENF_000733,SPSV_03717,Suspension,2025-12-03,Complied
ENF_000734,SPSV_02815,Fine,2022-04-16,Complied
ENF_000735,SPSV_02985,Warning,2025-01-08,Pending
ENF_000736,SPSV_03938,Fine,2025-01-24,Appealed
ENF_000737,SPSV_04664,Fine,2023-01-17,Complied
ENF_000738,SPSV_00738,Suspension,2024-09-22,Complied
ENF_000739,SPSV_02140,Fine,2024-10-22,Complied
ENF_000740,SPSV_03465,Suspension,2025-09-12,Appealed
ENF_000741,SPSV_03546,Warning,2024-10-13,Complied
ENF_000742,SPSV_04280,Suspension,2024-03-11,Appealed
ENF_000743,SPSV_00125,Warning,2024-07-23,Complied
ENF_000744,SPSV_04316,Fine,2024-10-17,Pending
ENF_000745,SPSV_01639,Warning,2022-03-12,Appealed
ENF_000746,SPSV_00013,Warning,2024-11-17,Appealed
ENF_000747,SPSV_02446,Warning,2025-02-03,Appealed
ENF_000748,SPSV_04128,Suspension,2024-10-12,Complied
ENF_000749,SPSV_02712,Suspension,2022-08-08,Complied
ENF_000750,SPSV_02139,Fine,2022-01-28,Complied
ENF_000751,SPSV_03650,Suspension,2022-02-03,Complied
ENF_000752,SPSV_04903,Warning,2023-12-08,Complied
ENF_000753,SPSV_01279,Fine,2022-08-07,Pending
ENF_000754,SPSV_03165,Warning,2022-08-11,Not Upheld
ENF_000755,SPSV_00122,Fine,2024-02-01,Pending
ENF_000756,SPSV_03405,Education/Advisory,2024-07-07,Complied
ENF_000757,SPSV_01604,Warning,2024-05-26,Complied
ENF_000758,SPSV_00613,Fine,2025-02-17,Appealed
ENF_000759,SPSV_04913,Warning,2022-12-15,Complied
ENF_000760,SPSV_03010,Warning,2024-11-25,Complied
ENF_000761,SPSV_04947,Fine,2024-09-27,Complied
ENF_000762,SPSV_04051,Suspension,2024-06-06,Pending
ENF_000763,SPSV_04266,Fine,2025-07-03,Not Upheld
ENF_000764,SPSV_02444,Warning,2024-02-08,Pending
ENF_000765,SPSV_02878,Warning,2022-03-28,Complied
ENF_000766,SPSV_02461,Fine,2022-10-15,Complied
ENF_000767,SPSV_02444,Warning,2022-05-25,Complied
ENF_000768,SPSV_00857,Suspension,2022-06-13,Complied
ENF_000769,SPSV_04531,Fine,2022-11-19,Complied
ENF_000770,SPSV_03563,Revocation,2025-09-09,Complied
ENF_000771,SPSV_00528,Warning,2025-05-13,Complied
ENF_000772,SPSV_04277,Education/Advisory,2024-02-21,Complied
ENF_000773,SPSV_02451,Warning,2025-02-19,Complied
ENF_000774,SPSV_01025,Fine,2022-10-10,Complied
ENF_000775,SPSV_04993,Warning,2024-05-02,Complied
ENF_000776,SPSV_03132,Fine,2023-06-06,Appealed
ENF_000777,SPSV_02262,Revocation,2025-08-14,Pending
ENF_000778,SPSV_01790,Warning,2023-09-24,Appealed
ENF_000779,SPSV_01682,Warning,2022-07-24,Complied
ENF_000780,SPSV_02591,Fine,2022-01-24,Complied
ENF_000781,SPSV_02222,Fine,2023-11-15,Complied
ENF_000782,SPSV_01894,Warning,2023-12-08,Complied
ENF_000783,SPSV_00335,Suspension,2023-12-01,Pending
ENF_000784,SPSV_04289,Fine,2022-10-23,Complied
ENF_000785,SPSV_03656,Warning,2024-05-16,Complied
ENF_000786,SPSV_00676,Fine,2025-11-24,Appealed
ENF_000787,SPSV_02544,Warning,2022-12-29,Pending
ENF_000788,SPSV_01006,Warning,2023-06-09,Appealed
ENF_000789,SPSV_04193,Warning,2022-08-26,Complied
ENF_000790,SPSV_01710,Revocation,2023-09-17,Complied
ENF_000791,SPSV_04641,Warning,2024-04-02,Appealed
ENF_000792,SPSV_03183,Fine,2024-03-14,Complied
ENF_000793,SPSV_04406,Revocation,2023-06-02,Complied
ENF_000794,SPSV_03047,Warning,2025-12-21,Complied
ENF_000795,SPSV_02406,Fine,2024-08-15,Complied
ENF_000796,SPSV_01248,Warning,2023-11-26,Appealed
ENF_000797,SPSV_03635,Fine,2022-08-03,Complied
ENF_000798,SPSV_02772,Suspension,2023-02-05,Complied
ENF_000799,SPSV_03717,Warning,2023-02-27,Complied
ENF_000800,SPSV_02071,Warning,2024-10-22,Complied
ENF_000801,SPSV_00930,Fine,2025-12-12,Appealed
ENF_000802,SPSV_04034,Warning,2024-01-29,Complied
ENF_000803,SPSV_00982,Fine,2023-03-13,Complied
ENF_000804,SPSV_04714,Fine,2023-10-11,Appealed
ENF_000805,SPSV_03516,Fine,2022-02-22,Not Upheld
ENF_000806,SPSV_03849,Warning,2022-12-24,Pending
ENF_000807,SPSV_01359,Fine,2025-12-08,Complied
ENF_000808,SPSV_03675,Warning,2022-11-13,Complied
ENF_000809,SPSV_03050,Education/Advisory,2022-11-01,Complied
ENF_000810,SPSV_00195,Fine,2022-11-05,Complied
ENF_000811,SPSV_03240,Warning,2025-12-26,Not Upheld
ENF_000812,SPSV_03091,Fine,2025-01-23,Complied
ENF_000813,SPSV_03613,Warning,2023-03-11,Complied
ENF_000814,SPSV_04056,Warning,2022-12-23,Appealed
ENF_000815,SPSV_04352,Fine,2023-10-31,Complied
ENF_000816,SPSV_03539,Warning,2023-11-30,Complied
ENF_000817,SPSV_04683,Warning,2024-04-10,Appealed
ENF_000818,SPSV_01301,Fine,2023-08-26,Appealed
ENF_000819,SPSV_02245,Suspension,2023-08-30,Complied
ENF_000820,SPSV_00952,Warning,2023-01-14,Not Upheld
ENF_000821,SPSV_04661,Fine,2023-10-16,Not Upheld
ENF_000822,SPSV_04620,Warning,2023-05-17,Complied
ENF_000823,SPSV_04080,Revocation,2024-04-12,Complied
ENF_000824,SPSV_04937,Education/Advisory,2025-03-23,Not Upheld
ENF_000825,SPSV_01654,Warning,2023-02-27,Complied
ENF_000826,SPSV_04789,Fine,2025-04-11,Complied
ENF_000827,SPSV_01900,Warning,2024-06-07,Pending
ENF_000828,SPSV_00556,Warning,2022-12-22,Complied
ENF_000829,SPSV_03569,Warning,2023-01-31,Pending
ENF_000830,SPSV_02236,Education/Advisory,2025-03-02,Pending
ENF_000831,SPSV_04619,Fine,2023-10-30,Appealed
ENF_000832,SPSV_02070,Warning,2022-08-23,Appealed
ENF_000833,SPSV_03353,Fine,2023-12-04,Complied
ENF_000834,SPSV_03213,Fine,2024-05-24,Pending
ENF_000835,SPSV_01974,Warning,2022-07-08,Not Upheld
ENF_000836,SPSV_03108,Warning,2023-07-05,Pending
ENF_000837,SPSV_03219,Warning,2024-08-15,Complied
ENF_000838,SPSV_02569,Education/Advisory,2024-10-19,Complied
ENF_000839,SPSV_02711,Warning,2024-07-29,Pending
ENF_000840,SPSV_03543,Warning,2022-07-21,Appealed
ENF_000841,SPSV_02061,Fine,2022-03-06,Complied
ENF_000842,SPSV_01103,Warning,2025-09-25,Complied
ENF_000843,SPSV_04305,Fine,2024-04-23,Complied
ENF_000844,SPSV_04104,Warning,2022-01-20,Complied
ENF_000845,SPSV_01520,Warning,2023-02-18,Complied
ENF_000846,SPSV_01626,Warning,2025-04-16,Complied
ENF_000847,SPSV_03770,Suspension,2022-11-22,Complied
ENF_000848,SPSV_04751,Fine,2024-05-04,Pending
ENF_000849,SPSV_04264,Suspension,2025-07-10,Complied
ENF_000850,SPSV_04425,Warning,2023-07-09,Pending
ENF_000851,SPSV_02829,Fine,2025-09-03,Complied
ENF_000852,SPSV_04683,Warning,2024-05-10,Complied
ENF_000853,SPSV_00630,Warning,2025-12-07,Pending
ENF_000854,SPSV_02606,Suspension,2022-10-22,Complied
ENF_000855,SPSV_04766,Fine,2023-05-11,Complied
ENF_000856,SPSV_01749,Warning,2022-12-29,Complied
ENF_000857,SPSV_02954,Suspension,2025-03-04,Pending
ENF_000858,SPSV_02959,Warning,2022-08-01,Complied
ENF_000859,SPSV_01890,Warning,2024-10-03,Complied
ENF_000860,SPSV_02902,Warning,2025-05-22,Complied
ENF_000861,SPSV_03170,Warning,2023-01-26,Appealed
ENF_000862,SPSV_04330,Warning,2022-05-25,Pending
ENF_000863,SPSV_00366,Warning,2024-07-27,Appealed
ENF_000864,SPSV_02271,Fine,2022-09-03,Appealed
ENF_000865,SPSV_02740,Warning,2025-09-20,Pending
ENF_000866,SPSV_04972,Fine,2022-08-16,Complied
ENF_000867,SPSV_01631,Education/Advisory,2023-02-03,Pending
ENF_000868,SPSV_02580,Fine,2024-04-22,Complied
ENF_000869,SPSV_03484,Warning,2025-05-07,Complied
ENF_000870,SPSV_03313,Warning,2024-03-27,Complied
ENF_000871,SPSV_04874,Fine,2022-11-07,Complied
ENF_000872,SPSV_04589,Suspension,2025-07-02,Pending
ENF_000873,SPSV_03973,Suspension,2024-07-16,Complied
ENF_000874,SPSV_01871,Suspension,2023-01-04,Pending
ENF_000875,SPSV_03154,Warning,2023-10-23,Complied
ENF_000876,SPSV_01829,Fine,2025-06-21,Appealed
ENF_000877,SPSV_04603,Warning,2022-08-01,Complied
ENF_000878,SPSV_01013,Warning,2023-11-27,Complied
ENF_000879,SPSV_01450,Warning,2024-01-19,Complied
ENF_000880,SPSV_01627,Education/Advisory,2024-06-02,Pending
ENF_000881,SPSV_00387,Warning,2022-02-27,Complied
ENF_000882,SPSV_01327,Warning,2023-10-09,Pending
ENF_000883,SPSV_00671,Fine,2023-08-02,Appealed
ENF_000884,SPSV_03214,Warning,2022-01-08,Complied
ENF_000885,SPSV_00072,Fine,2025-01-08,Complied
ENF_000886,SPSV_04523,Warning,2023-03-16,Pending
ENF_000887,SPSV_03386,Warning,2023-10-20,Pending
ENF_000888,SPSV_01878,Fine,2024-08-21,Complied
ENF_000889,SPSV_01368,Fine,2025-08-11,Appealed
ENF_000890,SPSV_00608,Warning,2023-07-02,Appealed
ENF_000891,SPSV_04956,Education/Advisory,2025-06-22,Not Upheld
ENF_000892,SPSV_02661,Warning,2024-04-29,Pending
ENF_000893,SPSV_03053,Fine,2024-07-06,Pending
ENF_000894,SPSV_01618,Fine,2025-06-06,Complied
