Inspection_ID,Licence_ID,Inspection_Date,Inspection_Type,Outcome,Breach_Category,Follow_Up_Required
INSP_000390,SPSV_01005,2022-01-19,Routine,Pass,None,No
INSP_000391,SPSV_01779,2023-04-08,Complaint-Led,Pass,None,No
INSP_000392,SPSV_00212,2023-03-06,Targeted,Pass,None,No
INSP_000393,SPSV_03361,2023-03-06,Routine,Fail,Documentation,No
INSP_000394,SPSV_00178,2023-05-06,Routine,Pass,None,No
INSP_000395,SPSV_03743,2022-12-13,Routine,Pass,None,No
INSP_000396,SPSV_04270,2024-07-26,Routine,Pass,None,No
INSP_000397,SPSV_04851,2025-06-13,Follow-Up,Fail,Safety,Yes
INSP_000398,SPSV_00623,2024-09-09,Routine,Fail,insurance,Yes
INSP_000399,SPSV_00644,2024-04-14,Routine,Pass,None,No
INSP_000400,SPSV_00031,2024-08-31,Complaint-Led,Pass,None,No
INSP_000401,SPSV_00004,2025-11-20,Targeted,Pass,None,No
INSP_000402,SPSV_04987,2023-03-02,Follow-Up,Pass,None,No
INSP_000403,SPSV_00018,2022-08-30,Routine,Pass,None,No
INSP_000404,SPSV_01362,2024-11-21,Routine,Fail,Documentation,No
INSP_000405,SPSV_04328,2022-11-22,Targeted,Pass,None,No
INSP_000406,SPSV_01826,2022-08-25,Follow-Up,Pass,None,No
INSP_000407,SPSV_00048,2024-11-18,Follow-Up,Pass,None,No
INSP_000408,SPSV_03162,2023-03-05,Routine,Pass,None,No
INSP_000409,SPSV_02048,2023-12-27,Targeted,Pass,None,No
INSP_000410,SPSV_00289,2025-09-09,Routine,Pass,None,No
INSP_000411,SPSV_00170,2025-02-28,Routine,Pass,None,No
INSP_000412,SPSV_02944,2025-05-28,Routine,Fail,Safety,Yes
INSP_000413,SPSV_04195,2023-07-18,Routine,Pass,None,No
INSP_000414,SPSV_04779,2025-06-12,Follow-Up,Pass,None,No
INSP_000415,SPSV_04793,2024-12-17,Targeted,Pass,None,No
INSP_000416,SPSV_02191,2024-06-18,Routine,Pass,None,No
INSP_000417,SPSV_00306,2023-10-03,Routine,Pass,None,No
INSP_000418,SPSV_03827,2022-11-14,Routine,Fail,Other,Yes
INSP_000419,SPSV_00575,2025-09-17,Routine,Fail,Safety,Yes
INSP_000420,SPSV_01170,2025-06-14,Routine,Pass,None,No
INSP_000421,SPSV_03747,2023-06-23,Routine,Pass,None,No
INSP_000422,SPSV_00001,2025-01-04,Follow-Up,Pass,None,No
INSP_000423,SPSV_04466,2024-12-30,Follow-Up,Pass,None,No
INSP_000424,SPSV_00242,2025-07-05,Targeted,Pass,None,No
INSP_000425,SPSV_03839,2022-08-08,Complaint-Led,Pass,None,No
INSP_000426,SPSV_03011,2024-06-21,Targeted,Pass,None,No
INSP_000427,SPSV_02538,2023-12-20,Targeted,Pass,None,No
INSP_000428,SPSV_04861,2022-08-04,Routine,Pass,None,No
INSP_000429,SPSV_02170,2025-09-03,Routine,Pass,None,No
INSP_000430,SPSV_02642,2025-04-27,Routine,Pass,None,No
INSP_000431,SPSV_04094,2025-12-09,Follow-Up,Pass,None,No
INSP_000432,SPSV_03045,2023-11-15,Complaint-Led,Pass,None,No
INSP_000433,SPSV_01836,2024-05-31,Routine,Pass,None,No
INSP_000434,SPSV_01885,2025-01-27,Routine,Pass,None,No
INSP_000435,SPSV_00333,2023-08-05,Follow-Up,Pass,None,No
INSP_000436,SPSV_03918,2022-05-01,Routine,Fail,Safety,Yes
INSP_000437,SPSV_03763,2024-12-11,Complaint-Led,Fail,Documentation,No
INSP_000438,SPSV_04182,2022-04-10,Complaint-Led,Pass,None,No
INSP_000439,SPSV_00777,2024-06-10,Routine,Pass,None,No
INSP_000440,SPSV_01496,2025-11-20,Targeted,Fail,Documentation,Yes
INSP_000441,SPSV_00370,2024-04-23,Targeted,Pass,None,No
INSP_000442,SPSV_00581,2023-08-02,Targeted,Pass,None,No
INSP_000443,SPSV_01642,2022-02-12,Complaint-Led,Pass,None,No
INSP_000444,SPSV_01563,2024-10-18,Routine,Fail,Documentation,No
INSP_000445,SPSV_04488,2023-02-28,Targeted,Pass,None,No
INSP_000446,SPSV_02054,2024-04-17,Targeted,Pass,None,No
INSP_000447,SPSV_01845,2023-03-18,Routine,Pass,None,No
INSP_000448,SPSV_00438,2025-02-28,Routine,Pass,None,No
INSP_000449,SPSV_03189,2023-03-08,Follow-Up,Pass,None,No
INSP_000450,SPSV_01991,2024-07-18,Routine,Pass,None,No
INSP_000451,SPSV_03748,2022-08-10,Routine,Pass,None,No
INSP_000452,SPSV_03063,2023-04-11,Routine,Fail,Documentation,Yes
INSP_000453,SPSV_03968,2024-11-05,Routine,Pass,None,No
INSP_000454,SPSV_03382,2022-08-24,Targeted,Fail,Documentation,No
INSP_000455,SPSV_04659,2023-11-16,Targeted,Pass,None,No
INSP_000456,SPSV_01667,2022-06-13,Routine,Pass,None,No
INSP_000457,SPSV_04616,2024-07-28,Routine,Pass,None,No
INSP_000458,SPSV_03500,2025-02-08,Complaint-Led,Pass,None,No
INSP_000459,SPSV_02462,2022-04-20,Routine,Pass,None,No
INSP_000460,SPSV_00826,2024-09-01,Follow-Up,Pass,None,No
INSP_000461,SPSV_00892,2023-03-20,Routine,Pass,None,No
INSP_000462,SPSV_03419,2025-02-16,Routine,Pass,None,No
INSP_000463,SPSV_03431,2023-03-13,Follow-Up,Fail,Documentation,Yes
INSP_000464,SPSV_00317,2022-12-04,Complaint-Led,Pass,None,No
INSP_000465,SPSV_01784,2025-12-01,Routine,Pass,None,No
INSP_000466,SPSV_01022,2022-08-28,Targeted,Pass,None,No
INSP_000467,SPSV_04295,2023-05-09,Routine,Fail,Safety,Yes
INSP_000468,SPSV_01100,2024-10-01,Routine,Fail,Documentation,Yes
INSP_000469,SPSV_03954,2025-02-24,Routine,Pass,None,No
INSP_000470,SPSV_02468,2023-09-08,Follow-Up,Fail,Insurance,Yes
INSP_000471,SPSV_04966,2022-02-25,Routine,Pass,None,No
INSP_000472,SPSV_03678,2023-09-24,Routine,Pass,None,No
INSP_000473,SPSV_03518,2022-07-20,Targeted,Fail,Other,No
INSP_000474,SPSV_02451,2024-10-21,Complaint-Led,Pass,None,No
INSP_000475,SPSV_01708,2023-04-30,Routine,Pass,None,No
INSP_000476,SPSV_02417,2023-01-07,Routine,Pass,None,No
INSP_000477,SPSV_02708,2025-05-20,Routine,Pass,None,No
INSP_000478,SPSV_02562,2022-08-27,Routine,Pass,None,No
INSP_000479,SPSV_00030,2025-03-17,Follow-Up,Pass,None,No
INSP_000480,SPSV_00435,2025-04-17,Follow-Up,Pass,None,No
INSP_000481,SPSV_01196,2022-08-08,Routine,Fail,Documentation,Yes
INSP_000482,SPSV_03322,2023-09-16,Routine,Fail,Safety,Yes
INSP_000483,SPSV_00047,2025-05-31,Follow-Up,Pass,None,No
INSP_000484,SPSV_00299,2023-07-04,Routine,Pass,None,No
INSP_000485,SPSV_01547,2023-11-20,Routine,Pass,None,No
INSP_000486,SPSV_03542,2025-08-12,Routine,Pass,None,No
INSP_000487,SPSV_01450,2023-01-18,Routine,Fail,Other,Yes
INSP_000488,SPSV_04483,2025-11-30,Routine,Pass,None,No
INSP_000489,SPSV_03555,2025-09-05,Routine,Pass,None,No
INSP_000490,SPSV_02761,2025-11-08,Routine,Pass,None,No
INSP_000491,SPSV_02504,2024-04-25,Routine,Pass,None,No
INSP_000492,SPSV_04258,2023-09-01,Routine,Pass,None,No
INSP_000493,SPSV_03379,2025-11-12,Routine,Pass,None,No
INSP_000494,SPSV_02799,2024-08-09,Routine,Pass,None,No
INSP_000495,SPSV_01439,2022-06-22,Follow-Up,Pass,None,No
INSP_000496,SPSV_04712,2023-11-17,Complaint-Led,Fail,Accessibility,Yes
INSP_000497,SPSV_00339,2022-01-29,Follow-Up,,None,No
INSP_000498,SPSV_03296,2022-10-28,Routine,Pass,None,No
INSP_000499,SPSV_01964,2022-02-17,Follow-Up,Pass,None,No
INSP_000500,SPSV_02924,2024-04-24,Follow-Up,Pass,None,No
INSP_000501,SPSV_02409,2023-04-18,Complaint-Led,Pass,None,No
INSP_000502,SPSV_02834,2025-07-27,Routine,Pass,None,No
INSP_000503,SPSV_01930,2023-04-24,Routine,Pass,None,No
INSP_000504,SPSV_02501,2025-08-30,Routine,Pass,None,No
INSP_000505,SPSV_02073,2023-08-29,Routine,Pass,None,No
INSP_000506,SPSV_01108,2022-01-28,Routine,Pass,None,No
INSP_000507,SPSV_02296,2024-10-10,Complaint-Led,Pass,None,No
INSP_000508,SPSV_01546,2025-10-12,Complaint-Led,Pass,None,No
INSP_000509,SPSV_02225,2023-05-16,Targeted,Pass,None,No
INSP_000510,SPSV_00166,2025-04-28,Routine,Pass,None,No
INSP_000511,SPSV_03420,2024-10-29,Routine,Pass,None,No
INSP_000512,SPSV_00126,2025-07-08,Targeted,Pass,None,No
INSP_000513,SPSV_03441,2024-11-08,Routine,Pass,None,No
INSP_000514,SPSV_00882,2025-06-01,Routine,Pass,None,No
INSP_000515,SPSV_04166,2024-03-12,Routine,Pass,None,No
INSP_000516,SPSV_00523,2024-07-21,Targeted,Pass,None,No
INSP_000517,SPSV_01424,2022-12-03,Routine,Fail,Safety,Yes
INSP_000518,SPSV_02720,2023-03-03,Routine,Pass,None,No
INSP_000519,SPSV_01410,2024-10-07,Complaint-Led,Pass,None,No
INSP_000520,SPSV_03130,2025-04-14,Follow-Up,Fail,Insurance,Yes
INSP_000521,SPSV_03546,2022-02-25,Complaint-Led,Pass,none,No
INSP_000522,SPSV_02982,2024-03-08,Routine,Pass,None,No
INSP_000523,SPSV_03151,2023-07-20,Complaint-Led,Pass,None,No
INSP_000524,SPSV_01095,2025-06-04,Routine,Pass,None,No
INSP_000525,SPSV_01140,2025-03-15,Targeted,Pass,None,No
INSP_000526,SPSV_04027,2024-02-01,Routine,Pass,None,No
INSP_000527,SPSV_03257,2022-09-16,Complaint-Led,Pass,None,No
INSP_000528,SPSV_00015,2024-09-29,Routine,Fail,Documentation,Yes
INSP_000529,SPSV_01539,2024-12-16,Routine,Pass,None,No
INSP_000530,SPSV_04796,2022-05-25,Targeted,Fail,Insurance,Yes
INSP_000531,SPSV_04867,2023-03-31,Routine,Pass,None,No
INSP_000532,SPSV_01711,2023-06-14,Routine,Pass,None,No
INSP_000533,SPSV_02625,2025-03-09,Routine,Pass,None,No
INSP_000534,SPSV_01461,2022-11-05,Routine,Fail,Documentation,No
INSP_000535,SPSV_01817,2025-02-18,Routine,Pass,None,No
INSP_000536,SPSV_02239,2023-01-17,Routine,Pass,None,No
INSP_000537,SPSV_03638,2023-09-07,Routine,Pass,None,No
INSP_000538,SPSV_04252,2025-02-17,Complaint-Led,Fail,Safety,Yes
INSP_000539,SPSV_03210,2023-04-02,Targeted,Pass,None,No
INSP_000540,SPSV_01700,2025-08-08,Routine,Pass,None,No
INSP_000541,SPSV_02977,2024-02-07,Complaint-Led,Pass,None,No
INSP_000542,SPSV_00315,2023-04-11,Targeted,Pass,None,No
INSP_000543,SPSV_01709,2024-03-17,Routine,Pass,None,No
INSP_000544,SPSV_03469,2025-11-08,Routine,Pass,None,No
INSP_000545,SPSV_04864,2024-06-11,Routine,Pass,None,No
INSP_000546,SPSV_03754,2024-07-29,Complaint-Led,Pass,None,No
INSP_000547,SPSV_02459,2025-10-01,Follow-Up,Pass,None,No
INSP_000548,SPSV_00136,2022-10-20,Routine,Pass,None,No
INSP_000549,SPSV_04713,2024-11-04,Targeted,Fail,Other,Yes
INSP_000550,SPSV_00814,2025-05-27,Routine,Pass,None,No
INSP_000551,SPSV_02952,2023-02-21,Follow-Up,Pass,None,No
INSP_000552,SPSV_02009,2024-04-16,Targeted,Pass,None,No
INSP_000553,SPSV_02074,2022-05-30,Routine,Pass,None,No
INSP_000554,SPSV_00766,2022-08-15,Routine,Pass,None,No
INSP_000555,SPSV_03795,2022-05-21,Targeted,Pass,None,No
INSP_000556,SPSV_04564,2022-05-10,Targeted,Fail,Safety,No
INSP_000557,SPSV_02770,2022-08-19,Targeted,Pass,None,No
INSP_000558,SPSV_03674,2022-11-30,Follow-Up,Pass,None,No
INSP_000559,SPSV_02953,2022-11-08,Follow-Up,Pass,None,No
INSP_000560,SPSV_04123,2022-08-14,Routine,Pass,None,No
INSP_000561,SPSV_00198,2025-09-16,Follow-Up,Pass,None,No
INSP_000562,SPSV_00998,2023-11-22,Routine,Fail,Accessibility,Yes
INSP_000563,SPSV_04033,2024-07-04,Complaint-Led,Pass,None,No
INSP_000564,SPSV_01347,2024-02-22,Follow-Up,Pass,None,No
INSP_000565,SPSV_01720,2024-05-30,Complaint-Led,Fail,Documentation,No
INSP_000566,SPSV_03960,2024-08-17,Targeted,Pass,None,No
INSP_000567,SPSV_00441,2022-08-14,Targeted,Pass,None,No
INSP_000568,SPSV_01974,2025-06-22,Routine,Pass,None,No
INSP_000569,SPSV_00392,2025-05-29,Targeted,Pass,None,No
INSP_000570,SPSV_01671,2023-01-16,Routine,Pass,None,No
INSP_000571,SPSV_01356,2023-03-14,Routine,Pass,None,No
INSP_000572,SPSV_04097,2024-09-08,Routine,Pass,None,No
INSP_000573,SPSV_02256,2022-02-28,Targeted,Pass,None,No
INSP_000574,SPSV_04110,2025-05-18,Follow-Up,Pass,None,No
INSP_000575,SPSV_02027,2023-03-19,Routine,Pass,None,No
INSP_000576,SPSV_04340,2023-12-15,Routine,Pass,None,No
INSP_000577,SPSV_03731,2024-01-30,Routine,Pass,None,No
INSP_000578,SPSV_01299,2023-01-23,Routine,Fail,Safety,No
INSP_000579,SPSV_01613,2024-10-22,Routine,Pass,None,No
INSP_000580,SPSV_00108,2022-07-05,Routine,Pass,None,No
INSP_000581,SPSV_01354,2025-01-06,Routine,Pass,None,No
INSP_000582,SPSV_01647,2025-06-14,Targeted,Pass,None,No
INSP_000583,SPSV_04221,2023-01-18,Routine,Pass,None,No
INSP_000584,SPSV_01117,2024-01-03,Targeted,Pass,None,No
INSP_000585,SPSV_00412,2022-05-07,Routine,Fail,Accessibility,Yes
INSP_000586,SPSV_03021,2025-07-02,Routine,Pass,None,No
INSP_000587,SPSV_00237,2023-12-19,Routine,Pass,None,No
INSP_000588,SPSV_02703,2023-04-14,Complaint-Led,Fail,Safety,Yes
INSP_000589,SPSV_00209,2024-04-28,Routine,Pass,None,No
INSP_000590,SPSV_04106,2024-10-11,Routine,Pass,None,No
INSP_000591,SPSV_03249,2024-01-27,Routine,Pass,None,No
INSP_000592,SPSV_02814,2022-11-21,Routine,Pass,None,No
INSP_000593,SPSV_02338,2025-01-26,Targeted,Pass,None,No
INSP_000594,SPSV_01831,2022-10-19,Routine,Pass,None,No
INSP_000595,SPSV_01952,2023-07-31,Targeted,Fail,Safety,Yes
INSP_000596,SPSV_02128,2022-07-02,Targeted,Pass,None,No
INSP_000597,SPSV_03802,2025-08-19,Follow-Up,Pass,None,No
INSP_000598,SPSV_02454,2025-05-21,Complaint-Led,Fail,Safety,Yes
INSP_000599,SPSV_03172,2023-07-26,Targeted,Fail,Documentation,Yes
INSP_000600,SPSV_02071,2023-04-08,Targeted,Pass,None,No
INSP_000601,SPSV_02757,2025-11-11,Targeted,Fail,Other,Yes
INSP_000602,SPSV_01414,2024-07-01,Routine,Pass,None,No
INSP_000603,SPSV_00247,2024-01-03,Follow-Up,Pass,None,No
INSP_000604,SPSV_04861,2024-09-06,Routine,Pass,None,No
INSP_000605,SPSV_02534,2025-01-06,Targeted,Pass,None,No
INSP_000606,SPSV_03563,2025-10-28,Routine,Pass,None,No
INSP_000607,SPSV_00787,2025-08-05,Complaint-Led,Pass,None,No
INSP_000608,SPSV_02444,2025-07-27,Routine,Pass,None,No
INSP_000609,SPSV_00342,2023-08-18,Targeted,Fail,Documentation,No
INSP_000610,SPSV_04018,2023-11-28,Routine,Pass,None,No
INSP_000611,SPSV_04803,2024-02-23,Targeted,Pass,None,No
INSP_000612,SPSV_01183,2023-01-18,Routine,Fail,Accessibility,Yes
INSP_000613,SPSV_01047,2025-06-22,Follow-Up,Pass,None,No
INSP_000614,SPSV_01021,2022-08-25,Routine,Pass,None,No
INSP_000615,SPSV_03312,2023-10-02,Routine,Pass,None,No
INSP_000616,SPSV_02243,2023-07-04,Targeted,Pass,None,No
INSP_000617,SPSV_00711,2025-02-07,Routine,Pass,None,No
INSP_000618,SPSV_03061,2025-08-15,Routine,Fail,Safety,Yes
INSP_000619,SPSV_01162,2022-11-21,Complaint-Led,Fail,Insurance,Yes
INSP_000620,SPSV_02558,2024-04-20,Follow-Up,Pass,None,No
INSP_000621,SPSV_04932,2024-12-22,Routine,Pass,None,No
INSP_000622,SPSV_00727,2024-03-14,Routine,Fail,Insurance,Yes
INSP_000623,SPSV_04380,2023-10-26,Targeted,Pass,None,No
INSP_000624,SPSV_01517,2024-06-16,Routine,Pass,None,No
INSP_000625,SPSV_04535,2022-07-31,Routine,Fail,Safety,No
INSP_000626,SPSV_03698,2023-10-25,Complaint-Led,Pass,None,No
INSP_000627,SPSV_04853,2022-05-21,Routine,Pass,None,No
INSP_000628,SPSV_02265,2025-03-18,Complaint-Led,Pass,None,No
INSP_000629,SPSV_02981,2025-08-27,Routine,Pass,None,No
INSP_000630,SPSV_03342,2024-12-01,Routine,Pass,None,No
INSP_000631,SPSV_04051,2023-12-19,Routine,Pass,None,No
INSP_000632,SPSV_04773,2025-11-03,Routine,Pass,None,No
INSP_000633,SPSV_02930,2022-05-30,Routine,Pass,None,No
INSP_000634,SPSV_01643,2022-04-10,Routine,Pass,None,No
INSP_000635,SPSV_01784,2024-10-03,Follow-Up,Pass,None,No
INSP_000636,SPSV_01875,2023-07-27,Routine,Pass,None,No
INSP_000637,SPSV_00853,2022-07-01,Follow-Up,Fail,Safety,Yes
INSP_000638,SPSV_03101,2025-02-07,Complaint-Led,Pass,None,No
INSP_000639,SPSV_01745,2022-03-04,Routine,Pass,None,No
INSP_000640,SPSV_02041,2025-04-19,Targeted,Pass,None,No
INSP_000641,SPSV_00710,2025-08-24,Routine,Pass,None,No
INSP_000642,SPSV_02649,2023-09-08,Follow-Up,Pass,None,No
INSP_000643,SPSV_00070,2024-07-18,Routine,Pass,None,No
INSP_000644,SPSV_04801,2023-08-11,Follow-Up,Pass,None,No
INSP_000645,SPSV_00046,2023-12-09,Routine,Pass,None,No
INSP_000646,SPSV_03135,2025-06-21,Targeted,Pass,None,No
INSP_000647,SPSV_01655,2023-02-02,Targeted,Pass,None,No
INSP_000648,SPSV_00917,2023-07-30,Routine,Pass,None,No
INSP_000649,SPSV_02545,2025-06-03,Targeted,Pass,None,No
INSP_000650,SPSV_01051,2024-03-10,Follow-Up,Pass,None,No
INSP_000651,SPSV_01215,2024-09-09,Routine,Pass,None,No
INSP_000652,SPSV_01815,2025-01-16,Routine,Pass,None,No
INSP_000653,SPSV_03300,2025-10-30,Routine,Fail,Safety,No
INSP_000654,SPSV_04964,2023-09-17,Routine,Pass,None,No
INSP_000655,SPSV_04320,2022-05-22,Routine,Pass,None,No
INSP_000656,SPSV_03367,2025-05-26,Follow-Up,Fail,Accessibility,Yes
INSP_000657,SPSV_01082,2024-05-17,Routine,Pass,None,No
INSP_000658,SPSV_00813,2023-01-30,Targeted,Pass,None,No
INSP_000659,SPSV_04817,2022-07-19,Complaint-Led,Pass,None,No
INSP_000660,SPSV_00925,2024-02-02,Targeted,Fail,Insurance,Yes
INSP_000661,SPSV_04592,2022-03-09,Routine,Fail,Safety,No
INSP_000662,SPSV_03170,2022-03-02,Routine,Fail,Other,No
INSP_000663,SPSV_02106,2024-04-13,Routine,Pass,None,No
INSP_000664,SPSV_01371,2024-11-12,Routine,Fail,Safety,Yes
INSP_000665,SPSV_00529,2022-11-19,Targeted,Pass,None,No
INSP_000666,SPSV_00632,2023-03-31,Targeted,,Documentation,Yes
INSP_000667,SPSV_00535,2025-10-18,Follow-Up,Fail,Safety,Yes
INSP_000668,SPSV_04578,2025-04-04,Routine,Pass,None,No
INSP_000669,SPSV_02770,2024-08-19,Follow-Up,Pass,None,No
INSP_000670,SPSV_00213,2024-05-15,Follow-Up,Pass,None,No
INSP_000671,SPSV_02196,2022-07-07,Routine,Pass,None,No
INSP_000672,SPSV_01120,2023-04-21,Complaint-Led,Fail,Other,Yes
INSP_000673,SPSV_04556,2023-12-29,Routine,Fail,Accessibility,Yes
INSP_000674,SPSV_04169,2025-02-24,Follow-Up,Fail,Documentation,No
INSP_000675,SPSV_04427,2023-07-24,Routine,Pass,None,No
INSP_000676,SPSV_04145,2024-03-08,Follow-Up,Pass,None,No
INSP_000677,SPSV_03294,2024-09-01,Targeted,Fail,Insurance,Yes
INSP_000678,SPSV_00794,2024-12-29,Routine,Pass,None,No
INSP_000679,SPSV_04601,2022-10-05,Routine,Pass,None,No
INSP_000680,SPSV_02588,2025-06-20,Complaint-Led,Fail,Accessibility,Yes
INSP_000681,SPSV_02867,2025-02-19,Routine,Pass,None,No
INSP_000682,SPSV_00680,2022-09-21,Routine,Pass,None,No
INSP_000683,SPSV_02794,2025-05-04,Routine,Pass,None,No
INSP_000684,SPSV_01203,2025-09-24,Targeted,Fail,Safety,Yes
INSP_000685,SPSV_00057,2024-11-15,Routine,Pass,None,No
INSP_000686,SPSV_00336,2022-02-13,Routine,Pass,None,No
INSP_000687,SPSV_02544,2024-06-09,Routine,Pass,None,No
INSP_000688,SPSV_00584,2022-07-18,Targeted,Pass,None,No
INSP_000689,SPSV_02243,2024-11-21,Routine,Pass,None,No
INSP_000690,SPSV_04099,2022-12-11,Targeted,Pass,None,No
INSP_000691,SPSV_02250,2022-01-28,Routine,Pass,None,No
INSP_000692,SPSV_03263,2025-02-28,Routine,Pass,None,No
INSP_000693,SPSV_01932,2023-10-06,Complaint-Led,Pass,None,No
INSP_000694,SPSV_04303,2023-09-01,Routine,Pass,None,No
INSP_000695,SPSV_02611,2023-01-27,Routine,Pass,None,No
INSP_000696,SPSV_02798,2022-09-01,Routine,Pass,None,No
INSP_000697,SPSV_00907,2024-08-30,Routine,Fail,Safety,Yes
INSP_000698,SPSV_03206,2023-01-26,Routine,Pass,None,No
INSP_000699,SPSV_01932,2024-02-03,Targeted,Pass,None,No
INSP_000700,SPSV_02002,2023-01-01,Routine,Pass,None,No
INSP_000701,SPSV_01305,2024-06-30,Routine,Pass,None,No
INSP_000702,SPSV_02264,2023-11-18,Routine,Pass,None,No
INSP_000703,SPSV_02640,2022-09-17,Routine,Fail,Documentation,Yes
INSP_000704,SPSV_03364,2022-04-11,Routine,Pass,None,No
INSP_000705,SPSV_02980,2025-12-22,Routine,Pass,None,No
INSP_000706,SPSV_03093,2022-09-20,Targeted,Fail,Accessibility,Yes
INSP_000707,SPSV_01585,2022-09-08,Routine,Fail,Safety,No
INSP_000708,SPSV_03446,2025-07-18,Routine,Pass,None,No
INSP_000709,SPSV_01596,2025-04-07,Targeted,Pass,None,No
INSP_000710,SPSV_04970,2022-05-27,Follow-Up,Pass,None,No
INSP_000711,SPSV_00754,2025-02-02,Follow-Up,Pass,None,No
INSP_000712,SPSV_00446,2022-05-05,Follow-Up,Pass,None,No
INSP_000713,SPSV_04491,2024-01-13,Routine,Fail,Accessibility,Yes
INSP_000714,SPSV_03662,2023-03-16,Targeted,Fail,Insurance,No
INSP_000715,SPSV_02000,2024-12-21,Complaint-Led,Fail,Insurance,No
INSP_000716,SPSV_00643,2024-05-07,Targeted,Pass,None,No
INSP_000717,SPSV_02489,2025-10-07,Routine,Pass,None,No
INSP_000718,SPSV_04310,2022-12-06,Targeted,Pass,None,No
INSP_000719,SPSV_04224,2025-06-04,Routine,Pass,None,No
INSP_000720,SPSV_00512,2025-06-30,Routine,Fail,Safety,Yes
INSP_000721,SPSV_01643,2025-05-31,Targeted,Fail,Insurance,Yes
INSP_000722,SPSV_03765,2022-02-17,Routine,Pass,None,No
INSP_000723,SPSV_04802,2023-11-12,Routine,Pass,None,No
INSP_000724,SPSV_03390,2024-10-18,Routine,Pass,None,No
INSP_000725,SPSV_01069,2023-03-27,Complaint-Led,Pass,None,No
INSP_000726,SPSV_02105,2024-02-24,Routine,Pass,None,No
INSP_000727,SPSV_04482,2023-09-14,Routine,Pass,None,No
INSP_000728,SPSV_03941,2022-12-20,Routine,Pass,None,No
INSP_000729,SPSV_01432,2024-08-15,Routine,Pass,None,No
INSP_000730,SPSV_02565,2022-09-16,Routine,Pass,None,No
INSP_000731,SPSV_03548,2024-09-29,Routine,Pass,none,No
INSP_000732,SPSV_01955,2025-05-19,Targeted,Pass,None,No
INSP_000733,SPSV_03091,2024-03-06,Routine,Pass,None,No
INSP_000734,SPSV_01055,2024-03-24,Targeted,Pass,None,No
INSP_000735,SPSV_04051,2023-01-31,Targeted,Pass,None,No
INSP_000736,SPSV_01515,2024-12-16,Routine,Pass,None,No
INSP_000737,SPSV_02516,2023-10-29,Routine,Fail,Insurance,Yes
INSP_000738,SPSV_01873,2022-11-30,Routine,Pass,None,No
INSP_000739,SPSV_02444,2023-06-15,Routine,Fail,Documentation,Yes
INSP_000740,SPSV_00419,2025-09-03,Routine,Pass,None,No
INSP_000741,SPSV_03002,2025-06-19,Complaint-Led,Pass,None,No
INSP_000742,SPSV_02685,2025-01-03,Routine,Pass,None,No
INSP_000743,SPSV_02774,2023-10-11,Routine,,None,No
INSP_000744,SPSV_01322,2025-03-15,Routine,Pass,None,No
INSP_000745,SPSV_03215,2024-04-16,Routine,Pass,None,No
INSP_000746,SPSV_03607,2024-11-20,Targeted,Pass,None,No
INSP_000747,SPSV_03184,2022-09-26,Follow-Up,Fail,Safety,No
INSP_000748,SPSV_00269,2024-12-04,Follow-Up,Pass,None,No
INSP_000749,SPSV_03168,2024-01-19,Targeted,Pass,None,No
INSP_000750,SPSV_02379,2025-04-16,Complaint-Led,Fail,Other,Yes
INSP_000751,SPSV_01486,2024-02-12,Routine,Pass,None,No
INSP_000752,SPSV_04387,2023-12-28,Routine,Fail,Safety,No
INSP_000753,SPSV_00815,2025-07-14,Routine,Pass,None,No
INSP_000754,SPSV_04331,2022-10-29,Targeted,Pass,None,No
INSP_000755,SPSV_04402,2025-01-18,Follow-Up,Pass,None,No
INSP_000756,SPSV_04183,2022-09-02,Routine,Pass,None,No
INSP_000757,SPSV_02856,2022-05-13,Follow-Up,Pass,None,No
INSP_000758,SPSV_00710,2022-09-23,Targeted,Pass,None,No
INSP_000759,SPSV_00733,2022-08-20,Routine,Fail,Insurance,Yes
INSP_000760,SPSV_03215,2024-07-03,Targeted,Pass,None,No
INSP_000761,SPSV_02874,2023-02-27,Targeted,Pass,None,No
INSP_000762,SPSV_01825,2025-01-22,Complaint-Led,Fail,Documentation,No
INSP_000763,SPSV_01960,2025-08-01,Routine,Pass,None,No
INSP_000764,SPSV_04513,2022-06-15,Routine,Pass,None,No
INSP_000765,SPSV_03225,2025-01-29,Targeted,Pass,None,No
INSP_000766,SPSV_03643,2023-10-10,Routine,Pass,None,No
INSP_000767,SPSV_02416,2024-03-04,Follow-Up,Pass,None,No
INSP_000768,SPSV_03097,2023-04-02,Complaint-Led,Pass,None,No
INSP_000769,SPSV_03315,2022-09-05,Targeted,Fail,Documentation,No
INSP_000770,SPSV_00452,2025-10-13,Routine,Pass,None,No
INSP_000771,SPSV_01102,2024-03-14,Routine,Pass,None,No
INSP_000772,SPSV_02769,2023-03-28,Routine,Fail,Documentation,Yes
INSP_000773,SPSV_02153,2024-11-23,Routine,Fail,Insurance,No
INSP_000774,SPSV_02651,2023-10-29,Routine,Fail,Safety,Yes
INSP_000775,SPSV_02724,2022-08-17,Targeted,Fail,Safety,Yes
INSP_000776,SPSV_03938,2025-12-13,Routine,Fail,Safety,Yes
INSP_000777,SPSV_02442,2024-01-03,Routine,Pass,None,No
INSP_000778,SPSV_01139,2024-03-31,Targeted,Pass,None,No
