Complaint_ID,Licence_ID,Complaint_Type,Date_Received,Resolved,Days_To_Resolution,Escalated
CMP_000376,SPSV_00605,Conduct,2025-01-22,Yes,49.0,No
CMP_000377,SPSV_02642,Conduct,2023-05-24,Yes,22.0,No
CMP_000378,SPSV_04132,Conduct,2024-09-12,Yes,10.0,No
CMP_000379,SPSV_01596,Conduct,2024-01-01,No,,No
CMP_000380,SPSV_04848,Vehicle Safety,2024-09-08,Yes,10.0,No
CMP_000381,SPSV_02303,Conduct,2025-01-06,Yes,7.0,No
CMP_000382,SPSV_01187,Accessibility,2023-01-21,Yes,9.0,No
CMP_000383,SPSV_02587,Vehicle Safety,2023-04-03,Yes,24.0,No
CMP_000384,SPSV_02715,Conduct,2022-03-23,Yes,45.0,No
CMP_000385,SPSV_00906,Conduct,2024-11-25,No,,No
CMP_000386,SPSV_00850,Vehicle Safety,2024-11-07,Yes,8.0,No
CMP_000387,SPSV_02241,Refusal of Hire,2024-07-30,No,,Yes
CMP_000388,SPSV_00900,Refusal of Hire,2025-08-05,No,,No
CMP_000389,SPSV_00658,Vehicle Safety,2023-03-06,Yes,16.0,No
CMP_000390,SPSV_02162,No Show,2025-03-12,Yes,35.0,No
CMP_000391,SPSV_03506,No Show,2024-06-25,Yes,14.0,No
CMP_000392,SPSV_00195,Other,2025-04-14,No,,No
CMP_000393,SPSV_01134,Accessibility,2023-01-12,No,,No
CMP_000394,SPSV_04242,Refusal of Hire,2024-06-03,Yes,16.0,No
CMP_000395,SPSV_04009,Vehicle Safety,2024-02-22,Yes,24.0,Yes
CMP_000396,SPSV_04995,Refusal of Hire,2023-07-08,No,,No
CMP_000397,SPSV_02900,Other,2024-10-15,Yes,22.0,No
CMP_000398,SPSV_04970,Other,2025-08-05,Yes,15.0,No
CMP_000399,SPSV_00993,Vehicle Safety,2023-02-04,Yes,33.0,No
CMP_000400,SPSV_02828,No Show,2023-04-22,Yes,42.0,No
CMP_000401,SPSV_03818,Overcharging,2025-07-12,No,,Yes
CMP_000402,SPSV_00941,Overcharging,2025-01-30,Yes,5.0,No
CMP_000403,SPSV_03870,Other,2025-05-08,No,,Yes
CMP_000404,SPSV_01812,Conduct,2022-05-30,Yes,15.0,No
CMP_000405,SPSV_04955,Vehicle Safety,2024-12-30,Yes,20.0,No
CMP_000406,SPSV_01554,Overcharging,2024-04-29,Yes,24.0,No
CMP_000407,SPSV_04398,Vehicle Safety,2025-11-08,Yes,30.0,No
CMP_000408,SPSV_01195,No Show,2023-02-05,No,,No
CMP_000409,SPSV_04190,Vehicle Safety,2025-03-25,Yes,14.0,Yes
CMP_000410,SPSV_00330,Overcharging,2023-05-16,Yes,8.0,Yes
CMP_000411,SPSV_01696,Other,2025-04-12,No,,No
CMP_000412,SPSV_03514,No Show,2023-10-06,No,,No
CMP_000413,SPSV_01224,Conduct,2024-08-07,Yes,8.0,No
CMP_000414,SPSV_03941,Vehicle Safety,2024-12-27,Yes,10.0,No
CMP_000415,SPSV_03481,Refusal of Hire,2025-05-30,Yes,28.0,No
CMP_000416,SPSV_03911,No Show,2024-02-23,Yes,21.0,No
CMP_000417,SPSV_02502,Other,2023-08-22,Yes,21.0,No
CMP_000418,SPSV_03684,Refusal of Hire,2022-02-02,Yes,17.0,No
CMP_000419,SPSV_01490,Overcharging,2022-11-07,No,,No
CMP_000420,SPSV_03147,Conduct,2023-11-12,Yes,28.0,No
CMP_000421,SPSV_03702,Vehicle Safety,2022-08-22,Yes,19.0,No
CMP_000422,SPSV_02069,Conduct,2025-05-05,Yes,12.0,No
CMP_000423,SPSV_00715,Vehicle Safety,2025-10-18,No,,No
CMP_000424,SPSV_04959,No Show,2022-12-09,No,,Yes
CMP_000425,SPSV_04260,Vehicle Safety,2025-11-09,Yes,32.0,No
CMP_000426,SPSV_02778,Other,2022-12-04,Yes,6.0,No
CMP_000427,SPSV_03609,Other,2025-08-21,No,,No
CMP_000428,SPSV_01137,Accessibility,2025-02-04,Yes,11.0,No
CMP_000429,SPSV_03792,Refusal of Hire,2023-03-21,No,,No
CMP_000430,SPSV_01387,Conduct,2024-02-01,Yes,14.0,No
CMP_000431,SPSV_00339,Vehicle Safety,2022-10-06,Yes,18.0,No
CMP_000432,SPSV_02568,Overcharging,2022-11-19,No,,No
CMP_000433,SPSV_04589,No Show,2024-01-13,Yes,10.0,No
CMP_000434,SPSV_01612,Other,2024-09-09,No,,Yes
CMP_000435,SPSV_01978,Conduct,2024-08-30,Yes,18.0,No
CMP_000436,SPSV_03552,Overcharging,2025-08-06,Yes,15.0,No
CMP_000437,SPSV_00857,Vehicle Safety,2025-05-25,Yes,58.0,No
CMP_000438,SPSV_04005,Vehicle Safety,2023-10-01,Yes,7.0,No
CMP_000439,SPSV_02658,Overcharging,2023-09-16,Yes,5.0,No
CMP_000440,SPSV_04310,Refusal of Hire,2024-12-23,Yes,24.0,No
CMP_000441,SPSV_02441,Refusal of Hire,2024-07-03,No,,No
CMP_000442,SPSV_01732,Conduct,2024-04-02,Yes,20.0,No
CMP_000443,SPSV_02675,No Show,2023-11-29,Yes,3.0,No
CMP_000444,SPSV_01731,Vehicle Safety,2024-09-02,Yes,22.0,No
CMP_000445,SPSV_03472,Conduct,2025-06-04,Yes,18.0,No
CMP_000446,SPSV_01649,Overcharging,2024-01-10,Yes,15.0,No
CMP_000447,SPSV_04804,Conduct,2024-02-22,Yes,21.0,No
CMP_000448,SPSV_02115,Other,2025-02-19,No,,No
CMP_000449,SPSV_03791,Vehicle Safety,2025-09-06,Yes,8.0,No
CMP_000450,SPSV_00127,Other,2024-06-13,Yes,14.0,No
CMP_000451,SPSV_00272,Accessibility,2022-07-17,Yes,35.0,No
CMP_000452,SPSV_01489,Overcharging,2022-11-18,Yes,22.0,No
CMP_000453,SPSV_02546,Accessibility,2024-08-08,Yes,20.0,No
CMP_000454,SPSV_01506,Overcharging,2024-10-23,No,,No
CMP_000455,SPSV_03588,No Show,2024-12-18,No,,Yes
CMP_000456,SPSV_01299,No Show,2025-04-15,Yes,16.0,No
CMP_000457,SPSV_04559,Conduct,2025-03-09,No,,No
CMP_000458,SPSV_00037,Refusal of Hire,2023-11-28,Yes,13.0,No
CMP_000459,SPSV_03572,Refusal of Hire,2023-08-21,No,,No
CMP_000460,SPSV_01002,Conduct,2024-03-19,Yes,8.0,No
CMP_000461,SPSV_00010,Accessibility,2022-03-29,Yes,11.0,No
CMP_000462,SPSV_03993,Overcharging,2022-06-23,No,,No
CMP_000463,SPSV_02550,Conduct,2023-06-17,No,,Yes
CMP_000464,SPSV_04603,Overcharging,2025-08-16,No,,No
CMP_000465,SPSV_02273,Overcharging,2024-02-20,Yes,21.0,No
CMP_000466,SPSV_04357,Refusal of Hire,2025-01-27,Yes,22.0,No
CMP_000467,SPSV_03051,Overcharging,2023-03-04,Yes,16.0,No
CMP_000468,SPSV_03140,Overcharging,2025-11-30,No,,Yes
CMP_000469,SPSV_01853,Vehicle Safety,2023-10-29,Yes,11.0,No
CMP_000470,SPSV_03098,Other,2023-04-20,No,,No
CMP_000471,SPSV_03087,Accessibility,2022-02-03,No,,No
CMP_000472,SPSV_00196,Conduct,2024-05-28,Yes,4.0,No
CMP_000473,SPSV_02458,No Show,2023-07-11,No,,No
CMP_000474,SPSV_02336,Vehicle Safety,2022-10-04,Yes,22.0,No
CMP_000475,SPSV_02830,Overcharging,2023-07-25,No,,No
CMP_000476,SPSV_04579,Other,2022-02-14,Yes,21.0,No
CMP_000477,SPSV_02721,Conduct,2023-12-20,Yes,10.0,No
CMP_000478,SPSV_01345,No Show,2024-05-09,Yes,15.0,No
CMP_000479,SPSV_00490,Refusal of Hire,2024-06-28,No,,No
CMP_000480,SPSV_03813,Accessibility,2022-01-23,Yes,17.0,No
CMP_000481,SPSV_00830,Conduct,2022-10-05,No,,No
CMP_000482,SPSV_03579,Refusal of Hire,2023-04-03,Yes,8.0,No
CMP_000483,SPSV_03300,Other,2023-05-26,Yes,23.0,No
CMP_000484,SPSV_00867,Other,2023-06-15,No,,No
CMP_000485,SPSV_01962,Conduct,2022-08-19,No,,No
CMP_000486,SPSV_04656,Accessibility,2023-06-07,Yes,13.0,No
CMP_000487,SPSV_02190,No Show,2023-03-30,Yes,17.0,No
CMP_000488,SPSV_04865,Other,2023-05-24,No,,Yes
CMP_000489,SPSV_03039,Vehicle Safety,2022-07-24,Yes,16.0,No
CMP_000490,SPSV_02921,Conduct,2022-01-26,Yes,9.0,No
CMP_000491,SPSV_04700,Other,2022-10-04,No,,No
CMP_000492,SPSV_03271,No Show,2023-10-31,No,,No
CMP_000493,SPSV_04059,Other,2025-03-02,Yes,36.0,No
CMP_000494,SPSV_01391,Overcharging,2023-10-23,No,,No
CMP_000495,SPSV_00205,Conduct,2025-09-23,No,,Yes
CMP_000496,SPSV_02598,Conduct,2024-06-24,No,,Yes
CMP_000497,SPSV_03345,Accessibility,2022-03-22,Yes,24.0,No
CMP_000498,SPSV_04754,No Show,2024-02-03,Yes,19.0,No
CMP_000499,SPSV_01512,No Show,2024-04-19,Yes,16.0,No
CMP_000500,SPSV_02216,Conduct,2025-08-17,No,,No
CMP_000501,SPSV_03167,Refusal of Hire,2025-11-27,Yes,4.0,No
CMP_000502,SPSV_03259,Accessibility,2024-11-01,Yes,8.0,No
CMP_000503,SPSV_02443,Conduct,2022-09-23,No,,No
CMP_000504,SPSV_02800,Overcharging,2023-09-19,Yes,20.0,No
CMP_000505,SPSV_03716,Accessibility,2022-02-25,Yes,8.0,No
CMP_000506,SPSV_00859,Accessibility,2022-09-10,Yes,15.0,No
CMP_000507,SPSV_01405,Overcharging,2023-03-31,Yes,16.0,No
CMP_000508,SPSV_01920,Other,2025-11-22,No,,Yes
CMP_000509,SPSV_01484,Overcharging,2022-10-16,Yes,18.0,No
CMP_000510,SPSV_02666,Refusal of Hire,2024-06-04,Yes,19.0,No
CMP_000511,SPSV_04740,Other,2024-07-17,No,,Yes
CMP_000512,SPSV_03816,Refusal of Hire,2023-10-18,No,,No
CMP_000513,SPSV_01663,Refusal of Hire,2022-01-14,Yes,16.0,No
CMP_000514,SPSV_01914,Overcharging,2023-05-18,No,,Yes
CMP_000515,SPSV_00260,No Show,2025-04-02,Yes,18.0,No
CMP_000516,SPSV_00641,Overcharging,2023-06-18,No,,No
CMP_000517,SPSV_04128,Overcharging,2024-03-30,Yes,24.0,No
CMP_000518,SPSV_03141,Conduct,2023-10-08,Yes,5.0,No
CMP_000519,SPSV_01761,Vehicle Safety,2024-11-11,Yes,20.0,Yes
CMP_000520,SPSV_00666,Conduct,2025-02-20,Yes,23.0,No
CMP_000521,SPSV_02557,Conduct,2022-05-05,no,,No
CMP_000522,SPSV_02676,Conduct,2025-02-13,Yes,19.0,No
CMP_000523,SPSV_03629,Refusal of Hire,2023-11-27,Yes,10.0,No
CMP_000524,SPSV_00248,Other,2022-10-16,Yes,15.0,No
CMP_000525,SPSV_01650,Accessibility,2022-10-05,Yes,5.0,No
CMP_000526,SPSV_01593,Other,2022-04-20,No,,Yes
CMP_000527,SPSV_02922,Overcharging,2024-06-21,Yes,8.0,No
CMP_000528,SPSV_04445,Refusal of Hire,2022-10-03,Yes,8.0,No
CMP_000529,SPSV_03393,Vehicle Safety,2024-12-30,Yes,14.0,No
CMP_000530,SPSV_03186,Overcharging,2023-07-28,Yes,13.0,No
CMP_000531,SPSV_02244,Other,2025-10-20,No,,Yes
CMP_000532,SPSV_04143,Conduct,2023-04-23,Yes,22.0,No
CMP_000533,SPSV_03430,Accessibility,2022-06-21,No,,No
CMP_000534,SPSV_00171,Vehicle Safety,2024-06-20,Yes,13.0,No
CMP_000535,SPSV_02632,Overcharging,2023-02-02,No,,Yes
CMP_000536,SPSV_04687,Accessibility,2024-05-09,No,,No
CMP_000537,SPSV_03408,Conduct,2025-04-27,Yes,7.0,No
CMP_000538,SPSV_02743,Refusal of Hire,2024-11-04,Yes,35.0,No
CMP_000539,SPSV_02705,Other,2023-08-23,Yes,22.0,No
CMP_000540,SPSV_00427,Conduct,2025-09-23,Yes,19.0,No
CMP_000541,SPSV_00635,Conduct,2025-10-23,No,,Yes
CMP_000542,SPSV_00352,Conduct,2025-12-14,Yes,12.0,No
CMP_000543,SPSV_04900,Accessibility,2022-03-29,No,,No
CMP_000544,SPSV_00147,Conduct,2025-10-08,No,,No
CMP_000545,SPSV_04652,Vehicle Safety,2024-03-25,Yes,14.0,No
CMP_000546,SPSV_04247,Vehicle Safety,2022-02-20,Yes,8.0,Yes
CMP_000547,SPSV_00535,Vehicle Safety,2022-07-20,Yes,5.0,No
CMP_000548,SPSV_01035,Vehicle Safety,2024-05-09,Yes,7.0,No
CMP_000549,SPSV_01872,Overcharging,2024-05-24,Yes,72.0,No
CMP_000550,SPSV_01222,Overcharging,2023-10-16,Yes,10.0,No
CMP_000551,SPSV_04988,Other,2024-01-15,Yes,14.0,No
CMP_000552,SPSV_02676,Overcharging,2025-11-18,Yes,12.0,No
CMP_000553,SPSV_00201,No Show,2022-05-19,Yes,7.0,No
CMP_000554,SPSV_04569,Refusal of Hire,2022-03-27,No,,No
CMP_000555,SPSV_00572,Refusal of Hire,2023-06-28,Yes,28.0,No
CMP_000556,SPSV_04801,Other,2024-08-19,Yes,5.0,No
CMP_000557,SPSV_03693,Overcharging,2024-01-09,No,,No
CMP_000558,SPSV_02134,Overcharging,2025-03-15,Yes,5.0,Yes
CMP_000559,SPSV_04655,Refusal of Hire,2025-06-09,Yes,10.0,No
CMP_000560,SPSV_01290,Overcharging,2025-01-31,Yes,11.0,No
CMP_000561,SPSV_04302,Accessibility,2025-10-12,Yes,13.0,No
CMP_000562,SPSV_00040,Vehicle Safety,2024-03-02,yes,20.0,No
CMP_000563,SPSV_04475,No Show,2024-03-23,No,,Yes
CMP_000564,SPSV_00347,No Show,2022-12-04,Yes,9.0,No
CMP_000565,SPSV_00394,Vehicle Safety,2023-12-18,Yes,34.0,No
CMP_000566,SPSV_02544,Vehicle Safety,2024-07-24,No,,Yes
CMP_000567,SPSV_03311,Vehicle Safety,2022-03-25,Yes,4.0,No
CMP_000568,SPSV_03573,Accessibility,2023-10-10,Yes,25.0,No
CMP_000569,SPSV_03797,Vehicle Safety,2024-09-30,No,,Yes
CMP_000570,SPSV_03335,Vehicle Safety,2024-12-18,Yes,7.0,No
CMP_000571,SPSV_00827,No Show,2024-02-28,Yes,23.0,No
CMP_000572,SPSV_00426,Accessibility,2023-06-26,Yes,44.0,No
CMP_000573,SPSV_02429,Other,2025-01-02,Yes,12.0,No
CMP_000574,SPSV_04444,Accessibility,2025-06-16,Yes,13.0,No
CMP_000575,SPSV_04692,Other,2023-08-13,Yes,7.0,No
CMP_000576,SPSV_04104,Other,2022-05-17,No,,No
CMP_000577,SPSV_03909,Conduct,2025-01-03,Yes,16.0,No
CMP_000578,SPSV_03395,Other,2024-09-14,Yes,11.0,No
CMP_000579,SPSV_03891,Vehicle Safety,2025-06-27,Yes,15.0,No
CMP_000580,SPSV_04314,Overcharging,2023-03-04,Yes,19.0,No
CMP_000581,SPSV_04374,Conduct,2022-07-13,Yes,18.0,No
CMP_000582,SPSV_04061,Conduct,2022-04-16,Yes,14.0,No
CMP_000583,SPSV_04000,Conduct,2022-02-18,Yes,26.0,No
CMP_000584,SPSV_01296,Refusal of Hire,2022-05-31,Yes,6.0,No
CMP_000585,SPSV_00312,Other,2025-04-30,Yes,22.0,No
CMP_000586,SPSV_03729,Vehicle Safety,2022-10-09,Yes,24.0,No
CMP_000587,SPSV_01233,Vehicle Safety,2023-06-16,Yes,12.0,No
CMP_000588,SPSV_01906,Overcharging,2024-11-09,No,,No
CMP_000589,SPSV_03964,Accessibility,2025-12-27,Yes,10.0,No
CMP_000590,SPSV_02877,Conduct,2022-03-24,Yes,11.0,No
CMP_000591,SPSV_00838,Overcharging,2025-08-14,Yes,13.0,No
CMP_000592,SPSV_04180,Other,2025-06-19,Yes,7.0,No
CMP_000593,SPSV_01530,Overcharging,2024-06-24,Yes,37.0,No
CMP_000594,SPSV_03943,Conduct,2022-05-17,Yes,9.0,No
CMP_000595,SPSV_01077,Overcharging,2022-12-12,Yes,7.0,No
CMP_000596,SPSV_02379,Conduct,2025-05-23,Yes,11.0,No
CMP_000597,SPSV_02164,No Show,2025-05-19,Yes,30.0,No
CMP_000598,SPSV_02592,Vehicle Safety,2022-04-16,Yes,36.0,No
CMP_000599,SPSV_03118,Conduct,2024-11-05,Yes,26.0,No
CMP_000600,SPSV_03690,No Show,2024-01-31,Yes,24.0,No
CMP_000601,SPSV_01909,Accessibility,2024-06-11,Yes,20.0,No
CMP_000602,SPSV_04485,Conduct,2024-09-06,Yes,17.0,No
CMP_000603,SPSV_01771,Accessibility,2023-06-17,Yes,23.0,Yes
CMP_000604,SPSV_03894,Vehicle Safety,2022-04-02,No,,No
CMP_000605,SPSV_03892,Refusal of Hire,2025-08-27,No,,No
CMP_000606,SPSV_01677,Vehicle Safety,2025-05-27,Yes,5.0,No
CMP_000607,SPSV_04570,Other,2022-09-16,Yes,12.0,No
CMP_000608,SPSV_02751,Conduct,2024-10-17,Yes,10.0,No
CMP_000609,SPSV_04527,Accessibility,2025-05-30,No,,Yes
CMP_000610,SPSV_04199,Conduct,2022-09-25,Yes,21.0,Yes
CMP_000611,SPSV_01563,Refusal of Hire,2023-01-16,Yes,6.0,No
CMP_000612,SPSV_00655,Other,2025-03-20,No,,No
CMP_000613,SPSV_04210,Vehicle Safety,2023-02-16,Yes,19.0,No
CMP_000614,SPSV_03194,Overcharging,2025-05-11,Yes,8.0,No
CMP_000615,SPSV_03091,Conduct,2023-02-09,Yes,16.0,No
CMP_000616,SPSV_02227,Overcharging,2024-03-26,No,,Yes
CMP_000617,SPSV_02934,Conduct,2024-09-07,Yes,11.0,No
CMP_000618,SPSV_04457,Other,2025-12-12,Yes,8.0,No
CMP_000619,SPSV_01029,No Show,2024-12-24,No,,Yes
CMP_000620,SPSV_04572,No Show,2024-09-05,Yes,16.0,No
CMP_000621,SPSV_01578,No Show,2022-02-23,Yes,6.0,No
CMP_000622,SPSV_00639,Conduct,2024-08-12,Yes,9.0,No
CMP_000623,SPSV_01338,Refusal of Hire,2024-12-28,Yes,22.0,No
CMP_000624,SPSV_01887,Overcharging,2022-07-18,Yes,9.0,No
CMP_000625,SPSV_03033,Conduct,2025-01-15,No,,No
CMP_000626,SPSV_01145,Refusal of Hire,2022-04-22,No,,Yes
CMP_000627,SPSV_04474,Conduct,2023-11-01,Yes,7.0,No
CMP_000628,SPSV_01726,Conduct,2024-12-30,Yes,10.0,No
CMP_000629,SPSV_04551,Refusal of Hire,2024-04-26,yes,26.0,No
CMP_000630,SPSV_00493,Vehicle Safety,2022-12-21,Yes,22.0,No
CMP_000631,SPSV_03299,Accessibility,2024-09-10,Yes,25.0,No
CMP_000632,SPSV_00387,Accessibility,2024-12-03,Yes,15.0,No
CMP_000633,SPSV_04292,Other,2023-05-01,No,,No
CMP_000634,SPSV_01727,Other,2022-02-03,No,,Yes
CMP_000635,SPSV_04095,Conduct,2025-05-16,Yes,22.0,No
CMP_000636,SPSV_03782,Accessibility,2023-10-16,Yes,8.0,No
CMP_000637,SPSV_03637,Accessibility,2023-11-14,Yes,34.0,Yes
CMP_000638,SPSV_04846,Overcharging,2022-06-16,No,,No
CMP_000639,SPSV_01557,Overcharging,2022-09-12,No,,No
CMP_000640,SPSV_01995,Conduct,2024-12-29,Yes,9.0,No
CMP_000641,SPSV_01850,Conduct,2023-01-20,No,,No
CMP_000642,SPSV_04337,Conduct,2025-06-10,Yes,9.0,No
CMP_000643,SPSV_00117,Conduct,2022-01-25,Yes,11.0,No
CMP_000644,SPSV_03069,Other,2023-09-01,No,,No
CMP_000645,SPSV_03466,No Show,2022-11-07,Yes,14.0,No
CMP_000646,SPSV_00377,Overcharging,2022-01-22,Yes,17.0,No
CMP_000647,SPSV_02066,Other,2023-10-10,Yes,34.0,No
CMP_000648,SPSV_03852,Overcharging,2025-01-17,Yes,14.0,No
CMP_000649,SPSV_04346,Overcharging,2024-01-13,Yes,7.0,No
CMP_000650,SPSV_04474,Accessibility,2024-01-13,No,,Yes
CMP_000651,SPSV_03821,Overcharging,2022-04-02,Yes,18.0,No
CMP_000652,SPSV_03637,Overcharging,2025-11-16,No,,No
CMP_000653,SPSV_04335,Overcharging,2023-01-13,Yes,14.0,No
CMP_000654,SPSV_02772,Other,2022-06-27,No,,Yes
CMP_000655,SPSV_03191,Vehicle Safety,2023-06-23,Yes,12.0,No
CMP_000656,SPSV_02703,Vehicle Safety,2022-11-13,Yes,10.0,No
CMP_000657,SPSV_00260,Accessibility,2022-02-15,Yes,16.0,No
CMP_000658,SPSV_03449,No Show,2022-08-08,Yes,7.0,No
CMP_000659,SPSV_01576,Vehicle Safety,2022-11-18,Yes,15.0,No
CMP_000660,SPSV_04287,Conduct,2023-01-13,Yes,6.0,No
CMP_000661,SPSV_00847,Overcharging,2024-12-09,No,,Yes
CMP_000662,SPSV_04104,Overcharging,2025-07-10,Yes,22.0,Yes
CMP_000663,SPSV_04835,Vehicle Safety,2023-07-01,No,,Yes
CMP_000664,SPSV_04244,Other,2022-05-01,No,,No
CMP_000665,SPSV_03514,Vehicle Safety,2025-01-21,Yes,11.0,No
CMP_000666,SPSV_01248,Other,2023-05-28,Yes,28.0,No
CMP_000667,SPSV_02784,Other,2024-04-26,Yes,6.0,No
CMP_000668,SPSV_03485,Overcharging,2023-01-17,Yes,14.0,No
CMP_000669,SPSV_04826,Refusal of Hire,2025-03-16,No,,No
CMP_000670,SPSV_02196,Conduct,2025-04-07,Yes,26.0,No
CMP_000671,SPSV_02709,Other,2023-05-30,No,,Yes
CMP_000672,SPSV_04557,Other,2025-09-10,Yes,22.0,No
CMP_000673,SPSV_04461,Overcharging,2022-08-11,Yes,8.0,No
CMP_000674,SPSV_00549,Overcharging,2024-05-30,Yes,19.0,No
CMP_000675,SPSV_01412,Overcharging,2025-10-15,Yes,11.0,No
CMP_000676,SPSV_01217,Vehicle Safety,2025-03-29,Yes,13.0,No
CMP_000677,SPSV_04376,Overcharging,2023-03-03,Yes,29.0,No
CMP_000678,SPSV_00588,Overcharging,2022-08-17,Yes,10.0,No
CMP_000679,SPSV_01099,Other,2025-08-04,Yes,4.0,No
CMP_000680,SPSV_00993,Refusal of Hire,2024-08-20,No,,Yes
CMP_000681,SPSV_04699,Conduct,2025-08-09,Yes,10.0,No
CMP_000682,SPSV_00703,Other,2025-08-30,Yes,14.0,No
CMP_000683,SPSV_03800,Conduct,2024-07-24,Yes,11.0,No
CMP_000684,SPSV_02105,Overcharging,2022-10-29,Yes,13.0,No
CMP_000685,SPSV_00569,Overcharging,2025-04-26,Yes,8.0,No
CMP_000686,SPSV_01840,Conduct,2023-03-10,Yes,22.0,No
CMP_000687,SPSV_01226,No Show,2024-10-01,No,,Yes
CMP_000688,SPSV_04702,Vehicle Safety,2025-02-16,Yes,15.0,No
CMP_000689,SPSV_03477,Conduct,2025-02-07,No,,Yes
CMP_000690,SPSV_01031,Conduct,2023-04-09,Yes,21.0,No
CMP_000691,SPSV_01996,Accessibility,2023-12-13,Yes,59.0,Yes
CMP_000692,SPSV_02327,Refusal of Hire,2023-12-03,Yes,7.0,No
CMP_000693,SPSV_01965,Conduct,2022-02-23,Yes,4.0,No
CMP_000694,SPSV_04949,Other,2023-02-12,Yes,12.0,No
CMP_000695,SPSV_03247,Overcharging,2022-09-24,No,,No
CMP_000696,SPSV_01143,Conduct,2025-11-07,No,,No
CMP_000697,SPSV_04280,Refusal of Hire,2022-08-10,Yes,18.0,No
CMP_000698,SPSV_03769,Accessibility,2023-05-07,Yes,45.0,No
CMP_000699,SPSV_01732,Other,2024-07-13,No,,No
CMP_000700,SPSV_00928,Overcharging,2022-01-13,Yes,48.0,No
CMP_000701,SPSV_00373,Overcharging,2022-07-21,Yes,17.0,No
CMP_000702,SPSV_00162,Conduct,2025-01-21,Yes,47.0,No
CMP_000703,SPSV_01928,Vehicle Safety,2022-10-13,Yes,9.0,No
CMP_000704,SPSV_02270,Other,2022-12-17,Yes,13.0,No
CMP_000705,SPSV_04618,Conduct,2023-04-16,No,,Yes
CMP_000706,SPSV_01265,Conduct,2024-02-15,Yes,13.0,No
CMP_000707,SPSV_04123,Other,2025-07-21,Yes,6.0,No
CMP_000708,SPSV_03141,Other,2022-08-22,Yes,42.0,No
CMP_000709,SPSV_02753,Refusal of Hire,2025-01-20,No,,Yes
CMP_000710,SPSV_02090,Refusal of Hire,2023-09-24,No,,Yes
CMP_000711,SPSV_03124,Refusal of Hire,2024-05-06,No,,No
CMP_000712,SPSV_02824,Vehicle Safety,2025-04-23,Yes,7.0,No
CMP_000713,SPSV_02797,Conduct,2025-08-06,Yes,11.0,No
CMP_000714,SPSV_02453,Vehicle Safety,2022-10-30,No,,No
CMP_000715,SPSV_01618,Vehicle Safety,2024-11-27,Yes,5.0,No
CMP_000716,SPSV_00584,No Show,2024-11-26,Yes,NA,No
CMP_000717,SPSV_04797,Conduct,2025-12-08,No,,No
CMP_000718,SPSV_00197,Accessibility,2023-06-12,Yes,23.0,No
CMP_000719,SPSV_00890,Other,2025-08-25,Yes,26.0,No
CMP_000720,SPSV_03020,Vehicle Safety,2023-11-02,No,,No
CMP_000721,SPSV_00912,Other,2025-05-14,Yes,4.0,No
CMP_000722,SPSV_04863,Vehicle Safety,2025-09-11,Yes,17.0,No
CMP_000723,SPSV_03214,Other,2025-09-08,Yes,12.0,No
CMP_000724,SPSV_02988,Overcharging,2024-08-30,Yes,18.0,No
CMP_000725,SPSV_01008,Conduct,2025-01-10,No,,Yes
CMP_000726,SPSV_02036,Accessibility,2023-07-03,Yes,14.0,No
CMP_000727,SPSV_04417,Other,2025-10-12,No,,No
CMP_000728,SPSV_01094,Overcharging,2024-01-22,Yes,18.0,No
CMP_000729,SPSV_00028,Conduct,2025-04-02,Yes,10.0,No
CMP_000730,SPSV_02322,Vehicle Safety,2023-08-11,No,,No
CMP_000731,SPSV_03024,Overcharging,2023-04-28,No,,Yes
CMP_000732,SPSV_02877,Other,2025-05-08,No,,Yes
CMP_000733,SPSV_04387,Other,2025-10-12,No,,No
CMP_000734,SPSV_00944,Overcharging,2025-01-23,Yes,20.0,No
CMP_000735,SPSV_01552,Overcharging,2023-09-24,Yes,18.0,No
CMP_000736,SPSV_02046,Refusal of Hire,2025-08-20,Yes,8.0,No
CMP_000737,SPSV_04451,Other,2022-01-27,No,,No
CMP_000738,SPSV_01718,Conduct,2023-03-19,No,,No
CMP_000739,SPSV_00424,Vehicle Safety,2023-03-24,Yes,12.0,No
CMP_000740,SPSV_02777,No Show,2023-01-12,Yes,5.0,No
CMP_000741,SPSV_04306,Vehicle Safety,2025-06-28,Yes,21.0,No
CMP_000742,SPSV_03605,Other,2025-10-11,No,,Yes
CMP_000743,SPSV_04432,Other,2024-11-14,Yes,9.0,No
CMP_000744,SPSV_04419,Accessibility,2024-11-15,Yes,11.0,No
CMP_000745,SPSV_02409,Overcharging,2023-05-01,Yes,16.0,No
CMP_000746,SPSV_03262,Overcharging,2025-08-28,Yes,4.0,No
CMP_000747,SPSV_01280,Other,2025-03-05,Yes,18.0,No
CMP_000748,SPSV_04357,Vehicle Safety,2023-10-18,No,,No
CMP_000749,SPSV_01280,Overcharging,2022-02-10,Yes,19.0,No
CMP_000750,SPSV_03331,Accessibility,2023-10-07,No,,No
CMP_000751,SPSV_01179,Accessibility,2023-07-30,Yes,15.0,No
CMP_000752,SPSV_02719,Refusal of Hire,2022-12-14,Yes,14.0,No
CMP_000753,SPSV_03187,Vehicle Safety,2023-10-14,Yes,7.0,No
CMP_000754,SPSV_04441,Conduct,2025-12-28,No,,Yes
CMP_000755,SPSV_04025,Conduct,2024-10-22,No,,No
