Licence_ID,Licence_Type,Issue_Date,Expiry_Date,Status,County,Wheelchair_Accessible,Vehicle_Age,Vehicle_Plate_Year,Driver_Experience_Years,Fleet_Segment,Is_Wheelchair_Accessible,Vehicle_Age_Band,Licence_Duration_Days,Days_To_Expiry,Is_Expiring_90_Days,Complaints,Escalations,Avg_Days_To_Resolution,Inspections,Failures,Follow_Ups,Failure_Rate,Enforcement_Actions
SPSV_00102,TAXI,2017-09-08,2021-09-07,LAPSED,CLARE,NO,15,1970-01-01 00:00:00.000002009,1970-01-01 00:00:00.000000009,REGIONAL,0,11+,1460,-2306,0,1.0,0.0,12.0,4.0,1.0,0.0,0.25,0.0
SPSV_00103,TAXI,2022-05-11,2026-05-10,EXPIRING,CORK,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000010,URBAN,0,0-2,1460,-600,0,2.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0
SPSV_00104,TAXI,2018-06-26,2025-06-24,LAPSED,WATERFORD,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000009,URBAN,0,0-2,2555,-920,0,4.0,1.0,26.5,5.0,0.0,0.0,0.0,0.0
SPSV_00105,HACKNEY,2021-06-07,2024-06-06,LAPSED,WESTMEATH,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000004,REGIONAL,0,3-5,1095,-1303,0,2.0,0.0,13.5,4.0,0.0,0.0,0.0,0.0
SPSV_00106,TAXI,2019-12-01,2023-11-30,LAPSED,NAN,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000015,REGIONAL,0,0-2,1460,-1492,0,5.0,0.0,17.2,2.0,0.0,0.0,0.0,0.0
SPSV_00107,TAXI,2024-12-01,2027-12-31,ACTIVE,MAYO,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000020,REGIONAL,0,0-2,1125,0,1,3.0,0.0,13.333333333333334,6.0,0.0,0.0,0.0,0.0
SPSV_00108,HACKNEY,2017-05-02,2024-04-30,LAPSED,GALWAY,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000005,URBAN,0,0-2,2555,-1340,0,4.0,0.0,19.5,6.0,0.0,0.0,0.0,0.0
SPSV_00109,TAXI,2019-12-24,2021-12-23,LAPSED,WATERFORD,YES,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000007,URBAN,1,3-5,730,-2199,0,2.0,0.0,14.5,3.0,1.0,1.0,0.3333333333333333,0.0
SPSV_00110,TAXI,2018-04-04,2021-04-03,LAPSED,FINGAL,YES,9,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000006,URBAN,1,6-10,1095,-2463,0,2.0,0.0,23.5,7.0,1.0,1.0,0.14285714285714285,1.0
SPSV_00111,TAXI,2024-10-18,2027-10-18,ACTIVE,KILKENNY,YES,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000004,REGIONAL,1,3-5,1095,-74,0,5.0,0.0,10.2,3.0,0.0,0.0,0.0,0.0
SPSV_00112,TAXI,2018-04-06,2019-04-06,LAPSED,WEXFORD,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000010,REGIONAL,0,0-2,365,-3191,0,5.0,0.0,20.0,4.0,0.0,0.0,0.0,0.0
SPSV_00113,HACKNEY,2020-09-15,2025-09-14,LAPSED,CORK,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000005,URBAN,0,0-2,1825,-838,0,0.0,0.0,,8.0,2.0,2.0,0.25,1.0
SPSV_00114,HACKNEY,2018-05-05,2023-05-04,LAPSED,CORK,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000003,URBAN,0,0-2,1825,-1702,0,3.0,0.0,13.333333333333334,4.0,0.0,0.0,0.0,1.0
SPSV_00115,TAXI,2020-10-16,2025-10-15,LAPSED,MONAGHAN,NO,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000010,REGIONAL,0,3-5,1825,-807,0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
SPSV_00116,HACKNEY,2016-10-13,2018-10-13,LAPSED,KILKENNY,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000003,REGIONAL,0,0-2,730,-3366,0,1.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0
SPSV_00117,HACKNEY,2024-03-10,2026-03-10,EXPIRING,SOUTH DUBLIN,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000004,URBAN,0,0-2,730,-661,0,2.0,1.0,12.0,5.0,0.0,0.0,0.0,2.0
SPSV_00118,TAXI,2021-06-13,2024-06-12,LAPSED,MAYO,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000004,REGIONAL,0,0-2,1095,-1297,0,3.0,0.0,32.666666666666664,1.0,0.0,0.0,0.0,0.0
SPSV_00119,HACKNEY,2017-01-21,2020-01-21,LAPSED,MAYO,YES,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000010,REGIONAL,1,3-5,1095,-2901,0,3.0,0.0,20.666666666666668,6.0,0.0,0.0,0.0,1.0
SPSV_00120,TAXI,2018-01-26,2024-01-25,LAPSED,MAYO,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000008,REGIONAL,0,0-2,2190,-1436,0,2.0,0.0,14.0,0.0,0.0,0.0,,0.0
SPSV_00121,HACKNEY,2020-05-05,2022-05-05,LAPSED,LIMERICK,YES,9,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000000000,URBAN,1,6-10,730,-2066,0,2.0,0.0,32.0,3.0,1.0,1.0,0.3333333333333333,1.0
SPSV_00122,HACKNEY,2022-02-02,2023-02-02,LAPSED,TIPPERARY,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000009,REGIONAL,0,0-2,365,-1793,0,3.0,1.0,17.0,5.0,0.0,0.0,0.0,2.0
SPSV_00123,TAXI,2025-04-05,2027-12-31,ACTIVE,CAVAN,NO,8,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000003,REGIONAL,0,6-10,1000,0,1,0.0,0.0,,8.0,1.0,1.0,0.125,0.0
SPSV_00124,TAXI,2022-10-03,2026-10-02,ACTIVE,WESTMEATH,NO,8,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000015,REGIONAL,0,6-10,1460,-455,0,2.0,1.0,22.0,4.0,1.0,1.0,0.25,1.0
SPSV_00125,TAXI,2022-01-03,2026-01-02,LAPSED,DUBLIN CITY,YES,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000000,URBAN,1,3-5,1460,-728,0,4.0,1.0,15.0,2.0,0.0,0.0,0.0,4.0
SPSV_00126,TAXI,2023-08-26,2027-12-31,ACTIVE,DÚN LAOGHAIRE-RATHDOWN,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000009,URBAN,0,0-2,1588,0,1,0.0,0.0,,8.0,3.0,4.0,0.375,3.0
SPSV_00127,HACKNEY,2022-05-21,2024-05-20,LAPSED,MONAGHAN,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000011,REGIONAL,0,0-2,730,-1320,0,6.0,0.0,15.833333333333334,1.0,0.0,0.0,0.0,0.0
SPSV_00128,HACKNEY,2021-02-22,2026-02-21,EXPIRING,NAN,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000001,REGIONAL,0,0-2,1825,-678,0,5.0,2.0,27.2,2.0,1.0,1.0,0.5,0.0
SPSV_00129,TAXI,2022-06-10,2025-06-09,LAPSED,WATERFORD,YES,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000006,URBAN,1,3-5,1095,-935,0,1.0,0.0,52.0,2.0,0.0,0.0,0.0,0.0
SPSV_00130,TAXI,2021-05-22,2024-05-21,LAPSED,DUBLIN CITY,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000008,URBAN,0,3-5,1095,-1319,0,5.0,2.0,18.4,6.0,0.0,0.0,0.0,0.0
SPSV_00131,TAXI,2022-04-25,2027-12-31,ACTIVE,LIMERICK,YES,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000007,URBAN,1,3-5,2076,0,1,2.0,0.0,20.5,4.0,2.0,2.0,0.5,0.0
SPSV_00132,TAXI,2024-09-10,2027-09-10,ACTIVE,LIMERICK,NO,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000010,URBAN,0,3-5,1095,-112,0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
SPSV_00133,TAXI,2025-03-03,2027-12-31,ACTIVE,WATERFORD,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000008,URBAN,0,3-5,1033,0,1,4.0,0.0,23.75,6.0,0.0,0.0,0.0,0.0
SPSV_00134,TAXI,2018-01-30,2021-01-29,LAPSED,KILKENNY,NO,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000011,REGIONAL,0,3-5,1095,-2527,0,4.0,1.0,13.5,0.0,0.0,0.0,,1.0
SPSV_00135,HACKNEY,2024-01-22,2027-12-31,ACTIVE,SLIGO,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000009,REGIONAL,0,0-2,1439,0,1,5.0,0.0,13.8,2.0,0.0,0.0,0.0,1.0
SPSV_00136,TAXI,2018-01-02,2024-01-01,LAPSED,KILDARE,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000008,REGIONAL,0,3-5,2190,-1460,0,6.0,0.0,18.5,6.0,0.0,0.0,0.0,0.0
SPSV_00137,TAXI,2016-03-29,2022-03-28,LAPSED,KERRY,NO,8,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000006,REGIONAL,0,6-10,2190,-2104,0,4.0,2.0,14.75,4.0,1.0,1.0,0.25,3.0
SPSV_00138,HACKNEY,2020-04-01,2026-03-31,EXPIRING,WEXFORD,NO,14,1970-01-01 00:00:00.000002010,1970-01-01 00:00:00.000000009,REGIONAL,0,11+,2190,-640,0,3.0,0.0,11.666666666666666,6.0,2.0,2.0,0.3333333333333333,4.0
SPSV_00139,TAXI,2018-03-07,2023-03-06,LAPSED,SLIGO,YES,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000016,REGIONAL,1,0-2,1825,-1761,0,4.0,0.0,20.5,3.0,0.0,0.0,0.0,0.0
SPSV_00140,LIMOUSINE,2020-06-19,2023-06-19,LAPSED,KILDARE,YES,6,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000007,REGIONAL,1,6-10,1095,-1656,0,3.0,0.0,18.0,3.0,1.0,0.0,0.3333333333333333,1.0
SPSV_00141,LIMOUSINE,2016-04-08,2021-04-07,LAPSED,GALWAY,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000001,URBAN,0,3-5,1825,-2459,0,2.0,0.0,17.0,5.0,1.0,1.0,0.2,0.0
SPSV_00142,TAXI,2017-06-08,2022-06-07,LAPSED,WEXFORD,NO,5,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000013,REGIONAL,0,3-5,1825,-2033,0,2.0,0.0,23.0,2.0,1.0,1.0,0.5,1.0
SPSV_00143,TAXI,2023-11-28,2024-11-27,LAPSED,TIPPERARY,YES,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000018,REGIONAL,1,0-2,365,-1129,0,3.0,3.0,9.0,5.0,2.0,2.0,0.4,1.0
SPSV_00144,TAXI,2018-08-06,2022-08-05,LAPSED,LOUTH,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000010,REGIONAL,0,0-2,1460,-1974,0,2.0,0.0,12.5,5.0,1.0,1.0,0.2,0.0
SPSV_00145,TAXI,2023-11-01,2027-12-31,ACTIVE,FINGAL,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000017,URBAN,0,0-2,1521,0,1,3.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0
SPSV_00146,TAXI,2016-02-25,2020-02-24,LAPSED,SOUTH DUBLIN,NO,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000008,URBAN,0,3-5,1460,-2867,0,1.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0
SPSV_00147,TAXI,2020-10-16,2023-10-16,LAPSED,TIPPERARY,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000022,REGIONAL,0,0-2,1095,-1537,0,2.0,0.0,11.5,5.0,0.0,0.0,0.0,0.0
SPSV_00148,TAXI,2018-03-23,2024-03-21,LAPSED,DUBLIN CITY,YES,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000000,URBAN,1,3-5,2190,-1380,0,2.0,0.0,23.5,3.0,1.0,1.0,0.3333333333333333,2.0
SPSV_00149,TAXI,2023-01-30,2025-01-29,LAPSED,KILDARE,YES,6,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000007,REGIONAL,1,6-10,730,-1066,0,3.0,0.0,14.0,3.0,2.0,1.0,0.6666666666666666,0.0
SPSV_00150,TAXI,2020-04-10,2023-04-10,LAPSED,DÚN LAOGHAIRE-RATHDOWN,YES,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000010,URBAN,1,0-2,1095,-1726,0,6.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0
SPSV_00151,HACKNEY,2020-11-04,2025-11-03,LAPSED,WATERFORD,YES,9,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000004,URBAN,1,6-10,1825,-788,0,6.0,1.0,20.0,6.0,2.0,1.0,0.3333333333333333,0.0
SPSV_00152,TAXI,2016-08-28,2020-08-27,LAPSED,CORK,NO,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000013,URBAN,0,0-2,1460,-2682,0,2.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0
SPSV_00153,TAXI,2021-01-30,2026-01-29,EXPIRING,LOUTH,NO,6,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000010,REGIONAL,0,6-10,1825,-701,0,4.0,0.0,16.75,4.0,0.0,0.0,0.0,0.0
SPSV_00154,TAXI,2019-03-23,2021-03-22,LAPSED,WESTMEATH,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000006,REGIONAL,0,0-2,730,-2475,0,2.0,1.0,10.5,5.0,2.0,0.0,0.4,3.0
SPSV_00155,LIMOUSINE,2025-02-10,2027-12-31,ACTIVE,LAOIS,NO,6,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000010,REGIONAL,0,6-10,1054,0,1,4.0,0.0,11.0,5.0,1.0,1.0,0.2,2.0
SPSV_00156,TAXI,2019-04-20,2021-04-19,LAPSED,LAOIS,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000008,REGIONAL,0,0-2,730,-2447,0,3.0,0.0,10.333333333333334,3.0,3.0,2.0,1.0,0.0
SPSV_00157,TAXI,2018-12-07,2025-12-05,LAPSED,CORK,NO,5,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000011,URBAN,0,3-5,2555,-756,0,1.0,0.0,11.0,3.0,0.0,1.0,0.0,0.0
SPSV_00158,HACKNEY,2016-11-08,2020-11-07,LAPSED,KILDARE,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000006,REGIONAL,0,0-2,1460,-2610,0,3.0,0.0,20.666666666666668,4.0,0.0,0.0,0.0,0.0
SPSV_00159,TAXI,2025-01-04,2027-12-31,ACTIVE,MEATH,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000000,REGIONAL,0,0-2,1091,0,1,3.0,0.0,10.666666666666666,9.0,2.0,2.0,0.2222222222222222,2.0
SPSV_00160,HACKNEY,2024-02-15,2025-02-14,LAPSED,LAOIS,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000012,REGIONAL,0,0-2,365,-1050,0,1.0,0.0,13.0,2.0,1.0,1.0,0.5,2.0
SPSV_00161,TAXI,2020-08-08,2022-08-08,LAPSED,WEXFORD,NO,5,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000007,REGIONAL,0,3-5,730,-1971,0,2.0,1.0,13.0,5.0,1.0,0.0,0.2,1.0
SPSV_00162,TAXI,2022-02-02,2026-02-01,EXPIRING,WESTMEATH,YES,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000004,REGIONAL,1,0-2,1460,-698,0,5.0,2.0,19.4,5.0,3.0,2.0,0.6,0.0
SPSV_00163,TAXI,2017-05-31,2019-05-31,LAPSED,DONEGAL,YES,5,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000006,REGIONAL,1,3-5,730,-3136,0,7.0,0.0,16.285714285714285,4.0,2.0,1.0,0.5,1.0
SPSV_00164,TAXI,2019-09-22,2023-09-21,LAPSED,LAOIS,NO,5,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000007,REGIONAL,0,3-5,1460,-1562,0,3.0,1.0,16.0,4.0,1.0,1.0,0.25,1.0
SPSV_00165,TAXI,2022-12-30,2026-12-29,ACTIVE,LOUTH,NO,5,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000000,REGIONAL,0,3-5,1460,-367,0,2.0,1.0,15.5,0.0,0.0,0.0,,1.0
SPSV_00166,HACKNEY,2022-07-14,2027-12-31,ACTIVE,DÚN LAOGHAIRE-RATHDOWN,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000003,URBAN,0,0-2,1996,0,1,2.0,0.0,14.5,5.0,1.0,1.0,0.2,0.0
SPSV_00167,TAXI,2022-12-08,2027-12-07,ACTIVE,DONEGAL,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000007,REGIONAL,0,0-2,1825,-24,0,5.0,1.0,21.4,9.0,1.0,1.0,0.1111111111111111,1.0
SPSV_00168,TAXI,2016-01-24,2020-01-23,LAPSED,LAOIS,YES,5,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000007,REGIONAL,1,3-5,1460,-2899,0,7.0,1.0,16.0,6.0,4.0,3.0,0.6666666666666666,2.0
SPSV_00169,TAXI,2024-01-14,2027-01-13,ACTIVE,KILDARE,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000003,REGIONAL,0,0-2,1095,-352,0,3.0,2.0,15.333333333333334,5.0,0.0,0.0,0.0,0.0
SPSV_00170,TAXI,2020-01-24,2025-01-22,LAPSED,KILDARE,NO,5,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000001,REGIONAL,0,3-5,1825,-1073,0,5.0,1.0,15.8,8.0,2.0,1.0,0.25,3.0
SPSV_00171,TAXI,2016-11-16,2021-11-15,LAPSED,WESTMEATH,NO,7,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000003,REGIONAL,0,6-10,1825,-2237,0,4.0,1.0,20.25,2.0,0.0,0.0,0.0,1.0
SPSV_00172,TAXI,2025-06-02,2027-06-02,ACTIVE,LOUTH,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000009,REGIONAL,0,0-2,730,-212,0,4.0,1.0,10.5,1.0,1.0,1.0,1.0,0.0
SPSV_00173,TAXI,2021-06-28,2027-12-31,ACTIVE,WESTMEATH,NO,8,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000004,REGIONAL,0,6-10,2377,0,1,1.0,1.0,14.0,4.0,0.0,0.0,0.0,0.0
SPSV_00174,TAXI,2016-05-05,2018-05-05,LAPSED,LIMERICK,NO,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000012,URBAN,0,3-5,730,-3527,0,2.0,0.0,40.5,9.0,0.0,0.0,0.0,1.0
SPSV_00175,TAXI,2019-02-15,2021-02-14,LAPSED,SLIGO,NO,5,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000013,REGIONAL,0,3-5,730,-2511,0,7.0,0.0,20.285714285714285,4.0,0.0,0.0,0.0,2.0
SPSV_00176,TAXI,2025-03-25,2027-12-31,ACTIVE,MAYO,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000016,REGIONAL,0,0-2,1011,0,1,2.0,1.0,14.0,3.0,0.0,0.0,0.0,1.0
SPSV_00177,HACKNEY,2016-09-23,2023-09-22,LAPSED,CLARE,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000011,REGIONAL,0,0-2,2555,-1561,0,4.0,1.0,12.0,5.0,0.0,0.0,0.0,0.0
SPSV_00178,TAXI,2018-08-05,2022-08-04,LAPSED,DUBLIN CITY,YES,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000010,URBAN,1,3-5,1460,-1975,0,1.0,0.0,12.0,4.0,2.0,1.0,0.5,2.0
SPSV_00179,HACKNEY,2022-11-15,2027-12-31,ACTIVE,KILDARE,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000014,REGIONAL,0,0-2,1872,0,1,0.0,0.0,,6.0,0.0,0.0,0.0,0.0
SPSV_00180,TAXI,2024-11-25,2027-11-25,ACTIVE,DONEGAL,NO,5,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000001,REGIONAL,0,3-5,1095,-36,0,1.0,0.0,14.0,3.0,2.0,1.0,0.6666666666666666,1.0
SPSV_00181,TAXI,2023-12-21,2027-12-20,ACTIVE,DUBLIN CITY,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000011,URBAN,0,0-2,1460,-11,0,3.0,0.0,18.333333333333332,2.0,0.0,0.0,0.0,2.0
SPSV_00182,TAXI,2018-11-10,2022-11-09,LAPSED,FINGAL,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000012,URBAN,0,3-5,1460,-1878,0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
SPSV_00183,HACKNEY,2025-03-29,2027-12-31,ACTIVE,WEXFORD,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000007,REGIONAL,0,3-5,1007,0,1,1.0,0.0,14.0,3.0,1.0,0.0,0.3333333333333333,1.0
SPSV_00184,HACKNEY,2020-09-07,2021-09-07,LAPSED,DONEGAL,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000012,REGIONAL,0,0-2,365,-2306,0,3.0,0.0,13.666666666666666,4.0,0.0,0.0,0.0,0.0
SPSV_00185,TAXI,2017-03-12,2020-03-11,LAPSED,CORK,NO,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000006,URBAN,0,3-5,1095,-2851,0,0.0,0.0,,5.0,0.0,0.0,0.0,0.0
SPSV_00186,TAXI,2016-12-20,2018-12-20,LAPSED,WEXFORD,NO,6,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000008,REGIONAL,0,6-10,730,-3298,0,4.0,0.0,16.75,4.0,1.0,0.0,0.25,2.0
SPSV_00187,HACKNEY,2025-01-26,2027-12-31,ACTIVE,DONEGAL,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000009,REGIONAL,0,0-2,1069,0,1,0.0,0.0,,4.0,0.0,0.0,0.0,0.0
SPSV_00188,TAXI,2023-01-19,2027-01-18,ACTIVE,CORK,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000009,URBAN,0,3-5,1460,-347,0,2.0,0.0,27.5,2.0,1.0,1.0,0.5,0.0
SPSV_00189,TAXI,2017-05-23,2021-05-22,LAPSED,KERRY,YES,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000001,REGIONAL,1,3-5,1460,-2414,0,6.0,4.0,12.333333333333334,3.0,2.0,2.0,0.6666666666666666,0.0
SPSV_00190,TAXI,2021-02-02,2025-02-01,LAPSED,LIMERICK,YES,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000005,URBAN,1,3-5,1460,-1063,0,3.0,1.0,17.333333333333332,2.0,0.0,0.0,0.0,0.0
SPSV_00191,TAXI,2016-09-23,2023-09-22,LAPSED,CLARE,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000008,REGIONAL,0,0-2,2555,-1561,0,6.0,0.0,7.333333333333333,4.0,1.0,1.0,0.25,3.0
SPSV_00192,HACKNEY,2021-03-22,2027-03-21,ACTIVE,MAYO,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000009,REGIONAL,0,0-2,2190,-285,0,2.0,0.0,11.5,5.0,0.0,0.0,0.0,0.0
SPSV_00193,HACKNEY,2019-10-25,2024-10-23,LAPSED,GALWAY,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000011,URBAN,0,0-2,1825,-1164,0,2.0,1.0,10.5,4.0,1.0,0.0,0.25,1.0
SPSV_00194,TAXI,2021-03-15,2024-03-14,LAPSED,FINGAL,YES,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000008,URBAN,1,0-2,1095,-1387,0,1.0,0.0,27.0,3.0,0.0,0.0,0.0,0.0
SPSV_00195,TAXI,2017-04-20,2019-04-20,LAPSED,MAYO,NO,10,1970-01-01 00:00:00.000002014,1970-01-01 00:00:00.000000013,REGIONAL,0,6-10,730,-3177,0,3.0,0.0,17.0,5.0,1.0,0.0,0.2,2.0
SPSV_00196,TAXI,2017-10-06,2024-10-04,LAPSED,KILKENNY,YES,5,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000006,REGIONAL,1,3-5,2555,-1183,0,7.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0
SPSV_00197,HACKNEY,2017-03-08,2021-03-07,LAPSED,CORK,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000012,URBAN,0,3-5,1460,-2490,0,3.0,1.0,21.666666666666668,9.0,0.0,0.0,0.0,0.0
SPSV_00198,HACKNEY,2024-03-21,2027-03-21,ACTIVE,SOUTH DUBLIN,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000007,URBAN,0,0-2,1095,-285,0,2.0,0.0,10.0,3.0,0.0,0.0,0.0,1.0
SPSV_00199,HACKNEY,2024-06-05,2027-12-31,ACTIVE,CLARE,NO,7,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000003,REGIONAL,0,6-10,1304,0,1,4.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0
SPSV_00200,HACKNEY,2016-03-11,2023-03-10,LAPSED,GALWAY,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000021,URBAN,0,0-2,2555,-1757,0,3.0,2.0,13.333333333333334,3.0,1.0,0.0,0.3333333333333333,0.0
SPSV_00201,TAXI,2025-01-10,2027-12-31,ACTIVE,WATERFORD,NO,6,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000010,URBAN,0,6-10,1085,0,1,6.0,2.0,14.666666666666666,5.0,3.0,1.0,0.6,2.0
SPSV_00202,TAXI,2023-01-09,2027-12-31,ACTIVE,CAVAN,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000000,REGIONAL,0,0-2,1817,0,1,3.0,0.0,16.0,2.0,1.0,0.0,0.5,1.0
SPSV_00203,TAXI,2024-07-31,2027-12-31,ACTIVE,DÚN LAOGHAIRE-RATHDOWN,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000012,URBAN,0,0-2,1248,0,1,2.0,0.0,13.0,4.0,1.0,1.0,0.25,0.0
SPSV_00204,HACKNEY,2024-08-06,2027-12-31,ACTIVE,SOUTH DUBLIN,NO,8,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000008,URBAN,0,6-10,1242,0,1,3.0,0.0,14.666666666666666,5.0,2.0,1.0,0.4,2.0
